Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,4232,3842,3854.54,3566.64
"Revenue 4232 3842 3854.54 3566.64  Other Revenue, Total - - - -","Revenue 4232 3842 3854.54 3566.64  Other Revenue, Total - - - -","Revenue 4232 3842 3854.54 3566.64  Other Revenue, Total - - - -","Revenue 4232 3842 3854.54 3566.64  Other Revenue, Total - - - -","Revenue 4232 3842 3854.54 3566.64  Other Revenue, Total - - - -"
Revenue,4232,3842,3854.54,3566.64
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2279,2024,2096.12,1948.3
Gross Profit,1953,1818,1758.42,1618.34
Total Operating Expenses,3334,3033,3135.76,3032.43
"Selling/General/Admin. Expenses, Total 1055 1009 1031.1 1082.49  Research & Development - - - -  Depreciation / Amortization 466 379 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 12.69 8.54 1.63  Other Operating Expenses, Total -466 -379 - -","Selling/General/Admin. Expenses, Total 1055 1009 1031.1 1082.49  Research & Development - - - -  Depreciation / Amortization 466 379 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 12.69 8.54 1.63  Other Operating Expenses, Total -466 -379 - -","Selling/General/Admin. Expenses, Total 1055 1009 1031.1 1082.49  Research & Development - - - -  Depreciation / Amortization 466 379 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 12.69 8.54 1.63  Other Operating Expenses, Total -466 -379 - -","Selling/General/Admin. Expenses, Total 1055 1009 1031.1 1082.49  Research & Development - - - -  Depreciation / Amortization 466 379 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 12.69 8.54 1.63  Other Operating Expenses, Total -466 -379 - -","Selling/General/Admin. Expenses, Total 1055 1009 1031.1 1082.49  Research & Development - - - -  Depreciation / Amortization 466 379 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 12.69 8.54 1.63  Other Operating Expenses, Total -466 -379 - -"
"Selling/General/Admin. Expenses, Total",1055,1009,1031.1,1082.49
Research & Development,-,-,-,-
Depreciation / Amortization,466,379,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,12.69,8.54,1.63
"Other Operating Expenses, Total",-466,-379,-,-
Operating Income,898,809,718.78,534.22
"Interest Income (Expense), Net Non-Operating",-,-0.3,-1.26,-2.18
Gain (Loss) on Sale of Assets,-,1,-,0.35
"Other, Net",57,11,3.66,4.55
Net Income Before Taxes,841,797,721.18,536.93
Provision for Income Taxes,250,224,210.5,153.94
Net Income After Taxes,591,573,510.69,382.99
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,591,573,510.69,382.99
Total Extraordinary Items,-,-,-,-
Net Income,591,573,510.69,382.99
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,591,573,510.69,382.99
Dilution Adjustment,-,-,-,-
Diluted Net Income,591,573,510.69,382.99
Diluted Weighted Average Shares,6.4,6.42,6.49,6.49
Diluted EPS Excluding Extraordinary Items,92.31,89.24,78.66,58.99
DPS - Common Stock Primary Issue,20,18,14,10
Diluted Normalized EPS,87.67,78.75,83.79,62.38
