Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,38606,43956,39670,32214
"Revenue 38606 43956 39670 32214  Other Revenue, Total - - - -","Revenue 38606 43956 39670 32214  Other Revenue, Total - - - -","Revenue 38606 43956 39670 32214  Other Revenue, Total - - - -","Revenue 38606 43956 39670 32214  Other Revenue, Total - - - -","Revenue 38606 43956 39670 32214  Other Revenue, Total - - - -"
Revenue,38606,43956,39670,32214
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",29980,35030,30076,23504
Gross Profit,-,8926,9594,8710
Total Operating Expenses,36868,41590,37297,30457
"Selling/General/Admin. Expenses, Total - 6560 7221 6727  Research & Development - - - -  Depreciation / Amortization 189 199 - -  Interest Expense (Income) - Net Operating -7 -10 - -  Unusual Expense (Income) - 103 - 225  Other Operating Expenses, Total -182 -189 - 1","Selling/General/Admin. Expenses, Total - 6560 7221 6727  Research & Development - - - -  Depreciation / Amortization 189 199 - -  Interest Expense (Income) - Net Operating -7 -10 - -  Unusual Expense (Income) - 103 - 225  Other Operating Expenses, Total -182 -189 - 1","Selling/General/Admin. Expenses, Total - 6560 7221 6727  Research & Development - - - -  Depreciation / Amortization 189 199 - -  Interest Expense (Income) - Net Operating -7 -10 - -  Unusual Expense (Income) - 103 - 225  Other Operating Expenses, Total -182 -189 - 1","Selling/General/Admin. Expenses, Total - 6560 7221 6727  Research & Development - - - -  Depreciation / Amortization 189 199 - -  Interest Expense (Income) - Net Operating -7 -10 - -  Unusual Expense (Income) - 103 - 225  Other Operating Expenses, Total -182 -189 - 1","Selling/General/Admin. Expenses, Total - 6560 7221 6727  Research & Development - - - -  Depreciation / Amortization 189 199 - -  Interest Expense (Income) - Net Operating -7 -10 - -  Unusual Expense (Income) - 103 - 225  Other Operating Expenses, Total -182 -189 - 1"
"Selling/General/Admin. Expenses, Total",-,6560,7221,6727
Research & Development,-,-,-,-
Depreciation / Amortization,189,199,-,-
Interest Expense (Income) - Net Operating,-7,-10,-,-
Unusual Expense (Income),-,103,-,225
"Other Operating Expenses, Total",-182,-189,-,1
Operating Income,1738,2366,2373,1757
"Interest Income (Expense), Net Non-Operating",-,-15,-16,-18
Gain (Loss) on Sale of Assets,-,6,-,-
"Other, Net",106,89,40,32
Net Income Before Taxes,1632,2271,2397,1771
Provision for Income Taxes,523,777,850,628
Net Income After Taxes,1109,1494,1547,1143
Minority Interest,87,75,-5,-12
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1098,1485,1542,1131
Total Extraordinary Items,-,-,-,-
Net Income,1098,1485,1542,1131
Total Adjustments to Net Income,-,-,-2,-1
Income Available to Common Excluding Extraordinary Items,1098,1485,1540,1130
Dilution Adjustment,-,-,-,-
Diluted Net Income,1098,1485,1540,1130
Diluted Weighted Average Shares,2.7,2.7,2.64,2.55
Diluted EPS Excluding Extraordinary Items,406.2,549.37,582.76,443.93
DPS - Common Stock Primary Issue,-,85,45,45
Diluted Normalized EPS,400.79,544.19,582.76,500.98
