Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,12829,12119,14312.36,14921.26
"Revenue 12829 12119 14312.36 14921.26  Other Revenue, Total - - - -","Revenue 12829 12119 14312.36 14921.26  Other Revenue, Total - - - -","Revenue 12829 12119 14312.36 14921.26  Other Revenue, Total - - - -","Revenue 12829 12119 14312.36 14921.26  Other Revenue, Total - - - -","Revenue 12829 12119 14312.36 14921.26  Other Revenue, Total - - - -"
Revenue,12829,12119,14312.36,14921.26
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9988,9096,11114.27,11457.57
Gross Profit,2841,3023,3198.09,3463.7
Total Operating Expenses,12506,11526,13996.11,14566.23
"Selling/General/Admin. Expenses, Total 2511 2229 2454.93 2593.46  Research & Development - 144 - -  Depreciation / Amortization 441 415 74.38 81.08  Interest Expense (Income) - Net Operating -1 -3 - -  Unusual Expense (Income) - 0.65 352.53 434.12  Other Operating Expenses, Total -374 -355 - -","Selling/General/Admin. Expenses, Total 2511 2229 2454.93 2593.46  Research & Development - 144 - -  Depreciation / Amortization 441 415 74.38 81.08  Interest Expense (Income) - Net Operating -1 -3 - -  Unusual Expense (Income) - 0.65 352.53 434.12  Other Operating Expenses, Total -374 -355 - -","Selling/General/Admin. Expenses, Total 2511 2229 2454.93 2593.46  Research & Development - 144 - -  Depreciation / Amortization 441 415 74.38 81.08  Interest Expense (Income) - Net Operating -1 -3 - -  Unusual Expense (Income) - 0.65 352.53 434.12  Other Operating Expenses, Total -374 -355 - -","Selling/General/Admin. Expenses, Total 2511 2229 2454.93 2593.46  Research & Development - 144 - -  Depreciation / Amortization 441 415 74.38 81.08  Interest Expense (Income) - Net Operating -1 -3 - -  Unusual Expense (Income) - 0.65 352.53 434.12  Other Operating Expenses, Total -374 -355 - -","Selling/General/Admin. Expenses, Total 2511 2229 2454.93 2593.46  Research & Development - 144 - -  Depreciation / Amortization 441 415 74.38 81.08  Interest Expense (Income) - Net Operating -1 -3 - -  Unusual Expense (Income) - 0.65 352.53 434.12  Other Operating Expenses, Total -374 -355 - -"
"Selling/General/Admin. Expenses, Total",2511,2229,2454.93,2593.46
Research & Development,-,144,-,-
Depreciation / Amortization,441,415,74.38,81.08
Interest Expense (Income) - Net Operating,-1,-3,-,-
Unusual Expense (Income),-,0.65,352.53,434.12
"Other Operating Expenses, Total",-374,-355,-,-
Operating Income,323,593,316.25,355.04
"Interest Income (Expense), Net Non-Operating",-,503.35,37.03,32.2
Gain (Loss) on Sale of Assets,5,479,1.37,-
"Other, Net",-72,-1017,18.4,65.18
Net Income Before Taxes,390,1131,373.06,452.41
Provision for Income Taxes,122,374,123.03,135.95
Net Income After Taxes,268,757,250.03,316.46
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,268,757,250.03,316.46
Total Extraordinary Items,-,-,-,-
Net Income,268,757,250.03,316.46
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,268,757,250.03,316.46
Dilution Adjustment,-,-,-,-
Diluted Net Income,268,757,250.03,316.46
Diluted Weighted Average Shares,11.67,11.87,12.21,12.27
Diluted EPS Excluding Extraordinary Items,22.97,63.76,20.48,25.8
DPS - Common Stock Primary Issue,-,24,24,24
Diluted Normalized EPS,20.89,34.32,39.75,50.55
