Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,15673,14620,11176.91,9979.96
"Revenue 15673 14620.02 11176.91 9979.96  Other Revenue, Total - - - -","Revenue 15673 14620.02 11176.91 9979.96  Other Revenue, Total - - - -","Revenue 15673 14620.02 11176.91 9979.96  Other Revenue, Total - - - -","Revenue 15673 14620.02 11176.91 9979.96  Other Revenue, Total - - - -","Revenue 15673 14620.02 11176.91 9979.96  Other Revenue, Total - - - -"
Revenue,15673,14620.02,11176.91,9979.96
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9528,8561.08,6928.91,6734.94
Gross Profit,6145,6058.94,4248,3245.02
Total Operating Expenses,11788,10503.26,8599.03,8763.73
"Selling/General/Admin. Expenses, Total 1686 1539.07 1469.31 1578.18  Research & Development 574 393.77 200.81 186.26  Depreciation / Amortization 692 - - -  Interest Expense (Income) - Net Operating -67 - - -  Unusual Expense (Income) - 9.34 - 264.36  Other Operating Expenses, Total -625 - - -","Selling/General/Admin. Expenses, Total 1686 1539.07 1469.31 1578.18  Research & Development 574 393.77 200.81 186.26  Depreciation / Amortization 692 - - -  Interest Expense (Income) - Net Operating -67 - - -  Unusual Expense (Income) - 9.34 - 264.36  Other Operating Expenses, Total -625 - - -","Selling/General/Admin. Expenses, Total 1686 1539.07 1469.31 1578.18  Research & Development 574 393.77 200.81 186.26  Depreciation / Amortization 692 - - -  Interest Expense (Income) - Net Operating -67 - - -  Unusual Expense (Income) - 9.34 - 264.36  Other Operating Expenses, Total -625 - - -","Selling/General/Admin. Expenses, Total 1686 1539.07 1469.31 1578.18  Research & Development 574 393.77 200.81 186.26  Depreciation / Amortization 692 - - -  Interest Expense (Income) - Net Operating -67 - - -  Unusual Expense (Income) - 9.34 - 264.36  Other Operating Expenses, Total -625 - - -","Selling/General/Admin. Expenses, Total 1686 1539.07 1469.31 1578.18  Research & Development 574 393.77 200.81 186.26  Depreciation / Amortization 692 - - -  Interest Expense (Income) - Net Operating -67 - - -  Unusual Expense (Income) - 9.34 - 264.36  Other Operating Expenses, Total -625 - - -"
"Selling/General/Admin. Expenses, Total",1686,1539.07,1469.31,1578.18
Research & Development,574,393.77,200.81,186.26
Depreciation / Amortization,692,-,-,-
Interest Expense (Income) - Net Operating,-67,-,-,-
Unusual Expense (Income),-,9.34,-,264.36
"Other Operating Expenses, Total",-625,-,-,-
Operating Income,3885,4116.76,2577.88,1216.23
"Interest Income (Expense), Net Non-Operating",-,249.76,-230.27,-126.64
Gain (Loss) on Sale of Assets,23,5.79,4.49,-1.17
"Other, Net",-578,-20.99,2.47,5.57
Net Income Before Taxes,4440,4351.31,2354.57,1093.98
Provision for Income Taxes,1374,1391.1,792.17,569.3
Net Income After Taxes,3066,2960.21,1562.41,524.68
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3066,2960.21,1562.41,524.68
Total Extraordinary Items,-,-,-,-
Net Income,3066,2960.21,1562.41,524.68
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,3066,2960.21,1562.4,524.68
Dilution Adjustment,-,-,-,-
Diluted Net Income,3066,2960.21,1562.4,524.68
Diluted Weighted Average Shares,8.86,7.44,7.23,7.23
Diluted EPS Excluding Extraordinary Items,346.05,398.1,216.1,72.57
DPS - Common Stock Primary Issue,55,50,-,-
Diluted Normalized EPS,311.59,398.43,219.08,110.55
