Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,3360,3290,2780.09,3394.53
"Revenue 3360 3290.86 2780.09 3394.53  Other Revenue, Total - - - -","Revenue 3360 3290.86 2780.09 3394.53  Other Revenue, Total - - - -","Revenue 3360 3290.86 2780.09 3394.53  Other Revenue, Total - - - -","Revenue 3360 3290.86 2780.09 3394.53  Other Revenue, Total - - - -","Revenue 3360 3290.86 2780.09 3394.53  Other Revenue, Total - - - -"
Revenue,3360,3290.86,2780.09,3394.53
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",956,839.72,750.47,861.18
Gross Profit,2404,2451.14,2029.63,2533.35
Total Operating Expenses,3104,2940.51,3144.5,2908.93
"Selling/General/Admin. Expenses, Total 2132 2085.65 2014.46 2004.87  Research & Development - - - -  Depreciation / Amortization 29 15.14 11.9 9.61  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 367.67 33.28  Other Operating Expenses, Total -10 - - -","Selling/General/Admin. Expenses, Total 2132 2085.65 2014.46 2004.87  Research & Development - - - -  Depreciation / Amortization 29 15.14 11.9 9.61  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 367.67 33.28  Other Operating Expenses, Total -10 - - -","Selling/General/Admin. Expenses, Total 2132 2085.65 2014.46 2004.87  Research & Development - - - -  Depreciation / Amortization 29 15.14 11.9 9.61  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 367.67 33.28  Other Operating Expenses, Total -10 - - -","Selling/General/Admin. Expenses, Total 2132 2085.65 2014.46 2004.87  Research & Development - - - -  Depreciation / Amortization 29 15.14 11.9 9.61  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 367.67 33.28  Other Operating Expenses, Total -10 - - -","Selling/General/Admin. Expenses, Total 2132 2085.65 2014.46 2004.87  Research & Development - - - -  Depreciation / Amortization 29 15.14 11.9 9.61  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 367.67 33.28  Other Operating Expenses, Total -10 - - -"
"Selling/General/Admin. Expenses, Total",2132,2085.65,2014.46,2004.87
Research & Development,-,-,-,-
Depreciation / Amortization,29,15.14,11.9,9.61
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,-,367.67,33.28
"Other Operating Expenses, Total",-10,-,-,-
Operating Income,256,350.35,-364.41,485.6
"Interest Income (Expense), Net Non-Operating",-,-4.82,-0.41,-1.39
Gain (Loss) on Sale of Assets,-,-,-,0.09
"Other, Net",-2,19.88,5.61,-3.8
Net Income Before Taxes,258,365.41,-359.2,480.49
Provision for Income Taxes,80,151.85,21.84,-153.37
Net Income After Taxes,178,213.57,-381.05,633.86
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,178,213.57,-381.05,633.86
Total Extraordinary Items,-,-,-,-
Net Income,178,213.57,-381.05,633.86
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,178,213.57,-381.05,633.86
Dilution Adjustment,-,-,-,-
Diluted Net Income,178,213.57,-381.05,633.86
Diluted Weighted Average Shares,13.92,13.92,14.01,14.55
Diluted EPS Excluding Extraordinary Items,12.79,15.34,-27.19,43.57
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,11.58,15.34,-4.56,50.43
