Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,26758,28293,29267,33862
"Revenue 26758 28293 29267 33862  Other Revenue, Total - - - -","Revenue 26758 28293 29267 33862  Other Revenue, Total - - - -","Revenue 26758 28293 29267 33862  Other Revenue, Total - - - -","Revenue 26758 28293 29267 33862  Other Revenue, Total - - - -","Revenue 26758 28293 29267 33862  Other Revenue, Total - - - -"
Revenue,26758,28293,29267,33862
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15829,17634,18204,21124
Gross Profit,10929,10659,11063,12738
Total Operating Expenses,26406,28263,29798,33498
"Selling/General/Admin. Expenses, Total 10214 10273 11018 11980  Research & Development - - - -  Depreciation / Amortization 314 328 331 310  Interest Expense (Income) - Net Operating -136 -146 - -  Unusual Expense (Income) - 5 245 83  Other Operating Expenses, Total 185 174 - 1","Selling/General/Admin. Expenses, Total 10214 10273 11018 11980  Research & Development - - - -  Depreciation / Amortization 314 328 331 310  Interest Expense (Income) - Net Operating -136 -146 - -  Unusual Expense (Income) - 5 245 83  Other Operating Expenses, Total 185 174 - 1","Selling/General/Admin. Expenses, Total 10214 10273 11018 11980  Research & Development - - - -  Depreciation / Amortization 314 328 331 310  Interest Expense (Income) - Net Operating -136 -146 - -  Unusual Expense (Income) - 5 245 83  Other Operating Expenses, Total 185 174 - 1","Selling/General/Admin. Expenses, Total 10214 10273 11018 11980  Research & Development - - - -  Depreciation / Amortization 314 328 331 310  Interest Expense (Income) - Net Operating -136 -146 - -  Unusual Expense (Income) - 5 245 83  Other Operating Expenses, Total 185 174 - 1","Selling/General/Admin. Expenses, Total 10214 10273 11018 11980  Research & Development - - - -  Depreciation / Amortization 314 328 331 310  Interest Expense (Income) - Net Operating -136 -146 - -  Unusual Expense (Income) - 5 245 83  Other Operating Expenses, Total 185 174 - 1"
"Selling/General/Admin. Expenses, Total",10214,10273,11018,11980
Research & Development,-,-,-,-
Depreciation / Amortization,314,328,331,310
Interest Expense (Income) - Net Operating,-136,-146,-,-
Unusual Expense (Income),-,5,245,83
"Other Operating Expenses, Total",185,174,-,1
Operating Income,352,30,-531,364
"Interest Income (Expense), Net Non-Operating",-,-146,-113,-126
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",102,-13,91,121
Net Income Before Taxes,250,43,-553,359
Provision for Income Taxes,134,66,65,171
Net Income After Taxes,116,-23,-618,188
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,116,-23,-618,188
Total Extraordinary Items,-,-,-,-
Net Income,116,-23,-618,188
Total Adjustments to Net Income,-120,-120,-120,-120
Income Available to Common Excluding Extraordinary Items,-4,-143,-738,68
Dilution Adjustment,120,120,-,-
Diluted Net Income,-4,-143,-738,68
Diluted Weighted Average Shares,7.85,7.86,7.85,7.82
Diluted EPS Excluding Extraordinary Items,-0.51,-18.2,-94.04,8.69
DPS - Common Stock Primary Issue,-,-,-,14
Diluted Normalized EPS,33.44,3.82,-73.74,14.25
