Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,65624,53514,51248,58295
"Revenue 65624 53514 51248 58295  Other Revenue, Total - - - -","Revenue 65624 53514 51248 58295  Other Revenue, Total - - - -","Revenue 65624 53514 51248 58295  Other Revenue, Total - - - -","Revenue 65624 53514 51248 58295  Other Revenue, Total - - - -","Revenue 65624 53514 51248 58295  Other Revenue, Total - - - -"
Revenue,65624,53514,51248,58295
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",56645,46927,44739,51242
Gross Profit,8979,6587,6509,7053
Total Operating Expenses,63470,52978,51234,57695
"Selling/General/Admin. Expenses, Total 6825 6051 6006 6295  Research & Development - 976 143 158  Depreciation / Amortization 1885 1842 - -  Interest Expense (Income) - Net Operating -174 -138 - -  Unusual Expense (Income) - 13 345 -1  Other Operating Expenses, Total -2925 -2680 1 1","Selling/General/Admin. Expenses, Total 6825 6051 6006 6295  Research & Development - 976 143 158  Depreciation / Amortization 1885 1842 - -  Interest Expense (Income) - Net Operating -174 -138 - -  Unusual Expense (Income) - 13 345 -1  Other Operating Expenses, Total -2925 -2680 1 1","Selling/General/Admin. Expenses, Total 6825 6051 6006 6295  Research & Development - 976 143 158  Depreciation / Amortization 1885 1842 - -  Interest Expense (Income) - Net Operating -174 -138 - -  Unusual Expense (Income) - 13 345 -1  Other Operating Expenses, Total -2925 -2680 1 1","Selling/General/Admin. Expenses, Total 6825 6051 6006 6295  Research & Development - 976 143 158  Depreciation / Amortization 1885 1842 - -  Interest Expense (Income) - Net Operating -174 -138 - -  Unusual Expense (Income) - 13 345 -1  Other Operating Expenses, Total -2925 -2680 1 1","Selling/General/Admin. Expenses, Total 6825 6051 6006 6295  Research & Development - 976 143 158  Depreciation / Amortization 1885 1842 - -  Interest Expense (Income) - Net Operating -174 -138 - -  Unusual Expense (Income) - 13 345 -1  Other Operating Expenses, Total -2925 -2680 1 1"
"Selling/General/Admin. Expenses, Total",6825,6051,6006,6295
Research & Development,-,976,143,158
Depreciation / Amortization,1885,1842,-,-
Interest Expense (Income) - Net Operating,-174,-138,-,-
Unusual Expense (Income),-,13,345,-1
"Other Operating Expenses, Total",-2925,-2680,1,1
Operating Income,2154,536,14,600
"Interest Income (Expense), Net Non-Operating",-,106,-165,83
Gain (Loss) on Sale of Assets,4,49,88,2814
"Other, Net",41,-219,241,104
Net Income Before Taxes,2109,706,178,3601
Provision for Income Taxes,1092,196,612,1555
Net Income After Taxes,1017,510,-434,2046
Minority Interest,17,17,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1017,510,-434,2046
Total Extraordinary Items,-,-,-,-
Net Income,1017,510,-434,2046
Total Adjustments to Net Income,-,-,1,-1
Income Available to Common Excluding Extraordinary Items,1017,510,-433,2045
Dilution Adjustment,-0.426,-0.132,-,-
Diluted Net Income,1017.43,510.13,-433,2045
Diluted Weighted Average Shares,6.02,6.02,6,6.01
Diluted EPS Excluding Extraordinary Items,169.12,84.81,-72.12,340.44
DPS - Common Stock Primary Issue,50,25,-,25
Diluted Normalized EPS,290.37,69.62,-17.15,101.31
