Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,1386,2017,1133.35,3207.42
"Revenue 1386 2017.53 1133.35 3207.42  Other Revenue, Total - - - -","Revenue 1386 2017.53 1133.35 3207.42  Other Revenue, Total - - - -","Revenue 1386 2017.53 1133.35 3207.42  Other Revenue, Total - - - -","Revenue 1386 2017.53 1133.35 3207.42  Other Revenue, Total - - - -","Revenue 1386 2017.53 1133.35 3207.42  Other Revenue, Total - - - -"
Revenue,1386,2017.53,1133.35,3207.42
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",171,135.39,192.15,207.59
Gross Profit,1215,1882.14,941.2,2999.83
Total Operating Expenses,2656,2558.17,2215.8,2273.75
"Selling/General/Admin. Expenses, Total 2485 571.42 523.81 740.08  Research & Development - 1841.85 1474.45 1281.98  Depreciation / Amortization 33 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 9.51 25.39 44.1  Other Operating Expenses, Total -27 - - -","Selling/General/Admin. Expenses, Total 2485 571.42 523.81 740.08  Research & Development - 1841.85 1474.45 1281.98  Depreciation / Amortization 33 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 9.51 25.39 44.1  Other Operating Expenses, Total -27 - - -","Selling/General/Admin. Expenses, Total 2485 571.42 523.81 740.08  Research & Development - 1841.85 1474.45 1281.98  Depreciation / Amortization 33 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 9.51 25.39 44.1  Other Operating Expenses, Total -27 - - -","Selling/General/Admin. Expenses, Total 2485 571.42 523.81 740.08  Research & Development - 1841.85 1474.45 1281.98  Depreciation / Amortization 33 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 9.51 25.39 44.1  Other Operating Expenses, Total -27 - - -","Selling/General/Admin. Expenses, Total 2485 571.42 523.81 740.08  Research & Development - 1841.85 1474.45 1281.98  Depreciation / Amortization 33 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 9.51 25.39 44.1  Other Operating Expenses, Total -27 - - -"
"Selling/General/Admin. Expenses, Total",2485,571.42,523.81,740.08
Research & Development,-,1841.85,1474.45,1281.98
Depreciation / Amortization,33,-,-,-
Interest Expense (Income) - Net Operating,-6,-,-,-
Unusual Expense (Income),-,9.51,25.39,44.1
"Other Operating Expenses, Total",-27,-,-,-
Operating Income,-1270,-540.64,-1082.46,933.68
"Interest Income (Expense), Net Non-Operating",-,11.01,-16.4,-5.07
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",53,-2.86,-3.63,-15.55
Net Income Before Taxes,-1323,-532.5,-1102.49,913.06
Provision for Income Taxes,26,1.98,8.54,84.77
Net Income After Taxes,-1349,-534.47,-1111.03,828.29
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1349,-534.47,-1111.03,828.29
Total Extraordinary Items,-,-,-,-
Net Income,-1349,-534.47,-1111.03,828.29
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-1349,-534.47,-1111.03,828.29
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1349,-534.47,-1111.03,828.29
Diluted Weighted Average Shares,13.62,12.7,12.3,11.12
Diluted EPS Excluding Extraordinary Items,-99.06,-42.1,-90.33,74.51
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-58.7,-41.61,-88.99,78.11
