Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,19508,15773,17272.89,22324.32
"Revenue 19508 15773.73 17272.89 22324.32  Other Revenue, Total - - - -","Revenue 19508 15773.73 17272.89 22324.32  Other Revenue, Total - - - -","Revenue 19508 15773.73 17272.89 22324.32  Other Revenue, Total - - - -","Revenue 19508 15773.73 17272.89 22324.32  Other Revenue, Total - - - -","Revenue 19508 15773.73 17272.89 22324.32  Other Revenue, Total - - - -"
Revenue,19508,15773.73,17272.89,22324.32
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6375,4795.23,4783.63,6104.75
Gross Profit,13133,10978.5,12489.26,16219.57
Total Operating Expenses,18760,15941.77,17767.6,20055.89
"Selling/General/Admin. Expenses, Total 12386 10332.58 11615.43 13000.76  Research & Development - - - -  Depreciation / Amortization 825 694.3 711.55 823.66  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 119.67 656.98 126.72  Other Operating Expenses, Total -29 -0 - -","Selling/General/Admin. Expenses, Total 12386 10332.58 11615.43 13000.76  Research & Development - - - -  Depreciation / Amortization 825 694.3 711.55 823.66  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 119.67 656.98 126.72  Other Operating Expenses, Total -29 -0 - -","Selling/General/Admin. Expenses, Total 12386 10332.58 11615.43 13000.76  Research & Development - - - -  Depreciation / Amortization 825 694.3 711.55 823.66  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 119.67 656.98 126.72  Other Operating Expenses, Total -29 -0 - -","Selling/General/Admin. Expenses, Total 12386 10332.58 11615.43 13000.76  Research & Development - - - -  Depreciation / Amortization 825 694.3 711.55 823.66  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 119.67 656.98 126.72  Other Operating Expenses, Total -29 -0 - -","Selling/General/Admin. Expenses, Total 12386 10332.58 11615.43 13000.76  Research & Development - - - -  Depreciation / Amortization 825 694.3 711.55 823.66  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 119.67 656.98 126.72  Other Operating Expenses, Total -29 -0 - -"
"Selling/General/Admin. Expenses, Total",12386,10332.58,11615.43,13000.76
Research & Development,-,-,-,-
Depreciation / Amortization,825,694.3,711.55,823.66
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,119.67,656.98,126.72
"Other Operating Expenses, Total",-29,-0,-,-
Operating Income,748,-168.05,-494.71,2268.43
"Interest Income (Expense), Net Non-Operating",-,-2.92,1.16,5.3
Gain (Loss) on Sale of Assets,-14,-4.26,-7.4,-6.09
"Other, Net",-272,1600.36,87.29,58.24
Net Income Before Taxes,1033,1425.14,-413.66,2325.88
Provision for Income Taxes,346,469.94,174.48,781.25
Net Income After Taxes,687,955.19,-588.14,1544.64
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,687,955.19,-588.14,1544.64
Total Extraordinary Items,-,-,-,-
Net Income,687,955.19,-588.14,1544.64
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,687,955.19,-588.14,1544.64
Dilution Adjustment,-,-,-,-
Diluted Net Income,687,955.19,-588.14,1544.64
Diluted Weighted Average Shares,14.92,15.11,15.08,15.1
Diluted EPS Excluding Extraordinary Items,46.04,63.2,-39.01,102.31
DPS - Common Stock Primary Issue,-,16,10,24
Diluted Normalized EPS,42.68,68.7,-10.37,108.15
