Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,8585,5369,4388.52,4019.45
"Revenue 8585 5369 4388.52 4019.45  Other Revenue, Total - - - -","Revenue 8585 5369 4388.52 4019.45  Other Revenue, Total - - - -","Revenue 8585 5369 4388.52 4019.45  Other Revenue, Total - - - -","Revenue 8585 5369 4388.52 4019.45  Other Revenue, Total - - - -","Revenue 8585 5369 4388.52 4019.45  Other Revenue, Total - - - -"
Revenue,8585,5369,4388.52,4019.45
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5427,3552,3008.32,2949.47
Gross Profit,3158,1817,1380.2,1069.98
Total Operating Expenses,6223,4162,3353.81,3415.18
"Selling/General/Admin. Expenses, Total 578 491 423.93 515.59  Research & Development 137 62 28.26 25.76  Depreciation / Amortization 823 640 31.78 33.04  Interest Expense (Income) - Net Operating -19 -16 - -  Unusual Expense (Income) - -18.66 -138.48 -108.69  Other Operating Expenses, Total -723 -567 - -","Selling/General/Admin. Expenses, Total 578 491 423.93 515.59  Research & Development 137 62 28.26 25.76  Depreciation / Amortization 823 640 31.78 33.04  Interest Expense (Income) - Net Operating -19 -16 - -  Unusual Expense (Income) - -18.66 -138.48 -108.69  Other Operating Expenses, Total -723 -567 - -","Selling/General/Admin. Expenses, Total 578 491 423.93 515.59  Research & Development 137 62 28.26 25.76  Depreciation / Amortization 823 640 31.78 33.04  Interest Expense (Income) - Net Operating -19 -16 - -  Unusual Expense (Income) - -18.66 -138.48 -108.69  Other Operating Expenses, Total -723 -567 - -","Selling/General/Admin. Expenses, Total 578 491 423.93 515.59  Research & Development 137 62 28.26 25.76  Depreciation / Amortization 823 640 31.78 33.04  Interest Expense (Income) - Net Operating -19 -16 - -  Unusual Expense (Income) - -18.66 -138.48 -108.69  Other Operating Expenses, Total -723 -567 - -","Selling/General/Admin. Expenses, Total 578 491 423.93 515.59  Research & Development 137 62 28.26 25.76  Depreciation / Amortization 823 640 31.78 33.04  Interest Expense (Income) - Net Operating -19 -16 - -  Unusual Expense (Income) - -18.66 -138.48 -108.69  Other Operating Expenses, Total -723 -567 - -"
"Selling/General/Admin. Expenses, Total",578,491,423.93,515.59
Research & Development,137,62,28.26,25.76
Depreciation / Amortization,823,640,31.78,33.04
Interest Expense (Income) - Net Operating,-19,-16,-,-
Unusual Expense (Income),-,-18.66,-138.48,-108.69
"Other Operating Expenses, Total",-723,-567,-,-
Operating Income,2362,1207,1034.71,604.28
"Interest Income (Expense), Net Non-Operating",-,-12.45,-18.26,-20.59
Gain (Loss) on Sale of Assets,-,3,4.27,-
"Other, Net",-70,-17,-43.89,2.04
Net Income Before Taxes,2432,1221,976.84,585.73
Provision for Income Taxes,615,319,286.27,149.17
Net Income After Taxes,1817,902,690.56,436.56
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1817,902,690.56,436.56
Total Extraordinary Items,-,-,-,-
Net Income,1817,902,690.56,436.56
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1817,902,690.56,436.56
Dilution Adjustment,-,-,-,-
Diluted Net Income,1817,902,690.56,436.56
Diluted Weighted Average Shares,12.74,12.8,12.95,13.05
Diluted EPS Excluding Extraordinary Items,142.58,70.45,53.34,33.45
DPS - Common Stock Primary Issue,-,24,17,15
Diluted Normalized EPS,116.04,58.53,45.55,27.24
