Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,17367,15537,12460.84,12462.44
"Revenue 17367 15537 12460.84 12462.44  Other Revenue, Total - - - -","Revenue 17367 15537 12460.84 12462.44  Other Revenue, Total - - - -","Revenue 17367 15537 12460.84 12462.44  Other Revenue, Total - - - -","Revenue 17367 15537 12460.84 12462.44  Other Revenue, Total - - - -","Revenue 17367 15537 12460.84 12462.44  Other Revenue, Total - - - -"
Revenue,17367,15537,12460.84,12462.44
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12385,10935,8651.45,9074.22
Gross Profit,4982,4602,3809.4,3388.22
Total Operating Expenses,15481,13908,11327.98,11515.18
"Selling/General/Admin. Expenses, Total 3096 2973 2449.82 2165.78  Research & Development - 344 299.18 275.18  Depreciation / Amortization 996 860 - -  Interest Expense (Income) - Net Operating -27 -30 - -  Unusual Expense (Income) - -229.6 -72.46 -  Other Operating Expenses, Total -1319 -1174 - -","Selling/General/Admin. Expenses, Total 3096 2973 2449.82 2165.78  Research & Development - 344 299.18 275.18  Depreciation / Amortization 996 860 - -  Interest Expense (Income) - Net Operating -27 -30 - -  Unusual Expense (Income) - -229.6 -72.46 -  Other Operating Expenses, Total -1319 -1174 - -","Selling/General/Admin. Expenses, Total 3096 2973 2449.82 2165.78  Research & Development - 344 299.18 275.18  Depreciation / Amortization 996 860 - -  Interest Expense (Income) - Net Operating -27 -30 - -  Unusual Expense (Income) - -229.6 -72.46 -  Other Operating Expenses, Total -1319 -1174 - -","Selling/General/Admin. Expenses, Total 3096 2973 2449.82 2165.78  Research & Development - 344 299.18 275.18  Depreciation / Amortization 996 860 - -  Interest Expense (Income) - Net Operating -27 -30 - -  Unusual Expense (Income) - -229.6 -72.46 -  Other Operating Expenses, Total -1319 -1174 - -","Selling/General/Admin. Expenses, Total 3096 2973 2449.82 2165.78  Research & Development - 344 299.18 275.18  Depreciation / Amortization 996 860 - -  Interest Expense (Income) - Net Operating -27 -30 - -  Unusual Expense (Income) - -229.6 -72.46 -  Other Operating Expenses, Total -1319 -1174 - -"
"Selling/General/Admin. Expenses, Total",3096,2973,2449.82,2165.78
Research & Development,-,344,299.18,275.18
Depreciation / Amortization,996,860,-,-
Interest Expense (Income) - Net Operating,-27,-30,-,-
Unusual Expense (Income),-,-229.6,-72.46,-
"Other Operating Expenses, Total",-1319,-1174,-,-
Operating Income,1886,1629,1132.86,947.26
"Interest Income (Expense), Net Non-Operating",-,-13.94,-13.98,-24.82
Gain (Loss) on Sale of Assets,-3,-18,-12.55,-35.57
"Other, Net",-44,-194,34.85,31.58
Net Income Before Taxes,1933,1841,1141.18,918.44
Provision for Income Taxes,601,582,427.44,296.07
Net Income After Taxes,1332,1259,713.73,622.38
Minority Interest,36,-,13.68,1.96
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1325,1259,727.41,624.34
Total Extraordinary Items,-,-,-,-
Net Income,1325,1259,727.41,624.34
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1325,1259,727.42,624.34
Dilution Adjustment,-,-,-,-
Diluted Net Income,1325,1259,727.42,624.34
Diluted Weighted Average Shares,4.32,3.65,4.29,4.29
Diluted EPS Excluding Extraordinary Items,306.86,344.63,169.72,145.67
DPS - Common Stock Primary Issue,36,25,-,-
Diluted Normalized EPS,278.6,278.69,160.98,151.29
