Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,27794,23590,20089,21035.71
"Revenue 27794 23590 20089 21035.71  Other Revenue, Total - - - -","Revenue 27794 23590 20089 21035.71  Other Revenue, Total - - - -","Revenue 27794 23590 20089 21035.71  Other Revenue, Total - - - -","Revenue 27794 23590 20089 21035.71  Other Revenue, Total - - - -","Revenue 27794 23590 20089 21035.71  Other Revenue, Total - - - -"
Revenue,27794,23590,20089,21035.71
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9375,8516,8077,8115.88
Gross Profit,18419,15074,12012,12919.84
Total Operating Expenses,23307,20244,18222,18164.18
"Selling/General/Admin. Expenses, Total 13932 11728 10145 9989.25  Research & Development - - - -  Depreciation / Amortization 425 323 219 -  Interest Expense (Income) - Net Operating -1 -2 -4 -  Unusual Expense (Income) - 71.79 7.62 59.05  Other Operating Expenses, Total -424 -321 -215 -","Selling/General/Admin. Expenses, Total 13932 11728 10145 9989.25  Research & Development - - - -  Depreciation / Amortization 425 323 219 -  Interest Expense (Income) - Net Operating -1 -2 -4 -  Unusual Expense (Income) - 71.79 7.62 59.05  Other Operating Expenses, Total -424 -321 -215 -","Selling/General/Admin. Expenses, Total 13932 11728 10145 9989.25  Research & Development - - - -  Depreciation / Amortization 425 323 219 -  Interest Expense (Income) - Net Operating -1 -2 -4 -  Unusual Expense (Income) - 71.79 7.62 59.05  Other Operating Expenses, Total -424 -321 -215 -","Selling/General/Admin. Expenses, Total 13932 11728 10145 9989.25  Research & Development - - - -  Depreciation / Amortization 425 323 219 -  Interest Expense (Income) - Net Operating -1 -2 -4 -  Unusual Expense (Income) - 71.79 7.62 59.05  Other Operating Expenses, Total -424 -321 -215 -","Selling/General/Admin. Expenses, Total 13932 11728 10145 9989.25  Research & Development - - - -  Depreciation / Amortization 425 323 219 -  Interest Expense (Income) - Net Operating -1 -2 -4 -  Unusual Expense (Income) - 71.79 7.62 59.05  Other Operating Expenses, Total -424 -321 -215 -"
"Selling/General/Admin. Expenses, Total",13932,11728,10145,9989.25
Research & Development,-,-,-,-
Depreciation / Amortization,425,323,219,-
Interest Expense (Income) - Net Operating,-1,-2,-4,-
Unusual Expense (Income),-,71.79,7.62,59.05
"Other Operating Expenses, Total",-424,-321,-215,-
Operating Income,4487,3346,1867,2871.54
"Interest Income (Expense), Net Non-Operating",-,7.54,1.65,69.91
Gain (Loss) on Sale of Assets,171,-29,1,-
"Other, Net",-258,53,-252,72.79
Net Income Before Taxes,4574,3322,2118,3014.24
Provision for Income Taxes,1313,1075,656,939.32
Net Income After Taxes,3261,2247,1462,2074.91
Minority Interest,1,1.47,2,-0.78
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3261,2248,1464,2074.14
Total Extraordinary Items,-,-,-,-
Net Income,3261,2248,1464,2074.14
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,3261,2248,1464,2074.14
Dilution Adjustment,-,-,-,-
Diluted Net Income,3261,2248,1464,2074.14
Diluted Weighted Average Shares,18.85,18.84,18.84,18.85
Diluted EPS Excluding Extraordinary Items,173.03,119.34,77.72,110.05
DPS - Common Stock Primary Issue,70,48,32,45
Diluted Normalized EPS,150.66,113.63,70.58,112.89
