Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,53399,47438,40140,42354
"Revenue - 47438 40140 42354  Other Revenue, Total - - - -","Revenue - 47438 40140 42354  Other Revenue, Total - - - -","Revenue - 47438 40140 42354  Other Revenue, Total - - - -","Revenue - 47438 40140 42354  Other Revenue, Total - - - -","Revenue - 47438 40140 42354  Other Revenue, Total - - - -"
Revenue,-,47438,40140,42354
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,41567,36495,35814
Gross Profit,-,5871,3645,6540
Total Operating Expenses,-,46788,41095,41114
"Selling/General/Admin. Expenses, Total - 4697 4368 4748  Research & Development - 1078 - -  Depreciation / Amortization 4203 3937 570 416  Interest Expense (Income) - Net Operating - -101 - -  Unusual Expense (Income) - 16 -338 135  Other Operating Expenses, Total -4698 -4390 - 1","Selling/General/Admin. Expenses, Total - 4697 4368 4748  Research & Development - 1078 - -  Depreciation / Amortization 4203 3937 570 416  Interest Expense (Income) - Net Operating - -101 - -  Unusual Expense (Income) - 16 -338 135  Other Operating Expenses, Total -4698 -4390 - 1","Selling/General/Admin. Expenses, Total - 4697 4368 4748  Research & Development - 1078 - -  Depreciation / Amortization 4203 3937 570 416  Interest Expense (Income) - Net Operating - -101 - -  Unusual Expense (Income) - 16 -338 135  Other Operating Expenses, Total -4698 -4390 - 1","Selling/General/Admin. Expenses, Total - 4697 4368 4748  Research & Development - 1078 - -  Depreciation / Amortization 4203 3937 570 416  Interest Expense (Income) - Net Operating - -101 - -  Unusual Expense (Income) - 16 -338 135  Other Operating Expenses, Total -4698 -4390 - 1","Selling/General/Admin. Expenses, Total - 4697 4368 4748  Research & Development - 1078 - -  Depreciation / Amortization 4203 3937 570 416  Interest Expense (Income) - Net Operating - -101 - -  Unusual Expense (Income) - 16 -338 135  Other Operating Expenses, Total -4698 -4390 - 1"
"Selling/General/Admin. Expenses, Total",-,4697,4368,4748
Research & Development,-,1078,-,-
Depreciation / Amortization,4203,3937,570,416
Interest Expense (Income) - Net Operating,-,-101,-,-
Unusual Expense (Income),-,16,-338,135
"Other Operating Expenses, Total",-4698,-4390,-,1
Operating Income,-,650,-955,1240
"Interest Income (Expense), Net Non-Operating",-,468,803,448
Gain (Loss) on Sale of Assets,-,661,111,105
"Other, Net",-,-1441,177,-27
Net Income Before Taxes,-,1430,136,1766
Provision for Income Taxes,-,526,74,642
Net Income After Taxes,-,904,62,1124
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,904,62,1124
Total Extraordinary Items,-,-,-,-
Net Income,-,904,62,1124
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,-,904,61,1123
Dilution Adjustment,-0.66,-0.761,-,-
Diluted Net Income,557.66,904.76,61,1123
Diluted Weighted Average Shares,30.1,30.93,31.78,31.99
Diluted EPS Excluding Extraordinary Items,-,29.25,1.92,35.11
DPS - Common Stock Primary Issue,20,20,20,20
Diluted Normalized EPS,13.85,15.86,-7.26,35.71
