Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,19173,18427,18627,18428.34
"Revenue 19173 18427 18627 18428.34  Other Revenue, Total - - - -","Revenue 19173 18427 18627 18428.34  Other Revenue, Total - - - -","Revenue 19173 18427 18627 18428.34  Other Revenue, Total - - - -","Revenue 19173 18427 18627 18428.34  Other Revenue, Total - - - -","Revenue 19173 18427 18627 18428.34  Other Revenue, Total - - - -"
Revenue,19173,18427,18627,18428.34
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15732,15466,15650,15466.83
Gross Profit,3441,2961,2977,2961.51
Total Operating Expenses,18434,17876,17992,17994.35
"Selling/General/Admin. Expenses, Total 2702 2410 2342 2527.52  Research & Development - - - -  Depreciation / Amortization 57 59 54 -  Interest Expense (Income) - Net Operating -2 -9 -14 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -55 -50 -40 -","Selling/General/Admin. Expenses, Total 2702 2410 2342 2527.52  Research & Development - - - -  Depreciation / Amortization 57 59 54 -  Interest Expense (Income) - Net Operating -2 -9 -14 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -55 -50 -40 -","Selling/General/Admin. Expenses, Total 2702 2410 2342 2527.52  Research & Development - - - -  Depreciation / Amortization 57 59 54 -  Interest Expense (Income) - Net Operating -2 -9 -14 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -55 -50 -40 -","Selling/General/Admin. Expenses, Total 2702 2410 2342 2527.52  Research & Development - - - -  Depreciation / Amortization 57 59 54 -  Interest Expense (Income) - Net Operating -2 -9 -14 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -55 -50 -40 -","Selling/General/Admin. Expenses, Total 2702 2410 2342 2527.52  Research & Development - - - -  Depreciation / Amortization 57 59 54 -  Interest Expense (Income) - Net Operating -2 -9 -14 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -55 -50 -40 -"
"Selling/General/Admin. Expenses, Total",2702,2410,2342,2527.52
Research & Development,-,-,-,-
Depreciation / Amortization,57,59,54,-
Interest Expense (Income) - Net Operating,-2,-9,-14,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-55,-50,-40,-
Operating Income,739,551,635,433.99
"Interest Income (Expense), Net Non-Operating",-,227.5,91.58,90.5
Gain (Loss) on Sale of Assets,-186,-,-,-
"Other, Net",192,-204,-119,16.36
Net Income Before Taxes,733,755,754,540.85
Provision for Income Taxes,251,199,69,193.39
Net Income After Taxes,482,556,685,347.46
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,482,556,685,347.46
Total Extraordinary Items,-,-,-,-
Net Income,482,556,685,347.46
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,482,556,685,347.46
Dilution Adjustment,-,-,-,-
Diluted Net Income,482,556,685,347.46
Diluted Weighted Average Shares,8.04,7.83,7.1,8.31
Diluted EPS Excluding Extraordinary Items,59.97,70.98,96.49,41.8
DPS - Common Stock Primary Issue,12,12,12,12
Diluted Normalized EPS,71.47,60.24,66.38,44.37
