Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,6172,5876,5188.02,6638.55
"Revenue 6172 5876 5188.02 6638.55  Other Revenue, Total - - - -","Revenue 6172 5876 5188.02 6638.55  Other Revenue, Total - - - -","Revenue 6172 5876 5188.02 6638.55  Other Revenue, Total - - - -","Revenue 6172 5876 5188.02 6638.55  Other Revenue, Total - - - -","Revenue 6172 5876 5188.02 6638.55  Other Revenue, Total - - - -"
Revenue,6172,5876,5188.02,6638.55
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4522,4267.29,3778.11,4922.14
Gross Profit,1650,1609,1409.91,1716.41
Total Operating Expenses,5649,5404,4889.1,6070.48
"Selling/General/Admin. Expenses, Total 1127 856 1096.2 1147.18  Research & Development - - - -  Depreciation / Amortization 85 92 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 0.15 14.79 1.16  Other Operating Expenses, Total -84 -91 - -","Selling/General/Admin. Expenses, Total 1127 856 1096.2 1147.18  Research & Development - - - -  Depreciation / Amortization 85 92 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 0.15 14.79 1.16  Other Operating Expenses, Total -84 -91 - -","Selling/General/Admin. Expenses, Total 1127 856 1096.2 1147.18  Research & Development - - - -  Depreciation / Amortization 85 92 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 0.15 14.79 1.16  Other Operating Expenses, Total -84 -91 - -","Selling/General/Admin. Expenses, Total 1127 856 1096.2 1147.18  Research & Development - - - -  Depreciation / Amortization 85 92 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 0.15 14.79 1.16  Other Operating Expenses, Total -84 -91 - -","Selling/General/Admin. Expenses, Total 1127 856 1096.2 1147.18  Research & Development - - - -  Depreciation / Amortization 85 92 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 0.15 14.79 1.16  Other Operating Expenses, Total -84 -91 - -"
"Selling/General/Admin. Expenses, Total",1127,856,1096.2,1147.18
Research & Development,-,-,-,-
Depreciation / Amortization,85,92,-,-
Interest Expense (Income) - Net Operating,-1,-1,-,-
Unusual Expense (Income),-,0.15,14.79,1.16
"Other Operating Expenses, Total",-84,-91,-,-
Operating Income,523,472,298.92,568.08
"Interest Income (Expense), Net Non-Operating",-,165.93,66.2,2.74
Gain (Loss) on Sale of Assets,-27,-,-,0.33
"Other, Net",-57,-172,3.3,1.15
Net Income Before Taxes,607,644,368.42,572.29
Provision for Income Taxes,211,228,129.33,199.14
Net Income After Taxes,396,416,239.1,373.14
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,396,416,239.1,373.14
Total Extraordinary Items,-,-,-,-
Net Income,396,416,239.1,373.14
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,396,416,239.09,373.14
Dilution Adjustment,-,-,-,-
Diluted Net Income,396,416.53,239.09,373.14
Diluted Weighted Average Shares,5.26,5.26,5.26,5.26
Diluted EPS Excluding Extraordinary Items,75.25,79.06,45.44,70.91
DPS - Common Stock Primary Issue,20,20,20,20
Diluted Normalized EPS,75.29,76.49,47.26,71.02
