Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,-,-,-,447.23
"Revenue - - - 447.23  Other Revenue, Total - - - -","Revenue - - - 447.23  Other Revenue, Total - - - -","Revenue - - - 447.23  Other Revenue, Total - - - -","Revenue - - - 447.23  Other Revenue, Total - - - -","Revenue - - - 447.23  Other Revenue, Total - - - -"
Revenue,-,-,-,447.23
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,-,-,-
Gross Profit,-,-,-,-
Total Operating Expenses,7899,6601.5,5801.79,5943.26
"Selling/General/Admin. Expenses, Total 1781 1665.5 1730.1 1605.57  Research & Development 6118 4955.39 4071.64 4327.73  Depreciation / Amortization 24 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - -19.38 0.05 9.96  Other Operating Expenses, Total 2 - - -","Selling/General/Admin. Expenses, Total 1781 1665.5 1730.1 1605.57  Research & Development 6118 4955.39 4071.64 4327.73  Depreciation / Amortization 24 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - -19.38 0.05 9.96  Other Operating Expenses, Total 2 - - -","Selling/General/Admin. Expenses, Total 1781 1665.5 1730.1 1605.57  Research & Development 6118 4955.39 4071.64 4327.73  Depreciation / Amortization 24 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - -19.38 0.05 9.96  Other Operating Expenses, Total 2 - - -","Selling/General/Admin. Expenses, Total 1781 1665.5 1730.1 1605.57  Research & Development 6118 4955.39 4071.64 4327.73  Depreciation / Amortization 24 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - -19.38 0.05 9.96  Other Operating Expenses, Total 2 - - -","Selling/General/Admin. Expenses, Total 1781 1665.5 1730.1 1605.57  Research & Development 6118 4955.39 4071.64 4327.73  Depreciation / Amortization 24 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - -19.38 0.05 9.96  Other Operating Expenses, Total 2 - - -"
"Selling/General/Admin. Expenses, Total",1781,1665.5,1730.1,1605.57
Research & Development,6118,4955.39,4071.64,4327.73
Depreciation / Amortization,24,-,-,-
Interest Expense (Income) - Net Operating,-26,-,-,-
Unusual Expense (Income),-,-19.38,0.05,9.96
"Other Operating Expenses, Total",2,-,-,-
Operating Income,-7899,-6601.5,-5801.79,-5496.03
"Interest Income (Expense), Net Non-Operating",-,1922.54,2645.97,-93.83
Gain (Loss) on Sale of Assets,1,-,-,-
"Other, Net",-3203,118.54,-55.68,433.35
Net Income Before Taxes,-4697,-4560.42,-3211.5,-5156.51
Provision for Income Taxes,862,117.43,174.38,1.21
Net Income After Taxes,-5559,-4677.86,-3385.88,-5157.72
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-5559,-4677.86,-3385.88,-5157.72
Total Extraordinary Items,-,-,-,-
Net Income,-5559,-4677.86,-3385.88,-5157.72
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-5559,-4677.86,-3385.88,-5157.72
Dilution Adjustment,-,-,-,-
Diluted Net Income,-5559,-4677.86,-3385.88,-5157.72
Diluted Weighted Average Shares,57.92,51.79,51.79,51.11
Diluted EPS Excluding Extraordinary Items,-95.98,-90.33,-65.38,-100.91
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-50.7,-90.57,-65.38,-100.78
