Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,570934,522356,479878,487018
"Revenue 570934 522356 479878 487018  Other Revenue, Total - - - -","Revenue 570934 522356 479878 487018  Other Revenue, Total - - - -","Revenue 570934 522356 479878 487018  Other Revenue, Total - - - -","Revenue 570934 522356 479878 487018  Other Revenue, Total - - - -","Revenue 570934 522356 479878 487018  Other Revenue, Total - - - -"
Revenue,570934,522356,479878,487018
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",431857,387678,358412,368967
Gross Profit,139077,134678,121466,118051
Total Operating Expenses,521901,471874,436212,445351
"Selling/General/Admin. Expenses, Total 91021 74726 68153 67631  Research & Development - 1494 1516 1546  Depreciation / Amortization 15637 8305 9660 6297  Interest Expense (Income) - Net Operating -667 -641 104 -136  Unusual Expense (Income) - 577 -550 1123  Other Operating Expenses, Total -9672 -265 -1083 -77","Selling/General/Admin. Expenses, Total 91021 74726 68153 67631  Research & Development - 1494 1516 1546  Depreciation / Amortization 15637 8305 9660 6297  Interest Expense (Income) - Net Operating -667 -641 104 -136  Unusual Expense (Income) - 577 -550 1123  Other Operating Expenses, Total -9672 -265 -1083 -77","Selling/General/Admin. Expenses, Total 91021 74726 68153 67631  Research & Development - 1494 1516 1546  Depreciation / Amortization 15637 8305 9660 6297  Interest Expense (Income) - Net Operating -667 -641 104 -136  Unusual Expense (Income) - 577 -550 1123  Other Operating Expenses, Total -9672 -265 -1083 -77","Selling/General/Admin. Expenses, Total 91021 74726 68153 67631  Research & Development - 1494 1516 1546  Depreciation / Amortization 15637 8305 9660 6297  Interest Expense (Income) - Net Operating -667 -641 104 -136  Unusual Expense (Income) - 577 -550 1123  Other Operating Expenses, Total -9672 -265 -1083 -77","Selling/General/Admin. Expenses, Total 91021 74726 68153 67631  Research & Development - 1494 1516 1546  Depreciation / Amortization 15637 8305 9660 6297  Interest Expense (Income) - Net Operating -667 -641 104 -136  Unusual Expense (Income) - 577 -550 1123  Other Operating Expenses, Total -9672 -265 -1083 -77"
"Selling/General/Admin. Expenses, Total",91021,74726,68153,67631
Research & Development,-,1494,1516,1546
Depreciation / Amortization,15637,8305,9660,6297
Interest Expense (Income) - Net Operating,-667,-641,104,-136
Unusual Expense (Income),-,577,-550,1123
"Other Operating Expenses, Total",-9672,-265,-1083,-77
Operating Income,46473,50482,43666,41667
"Interest Income (Expense), Net Non-Operating",-,1393,286,-127
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-451,-,-,1
Net Income Before Taxes,46924,51875,43952,41541
Provision for Income Taxes,13155,17409,13108,13080
Net Income After Taxes,33769,34466,30844,28461
Minority Interest,6949,906,-357,-9
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,34208,35372,30487,28452
Total Extraordinary Items,-,-,-,-
Net Income,34208,35373,30487,28452
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,34208,35373,30486,28451
Dilution Adjustment,0.339,0.039,-,-
Diluted Net Income,34207.66,35372.96,30486,28451
Diluted Weighted Average Shares,231.09,231.08,231.06,231.03
Diluted EPS Excluding Extraordinary Items,148.03,153.09,131.94,123.15
DPS - Common Stock Primary Issue,81,75,64,58
Diluted Normalized EPS,138.48,146.36,130.27,126.48
