Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,8592,8070,7412.93,9737.67
"Revenue 8592 8070.9 7412.93 9737.67  Other Revenue, Total - - - -","Revenue 8592 8070.9 7412.93 9737.67  Other Revenue, Total - - - -","Revenue 8592 8070.9 7412.93 9737.67  Other Revenue, Total - - - -","Revenue 8592 8070.9 7412.93 9737.67  Other Revenue, Total - - - -","Revenue 8592 8070.9 7412.93 9737.67  Other Revenue, Total - - - -"
Revenue,8592,8070.9,7412.93,9737.67
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5935,6169.94,6011.11,8203.33
Gross Profit,2657,1900.96,1401.81,1534.34
Total Operating Expenses,7720,7663.71,7267.47,9569.08
"Selling/General/Admin. Expenses, Total 1392 1206.88 1136.11 1175.83  Research & Development 393 274.56 180.32 200.93  Depreciation / Amortization 232 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 12.34 -60.07 -11.03  Other Operating Expenses, Total -217 - - -","Selling/General/Admin. Expenses, Total 1392 1206.88 1136.11 1175.83  Research & Development 393 274.56 180.32 200.93  Depreciation / Amortization 232 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 12.34 -60.07 -11.03  Other Operating Expenses, Total -217 - - -","Selling/General/Admin. Expenses, Total 1392 1206.88 1136.11 1175.83  Research & Development 393 274.56 180.32 200.93  Depreciation / Amortization 232 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 12.34 -60.07 -11.03  Other Operating Expenses, Total -217 - - -","Selling/General/Admin. Expenses, Total 1392 1206.88 1136.11 1175.83  Research & Development 393 274.56 180.32 200.93  Depreciation / Amortization 232 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 12.34 -60.07 -11.03  Other Operating Expenses, Total -217 - - -","Selling/General/Admin. Expenses, Total 1392 1206.88 1136.11 1175.83  Research & Development 393 274.56 180.32 200.93  Depreciation / Amortization 232 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 12.34 -60.07 -11.03  Other Operating Expenses, Total -217 - - -"
"Selling/General/Admin. Expenses, Total",1392,1206.88,1136.11,1175.83
Research & Development,393,274.56,180.32,200.93
Depreciation / Amortization,232,-,-,-
Interest Expense (Income) - Net Operating,-15,-,-,-
Unusual Expense (Income),-,12.34,-60.07,-11.03
"Other Operating Expenses, Total",-217,-,-,-
Operating Income,872,407.19,145.46,168.6
"Interest Income (Expense), Net Non-Operating",-,0.86,-20.95,-38.83
Gain (Loss) on Sale of Assets,-,0.44,0.03,-
"Other, Net",71,17.11,-1.08,-4.45
Net Income Before Taxes,801,425.58,123.44,125.32
Provision for Income Taxes,179,48.29,3.32,44.45
Net Income After Taxes,622,377.3,120.12,80.87
Minority Interest,4,0.07,0.08,0.16
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,622,377.36,120.2,81.03
Total Extraordinary Items,-,-,-,-
Net Income,622,377.36,120.2,81.03
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,622,377.36,120.2,81.03
Dilution Adjustment,-0.06,-,-,-
Diluted Net Income,622.06,377.36,120.2,81.03
Diluted Weighted Average Shares,5.07,5.06,10.15,10.24
Diluted EPS Excluding Extraordinary Items,122.67,74.59,11.84,7.92
DPS - Common Stock Primary Issue,16,8,3.75,3.75
Diluted Normalized EPS,104.15,76.68,6.08,7.22
