Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Revenue,4709.38,3803.82,3659.01,4383.84
"Revenue 4709.38 3803.82 3659.01 4383.84  Other Revenue, Total - - - -","Revenue 4709.38 3803.82 3659.01 4383.84  Other Revenue, Total - - - -","Revenue 4709.38 3803.82 3659.01 4383.84  Other Revenue, Total - - - -","Revenue 4709.38 3803.82 3659.01 4383.84  Other Revenue, Total - - - -","Revenue 4709.38 3803.82 3659.01 4383.84  Other Revenue, Total - - - -"
Revenue,4709.38,3803.82,3659.01,4383.84
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3213.14,2810.58,2801.19,3430.51
Gross Profit,1496.24,993.24,857.81,953.33
Total Operating Expenses,4889.9,3665.92,3839.06,4985.27
"Selling/General/Admin. Expenses, Total 854.19 643.7 746.91 775.44  Research & Development - 73.91 73.11 72.18  Depreciation / Amortization - 13.63 11.99 13.84  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 822.57 124.11 205.86 693.3  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 854.19 643.7 746.91 775.44  Research & Development - 73.91 73.11 72.18  Depreciation / Amortization - 13.63 11.99 13.84  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 822.57 124.11 205.86 693.3  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 854.19 643.7 746.91 775.44  Research & Development - 73.91 73.11 72.18  Depreciation / Amortization - 13.63 11.99 13.84  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 822.57 124.11 205.86 693.3  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 854.19 643.7 746.91 775.44  Research & Development - 73.91 73.11 72.18  Depreciation / Amortization - 13.63 11.99 13.84  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 822.57 124.11 205.86 693.3  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 854.19 643.7 746.91 775.44  Research & Development - 73.91 73.11 72.18  Depreciation / Amortization - 13.63 11.99 13.84  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 822.57 124.11 205.86 693.3  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",854.19,643.7,746.91,775.44
Research & Development,-,73.91,73.11,72.18
Depreciation / Amortization,-,13.63,11.99,13.84
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),822.57,124.11,205.86,693.3
"Other Operating Expenses, Total",-,-,-,-
Operating Income,-180.52,137.9,-180.06,-601.44
"Interest Income (Expense), Net Non-Operating",-71.01,-29.15,1.26,-32.91
Gain (Loss) on Sale of Assets,-2.85,-66.39,-,-
"Other, Net",-2.91,1.09,-5.56,-5.16
Net Income Before Taxes,-257.28,43.45,-184.36,-639.51
Provision for Income Taxes,-33.34,-91.02,8.78,7.83
Net Income After Taxes,-223.94,134.47,-193.13,-647.34
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-223.94,134.47,-193.13,-647.34
Total Extraordinary Items,-,-,-,-
Net Income,-223.94,134.47,-193.13,-647.34
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-223.94,134.47,-193.14,-647.34
Dilution Adjustment,-,-,-,-
Diluted Net Income,-223.94,134.47,-193.14,-647.34
Diluted Weighted Average Shares,2.67,2.57,2.57,2.57
Diluted EPS Excluding Extraordinary Items,-83.73,52.32,-75.15,-251.85
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,116.87,100.51,-23.08,-76.53
