Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9277,8310,7517.79,6728.79
"Revenue 9277 8310 7517.79 6728.79  Other Revenue, Total - - - -","Revenue 9277 8310 7517.79 6728.79  Other Revenue, Total - - - -","Revenue 9277 8310 7517.79 6728.79  Other Revenue, Total - - - -","Revenue 9277 8310 7517.79 6728.79  Other Revenue, Total - - - -","Revenue 9277 8310 7517.79 6728.79  Other Revenue, Total - - - -"
Revenue,9277,8310,7517.79,6728.79
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4598,3729,2943.13,2623.57
Gross Profit,4679,4581,4574.66,4105.22
Total Operating Expenses,7527,6776,5725.45,6471.81
"Selling/General/Admin. Expenses, Total 2929 1899 1631.45 1909.9  Research & Development - 1148 1134.57 1938.34  Depreciation / Amortization 620 492 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 6.47 16.29 -  Other Operating Expenses, Total -619 -492 - -","Selling/General/Admin. Expenses, Total 2929 1899 1631.45 1909.9  Research & Development - 1148 1134.57 1938.34  Depreciation / Amortization 620 492 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 6.47 16.29 -  Other Operating Expenses, Total -619 -492 - -","Selling/General/Admin. Expenses, Total 2929 1899 1631.45 1909.9  Research & Development - 1148 1134.57 1938.34  Depreciation / Amortization 620 492 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 6.47 16.29 -  Other Operating Expenses, Total -619 -492 - -","Selling/General/Admin. Expenses, Total 2929 1899 1631.45 1909.9  Research & Development - 1148 1134.57 1938.34  Depreciation / Amortization 620 492 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 6.47 16.29 -  Other Operating Expenses, Total -619 -492 - -","Selling/General/Admin. Expenses, Total 2929 1899 1631.45 1909.9  Research & Development - 1148 1134.57 1938.34  Depreciation / Amortization 620 492 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 6.47 16.29 -  Other Operating Expenses, Total -619 -492 - -"
"Selling/General/Admin. Expenses, Total",2929,1899,1631.45,1909.9
Research & Development,-,1148,1134.57,1938.34
Depreciation / Amortization,620,492,-,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,6.47,16.29,-
"Other Operating Expenses, Total",-619,-492,-,-
Operating Income,1750,1534,1792.34,256.98
"Interest Income (Expense), Net Non-Operating",-,-73.03,88.71,-6.86
Gain (Loss) on Sale of Assets,-12,-6,-,-
"Other, Net",151,55,103.1,9.33
Net Income Before Taxes,1611,1485,1984.16,259.45
Provision for Income Taxes,649,542,741.44,142.17
Net Income After Taxes,962,943,1242.72,117.28
Minority Interest,91,91,-5.12,-0.06
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,962,943,1237.6,117.22
Total Extraordinary Items,-,-,-,-
Net Income,962,943,1237.6,117.22
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,962,943,1237.6,117.22
Dilution Adjustment,-,-0.6,-,-
Diluted Net Income,962,943.6,1237.6,117.22
Diluted Weighted Average Shares,55.38,55.44,55.45,55.44
Diluted EPS Excluding Extraordinary Items,17.37,17.02,22.32,2.11
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,18.43,16.81,22.55,2.76
