Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,5244,4954,5187.43,5975.87
"Revenue 4922 4610 5187.43 5975.87  Other Revenue, Total 322 344 - -","Revenue 4922 4610 5187.43 5975.87  Other Revenue, Total 322 344 - -","Revenue 4922 4610 5187.43 5975.87  Other Revenue, Total 322 344 - -","Revenue 4922 4610 5187.43 5975.87  Other Revenue, Total 322 344 - -","Revenue 4922 4610 5187.43 5975.87  Other Revenue, Total 322 344 - -"
Revenue,4922,4610,5187.43,5975.87
"Other Revenue, Total",322,344,-,-
"Cost of Revenue, Total",4367,4023,4035.51,4944.4
Gross Profit,877,931,1151.91,1031.46
Total Operating Expenses,4930,4621,4725.17,5820.76
"Selling/General/Admin. Expenses, Total 515 544 600.25 584.82  Research & Development - - - -  Depreciation / Amortization 67 59 11.59 12.88  Interest Expense (Income) - Net Operating -26 -29 - -  Unusual Expense (Income) - - 77.81 278.65  Other Operating Expenses, Total 7 24 - -","Selling/General/Admin. Expenses, Total 515 544 600.25 584.82  Research & Development - - - -  Depreciation / Amortization 67 59 11.59 12.88  Interest Expense (Income) - Net Operating -26 -29 - -  Unusual Expense (Income) - - 77.81 278.65  Other Operating Expenses, Total 7 24 - -","Selling/General/Admin. Expenses, Total 515 544 600.25 584.82  Research & Development - - - -  Depreciation / Amortization 67 59 11.59 12.88  Interest Expense (Income) - Net Operating -26 -29 - -  Unusual Expense (Income) - - 77.81 278.65  Other Operating Expenses, Total 7 24 - -","Selling/General/Admin. Expenses, Total 515 544 600.25 584.82  Research & Development - - - -  Depreciation / Amortization 67 59 11.59 12.88  Interest Expense (Income) - Net Operating -26 -29 - -  Unusual Expense (Income) - - 77.81 278.65  Other Operating Expenses, Total 7 24 - -","Selling/General/Admin. Expenses, Total 515 544 600.25 584.82  Research & Development - - - -  Depreciation / Amortization 67 59 11.59 12.88  Interest Expense (Income) - Net Operating -26 -29 - -  Unusual Expense (Income) - - 77.81 278.65  Other Operating Expenses, Total 7 24 - -"
"Selling/General/Admin. Expenses, Total",515,544,600.25,584.82
Research & Development,-,-,-,-
Depreciation / Amortization,67,59,11.59,12.88
Interest Expense (Income) - Net Operating,-26,-29,-,-
Unusual Expense (Income),-,-,77.81,278.65
"Other Operating Expenses, Total",7,24,-,-
Operating Income,314,333,462.25,155.11
"Interest Income (Expense), Net Non-Operating",-,-24.68,-28.07,-36.43
Gain (Loss) on Sale of Assets,3,11,-7.71,0.18
"Other, Net",-9,-2,0.85,60.87
Net Income Before Taxes,320,324,427.33,179.72
Provision for Income Taxes,66,81,89.97,22.21
Net Income After Taxes,254,243,337.36,157.51
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,254,243,337.36,157.51
Total Extraordinary Items,-,-,-,-
Net Income,254,243,337.36,157.51
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,254,243,337.36,157.51
Dilution Adjustment,-0.964,-0.234,-,-
Diluted Net Income,254.96,243.23,337.36,157.51
Diluted Weighted Average Shares,15.19,15.15,15.06,14.99
Diluted EPS Excluding Extraordinary Items,16.78,16.05,22.4,10.51
DPS - Common Stock Primary Issue,5,7,7,5
Diluted Normalized EPS,13.04,12.91,29.65,28.25
