Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,5458,5966,3682.86,3436.15
"Revenue 5242 5966.88 3682.86 3436.15  Other Revenue, Total 216 230 - -","Revenue 5242 5966.88 3682.86 3436.15  Other Revenue, Total 216 230 - -","Revenue 5242 5966.88 3682.86 3436.15  Other Revenue, Total 216 230 - -","Revenue 5242 5966.88 3682.86 3436.15  Other Revenue, Total 216 230 - -","Revenue 5242 5966.88 3682.86 3436.15  Other Revenue, Total 216 230 - -"
Revenue,5242,5966.88,3682.86,3436.15
"Other Revenue, Total",216,230,-,-
"Cost of Revenue, Total",4569,4609.68,2950.09,2727.28
Gross Profit,889,1357.2,732.78,708.87
Total Operating Expenses,5674,4083.53,3568.76,3342.96
"Selling/General/Admin. Expenses, Total 1021 749.29 608.27 598.71  Research & Development 16 - - 16.97  Depreciation / Amortization 50 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -1275.45 10.4 -  Other Operating Expenses, Total 25 - - -","Selling/General/Admin. Expenses, Total 1021 749.29 608.27 598.71  Research & Development 16 - - 16.97  Depreciation / Amortization 50 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -1275.45 10.4 -  Other Operating Expenses, Total 25 - - -","Selling/General/Admin. Expenses, Total 1021 749.29 608.27 598.71  Research & Development 16 - - 16.97  Depreciation / Amortization 50 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -1275.45 10.4 -  Other Operating Expenses, Total 25 - - -","Selling/General/Admin. Expenses, Total 1021 749.29 608.27 598.71  Research & Development 16 - - 16.97  Depreciation / Amortization 50 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -1275.45 10.4 -  Other Operating Expenses, Total 25 - - -","Selling/General/Admin. Expenses, Total 1021 749.29 608.27 598.71  Research & Development 16 - - 16.97  Depreciation / Amortization 50 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -1275.45 10.4 -  Other Operating Expenses, Total 25 - - -"
"Selling/General/Admin. Expenses, Total",1021,749.29,608.27,598.71
Research & Development,16,-,-,16.97
Depreciation / Amortization,50,-,-,-
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,-1275.45,10.4,-
"Other Operating Expenses, Total",25,-,-,-
Operating Income,-216,1883.36,114.1,93.19
"Interest Income (Expense), Net Non-Operating",-,221.57,83.55,-1.1
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-121,10.94,4.79,5.13
Net Income Before Taxes,-95,2115.87,202.44,97.22
Provision for Income Taxes,-31,648.14,59.08,37.6
Net Income After Taxes,-64,1467.73,143.36,59.62
Minority Interest,2,0.27,-0.79,0.34
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-64,1467.99,142.57,59.97
Total Extraordinary Items,-,-,-,-
Net Income,-64,1467.99,142.57,59.97
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,-64,1467.99,142.57,59.97
Dilution Adjustment,-,-,-,-
Diluted Net Income,-64,1467.99,142.57,59.97
Diluted Weighted Average Shares,8.78,8.55,8.23,8.23
Diluted EPS Excluding Extraordinary Items,-7.29,171.65,17.33,7.29
DPS - Common Stock Primary Issue,20,16,16,16
Diluted Normalized EPS,-6.76,69.87,19.19,7.87
