Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,8710,6877,5318,4132.53
"Revenue 8710.55 6877 5318 4132.53  Other Revenue, Total - - - -","Revenue 8710.55 6877 5318 4132.53  Other Revenue, Total - - - -","Revenue 8710.55 6877 5318 4132.53  Other Revenue, Total - - - -","Revenue 8710.55 6877 5318 4132.53  Other Revenue, Total - - - -","Revenue 8710.55 6877 5318 4132.53  Other Revenue, Total - - - -"
Revenue,8710.55,6877,5318,4132.53
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1419.71,1091,810,643.36
Gross Profit,7290.84,5786,4508,3489.17
Total Operating Expenses,7620.43,5738,5145,3739.67
"Selling/General/Admin. Expenses, Total 6200.72 4632 4322 3083.73  Research & Development - - - -  Depreciation / Amortization 266 217 161 12.58  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.92 55.31 -  Other Operating Expenses, Total -244 -202 -148 -","Selling/General/Admin. Expenses, Total 6200.72 4632 4322 3083.73  Research & Development - - - -  Depreciation / Amortization 266 217 161 12.58  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.92 55.31 -  Other Operating Expenses, Total -244 -202 -148 -","Selling/General/Admin. Expenses, Total 6200.72 4632 4322 3083.73  Research & Development - - - -  Depreciation / Amortization 266 217 161 12.58  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.92 55.31 -  Other Operating Expenses, Total -244 -202 -148 -","Selling/General/Admin. Expenses, Total 6200.72 4632 4322 3083.73  Research & Development - - - -  Depreciation / Amortization 266 217 161 12.58  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.92 55.31 -  Other Operating Expenses, Total -244 -202 -148 -","Selling/General/Admin. Expenses, Total 6200.72 4632 4322 3083.73  Research & Development - - - -  Depreciation / Amortization 266 217 161 12.58  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.92 55.31 -  Other Operating Expenses, Total -244 -202 -148 -"
"Selling/General/Admin. Expenses, Total",6200.72,4632,4322,3083.73
Research & Development,-,-,-,-
Depreciation / Amortization,266,217,161,12.58
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,4.92,55.31,-
"Other Operating Expenses, Total",-244,-202,-148,-
Operating Income,1090.12,1139,173,392.86
"Interest Income (Expense), Net Non-Operating",-,0.06,0.01,0.01
Gain (Loss) on Sale of Assets,-3.87,-4,-31,-
"Other, Net",-5.22,-1,78,2.78
Net Income Before Taxes,1099.21,1144,126,395.65
Provision for Income Taxes,381.81,442,62,135.4
Net Income After Taxes,717.4,702,64,260.25
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,717.4,702,64,260.25
Total Extraordinary Items,-,-,-,-
Net Income,717.4,702,64,260.25
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,717.4,702,64,260.25
Dilution Adjustment,-0.086,-,-,-
Diluted Net Income,717.49,702,64,260.25
Diluted Weighted Average Shares,22.75,22.9,22.26,22.32
Diluted EPS Excluding Extraordinary Items,31.54,30.65,2.87,11.66
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,30.32,31.33,5.08,11.66
