Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,39200,35923,37204,42761
"Revenue 39200 35923 37158 42761  Other Revenue, Total - - 46 -","Revenue 39200 35923 37158 42761  Other Revenue, Total - - 46 -","Revenue 39200 35923 37158 42761  Other Revenue, Total - - 46 -","Revenue 39200 35923 37158 42761  Other Revenue, Total - - 46 -","Revenue 39200 35923 37158 42761  Other Revenue, Total - - 46 -"
Revenue,39200,35923,37158,42761
"Other Revenue, Total",-,-,46,-
"Cost of Revenue, Total",31130,27889,28890,32032
Gross Profit,8070,8034,8314,10729
Total Operating Expenses,37709,34482,35732,39784
"Selling/General/Admin. Expenses, Total 6579 6593 6842 7068  Research & Development - 439 434 479  Depreciation / Amortization 743 704 643 -  Interest Expense (Income) - Net Operating -60 -61 -84 -  Unusual Expense (Income) - 453 392 204  Other Operating Expenses, Total -683 -1082 -993 1","Selling/General/Admin. Expenses, Total 6579 6593 6842 7068  Research & Development - 439 434 479  Depreciation / Amortization 743 704 643 -  Interest Expense (Income) - Net Operating -60 -61 -84 -  Unusual Expense (Income) - 453 392 204  Other Operating Expenses, Total -683 -1082 -993 1","Selling/General/Admin. Expenses, Total 6579 6593 6842 7068  Research & Development - 439 434 479  Depreciation / Amortization 743 704 643 -  Interest Expense (Income) - Net Operating -60 -61 -84 -  Unusual Expense (Income) - 453 392 204  Other Operating Expenses, Total -683 -1082 -993 1","Selling/General/Admin. Expenses, Total 6579 6593 6842 7068  Research & Development - 439 434 479  Depreciation / Amortization 743 704 643 -  Interest Expense (Income) - Net Operating -60 -61 -84 -  Unusual Expense (Income) - 453 392 204  Other Operating Expenses, Total -683 -1082 -993 1","Selling/General/Admin. Expenses, Total 6579 6593 6842 7068  Research & Development - 439 434 479  Depreciation / Amortization 743 704 643 -  Interest Expense (Income) - Net Operating -60 -61 -84 -  Unusual Expense (Income) - 453 392 204  Other Operating Expenses, Total -683 -1082 -993 1"
"Selling/General/Admin. Expenses, Total",6579,6593,6842,7068
Research & Development,-,439,434,479
Depreciation / Amortization,743,704,643,-
Interest Expense (Income) - Net Operating,-60,-61,-84,-
Unusual Expense (Income),-,453,392,204
"Other Operating Expenses, Total",-683,-1082,-993,1
Operating Income,1491,1441,1472,2977
"Interest Income (Expense), Net Non-Operating",-,74,-59,-82
Gain (Loss) on Sale of Assets,-80,35,3,45
"Other, Net",312,239,285,29
Net Income Before Taxes,1259,1167,1184,2969
Provision for Income Taxes,328,209,457,976
Net Income After Taxes,931,958,727,1993
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,931,958,727,1993
Total Extraordinary Items,-,-,-,-
Net Income,931,958,727,1993
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,931,958,727,1992
Dilution Adjustment,-,-,-,-
Diluted Net Income,931,958,727,1992
Diluted Weighted Average Shares,7.65,7.65,7.63,7.63
Diluted EPS Excluding Extraordinary Items,121.68,125.3,95.27,261.19
DPS - Common Stock Primary Issue,-,45,45,55
Diluted Normalized EPS,126.29,128.67,128.84,275.19
