Period Ending:,202131/12,202031/12,201931/12,201831/12
Total Revenue,1817,1194.01,816.5,488.84
"Revenue 1817.47 1194.01 816.5 488.84  Other Revenue, Total - - - -","Revenue 1817.47 1194.01 816.5 488.84  Other Revenue, Total - - - -","Revenue 1817.47 1194.01 816.5 488.84  Other Revenue, Total - - - -","Revenue 1817.47 1194.01 816.5 488.84  Other Revenue, Total - - - -","Revenue 1817.47 1194.01 816.5 488.84  Other Revenue, Total - - - -"
Revenue,1817.47,1194.01,816.5,488.84
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",535.88,377.28,232.64,147.45
Gross Profit,1281.59,816.72,583.86,341.39
Total Operating Expenses,1550.12,1005.58,672.53,517.93
"Selling/General/Admin. Expenses, Total 867.89 550.98 389.18 349.43  Research & Development 116.43 77.32 49.69 20.24  Depreciation / Amortization - - 1.02 0.82  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 29.92 - - -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 867.89 550.98 389.18 349.43  Research & Development 116.43 77.32 49.69 20.24  Depreciation / Amortization - - 1.02 0.82  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 29.92 - - -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 867.89 550.98 389.18 349.43  Research & Development 116.43 77.32 49.69 20.24  Depreciation / Amortization - - 1.02 0.82  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 29.92 - - -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 867.89 550.98 389.18 349.43  Research & Development 116.43 77.32 49.69 20.24  Depreciation / Amortization - - 1.02 0.82  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 29.92 - - -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 867.89 550.98 389.18 349.43  Research & Development 116.43 77.32 49.69 20.24  Depreciation / Amortization - - 1.02 0.82  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 29.92 - - -  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",867.89,550.98,389.18,349.43
Research & Development,116.43,77.32,49.69,20.24
Depreciation / Amortization,-,-,1.02,0.82
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),29.92,-,-,-
"Other Operating Expenses, Total",-,-,-,-
Operating Income,267.35,188.42,143.97,-29.09
"Interest Income (Expense), Net Non-Operating",2.13,-3.02,-1.79,-0.32
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-1.7,-12.83,-0.23,1.88
Net Income Before Taxes,267.78,172.57,141.95,-27.52
Provision for Income Taxes,98.04,38.23,-11.82,0.27
Net Income After Taxes,169.74,134.34,153.77,-27.79
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,169.74,134.34,153.77,-27.79
Total Extraordinary Items,-,-,-,-
Net Income,169.74,134.34,153.77,-27.79
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,169.74,134.34,153.77,-27.79
Dilution Adjustment,-,-,-,-
Diluted Net Income,169.74,134.34,153.77,-27.79
Diluted Weighted Average Shares,9.52,9.42,8.94,8.94
Diluted EPS Excluding Extraordinary Items,17.83,14.27,17.2,-3.11
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,22.48,14.27,17.2,-3.11
