Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9549,8831,9192,9556.12
"Revenue 9549 8831 9192 9556.12  Other Revenue, Total - - - -","Revenue 9549 8831 9192 9556.12  Other Revenue, Total - - - -","Revenue 9549 8831 9192 9556.12  Other Revenue, Total - - - -","Revenue 9549 8831 9192 9556.12  Other Revenue, Total - - - -","Revenue 9549 8831 9192 9556.12  Other Revenue, Total - - - -"
Revenue,9549,8831,9192,9556.12
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6529,5982,5742,6006.98
Gross Profit,3020,2849,3450,3549.14
Total Operating Expenses,9330,8753,9374,9698.24
"Selling/General/Admin. Expenses, Total 2801 2771 3632 3675.33  Research & Development - 29 29 -  Depreciation / Amortization 192 206 313 -  Interest Expense (Income) - Net Operating -8 -8 -10 -  Unusual Expense (Income) - 24.6 669.46 15.94  Other Operating Expenses, Total -210 -227 -332 -0","Selling/General/Admin. Expenses, Total 2801 2771 3632 3675.33  Research & Development - 29 29 -  Depreciation / Amortization 192 206 313 -  Interest Expense (Income) - Net Operating -8 -8 -10 -  Unusual Expense (Income) - 24.6 669.46 15.94  Other Operating Expenses, Total -210 -227 -332 -0","Selling/General/Admin. Expenses, Total 2801 2771 3632 3675.33  Research & Development - 29 29 -  Depreciation / Amortization 192 206 313 -  Interest Expense (Income) - Net Operating -8 -8 -10 -  Unusual Expense (Income) - 24.6 669.46 15.94  Other Operating Expenses, Total -210 -227 -332 -0","Selling/General/Admin. Expenses, Total 2801 2771 3632 3675.33  Research & Development - 29 29 -  Depreciation / Amortization 192 206 313 -  Interest Expense (Income) - Net Operating -8 -8 -10 -  Unusual Expense (Income) - 24.6 669.46 15.94  Other Operating Expenses, Total -210 -227 -332 -0","Selling/General/Admin. Expenses, Total 2801 2771 3632 3675.33  Research & Development - 29 29 -  Depreciation / Amortization 192 206 313 -  Interest Expense (Income) - Net Operating -8 -8 -10 -  Unusual Expense (Income) - 24.6 669.46 15.94  Other Operating Expenses, Total -210 -227 -332 -0"
"Selling/General/Admin. Expenses, Total",2801,2771,3632,3675.33
Research & Development,-,29,29,-
Depreciation / Amortization,192,206,313,-
Interest Expense (Income) - Net Operating,-8,-8,-10,-
Unusual Expense (Income),-,24.6,669.46,15.94
"Other Operating Expenses, Total",-210,-227,-332,-0
Operating Income,219,78,-182,-142.12
"Interest Income (Expense), Net Non-Operating",-,1.85,0.51,-1.68
Gain (Loss) on Sale of Assets,21,4,13,7.83
"Other, Net",-86,-10,601,11.43
Net Income Before Taxes,284,84,-796,-124.55
Provision for Income Taxes,-24,68,2,37.73
Net Income After Taxes,308,16,-798,-162.27
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,308,16,-798,-162.27
Total Extraordinary Items,-,-,-,-
Net Income,308,16,-798,-162.27
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,308,16,-798,-162.27
Dilution Adjustment,-,-,-,-
Diluted Net Income,308,16,-798,-162.27
Diluted Weighted Average Shares,16.88,16.88,16.88,16.88
Diluted EPS Excluding Extraordinary Items,18.25,0.948,-47.28,-9.62
DPS - Common Stock Primary Issue,-,3,3,3
Diluted Normalized EPS,8.89,3.52,-5.85,-9.3
