Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,70466,66778,72308,71200
"Revenue 66955 66778 72308 71200  Other Revenue, Total 3511 4218 - -","Revenue 66955 66778 72308 71200  Other Revenue, Total 3511 4218 - -","Revenue 66955 66778 72308 71200  Other Revenue, Total 3511 4218 - -","Revenue 66955 66778 72308 71200  Other Revenue, Total 3511 4218 - -","Revenue 66955 66778 72308 71200  Other Revenue, Total 3511 4218 - -"
Revenue,66955,66778,72308,71200
"Other Revenue, Total",3511,4218,-,-
"Cost of Revenue, Total",58849,55816,59800,59242
Gross Profit,11617,10962,12508,11958
Total Operating Expenses,66864,63926,67904,66788
"Selling/General/Admin. Expenses, Total 8015 7664 7266 6802  Research & Development - - 723 659  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -34 - - -  Unusual Expense (Income) - 445 114 85  Other Operating Expenses, Total -1573 1 1 -","Selling/General/Admin. Expenses, Total 8015 7664 7266 6802  Research & Development - - 723 659  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -34 - - -  Unusual Expense (Income) - 445 114 85  Other Operating Expenses, Total -1573 1 1 -","Selling/General/Admin. Expenses, Total 8015 7664 7266 6802  Research & Development - - 723 659  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -34 - - -  Unusual Expense (Income) - 445 114 85  Other Operating Expenses, Total -1573 1 1 -","Selling/General/Admin. Expenses, Total 8015 7664 7266 6802  Research & Development - - 723 659  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -34 - - -  Unusual Expense (Income) - 445 114 85  Other Operating Expenses, Total -1573 1 1 -","Selling/General/Admin. Expenses, Total 8015 7664 7266 6802  Research & Development - - 723 659  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -34 - - -  Unusual Expense (Income) - 445 114 85  Other Operating Expenses, Total -1573 1 1 -"
"Selling/General/Admin. Expenses, Total",8015,7664,7266,6802
Research & Development,-,-,723,659
Depreciation / Amortization,-,-,-,-
Interest Expense (Income) - Net Operating,-34,-,-,-
Unusual Expense (Income),-,445,114,85
"Other Operating Expenses, Total",-1573,1,1,-
Operating Income,3602,2852,4404,4412
"Interest Income (Expense), Net Non-Operating",-,109,29,37
Gain (Loss) on Sale of Assets,40,28,25,4
"Other, Net",110,-25,171,-125
Net Income Before Taxes,3452,2964,4629,4328
Provision for Income Taxes,1251,883,1617,1522
Net Income After Taxes,2201,2081,3012,2806
Minority Interest,428,394,-22,-28
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2166,2063,2990,2778
Total Extraordinary Items,-,-,-,-
Net Income,2166,2063,2990,2778
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,2166,2063,2990,2777
Dilution Adjustment,-,-,-,-
Diluted Net Income,2166,2063,2990,2777
Diluted Weighted Average Shares,15.22,15.27,15.56,15.9
Diluted EPS Excluding Extraordinary Items,142.33,135.11,192.17,174.68
DPS - Common Stock Primary Issue,-,60,60,55
Diluted Normalized EPS,139.71,159.33,198.4,177.98
