Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Revenue,2719.71,2714.65,2952.74,2990.56
"Revenue 2719.71 2714.65 2952.74 2990.56  Other Revenue, Total - - - -","Revenue 2719.71 2714.65 2952.74 2990.56  Other Revenue, Total - - - -","Revenue 2719.71 2714.65 2952.74 2990.56  Other Revenue, Total - - - -","Revenue 2719.71 2714.65 2952.74 2990.56  Other Revenue, Total - - - -","Revenue 2719.71 2714.65 2952.74 2990.56  Other Revenue, Total - - - -"
Revenue,2719.71,2714.65,2952.74,2990.56
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1958.67,1776.45,1845.53,1960.1
Gross Profit,761.04,938.2,1107.21,1030.46
Total Operating Expenses,2524.28,2528.64,2540.54,2587.6
"Selling/General/Admin. Expenses, Total 545.53 731.55 626.19 616.41  Research & Development 4.25 2.31 1.72 4.96  Depreciation / Amortization 15.52 15.82 9.01 7.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 0.32 2.51 58.08 -1.76  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 545.53 731.55 626.19 616.41  Research & Development 4.25 2.31 1.72 4.96  Depreciation / Amortization 15.52 15.82 9.01 7.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 0.32 2.51 58.08 -1.76  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 545.53 731.55 626.19 616.41  Research & Development 4.25 2.31 1.72 4.96  Depreciation / Amortization 15.52 15.82 9.01 7.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 0.32 2.51 58.08 -1.76  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 545.53 731.55 626.19 616.41  Research & Development 4.25 2.31 1.72 4.96  Depreciation / Amortization 15.52 15.82 9.01 7.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 0.32 2.51 58.08 -1.76  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 545.53 731.55 626.19 616.41  Research & Development 4.25 2.31 1.72 4.96  Depreciation / Amortization 15.52 15.82 9.01 7.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 0.32 2.51 58.08 -1.76  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",545.53,731.55,626.19,616.41
Research & Development,4.25,2.31,1.72,4.96
Depreciation / Amortization,15.52,15.82,9.01,7.89
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),0.32,2.51,58.08,-1.76
"Other Operating Expenses, Total",-,-,-,-
Operating Income,195.43,186,412.2,402.96
"Interest Income (Expense), Net Non-Operating",-14.29,-2.06,-0.07,-2.19
Gain (Loss) on Sale of Assets,2.52,0.49,0.45,1.12
"Other, Net",18.12,1.08,19.01,1.53
Net Income Before Taxes,201.78,185.51,431.59,403.42
Provision for Income Taxes,52.82,76.46,148.7,131.29
Net Income After Taxes,148.97,109.06,282.88,272.13
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,148.97,109.06,282.88,272.13
Total Extraordinary Items,-,-,-,-
Net Income,148.97,109.06,282.88,272.13
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,148.97,109.06,282.88,272.13
Dilution Adjustment,-,-,-,-
Diluted Net Income,148.97,109.06,282.88,272.13
Diluted Weighted Average Shares,7.63,7.88,7.97,7.92
Diluted EPS Excluding Extraordinary Items,19.52,13.85,35.47,34.37
DPS - Common Stock Primary Issue,6,3.33,5,5
Diluted Normalized EPS,19.31,14,40.21,34.13
