Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,3745,3330,2917.87,2236.11
"Revenue 3745 3330 2917.87 2236.11  Other Revenue, Total - - - -","Revenue 3745 3330 2917.87 2236.11  Other Revenue, Total - - - -","Revenue 3745 3330 2917.87 2236.11  Other Revenue, Total - - - -","Revenue 3745 3330 2917.87 2236.11  Other Revenue, Total - - - -","Revenue 3745 3330 2917.87 2236.11  Other Revenue, Total - - - -"
Revenue,3745,3330,2917.87,2236.11
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2285,2153,1945.47,1354.75
Gross Profit,1460,1177,972.4,881.37
Total Operating Expenses,3295,2999,2811.49,2093.69
"Selling/General/Admin. Expenses, Total 1010 846 866.02 705.29  Research & Development 8 11 - -  Depreciation / Amortization 14 11 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 78.61 - 33.66  Other Operating Expenses, Total -21 -21 - -","Selling/General/Admin. Expenses, Total 1010 846 866.02 705.29  Research & Development 8 11 - -  Depreciation / Amortization 14 11 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 78.61 - 33.66  Other Operating Expenses, Total -21 -21 - -","Selling/General/Admin. Expenses, Total 1010 846 866.02 705.29  Research & Development 8 11 - -  Depreciation / Amortization 14 11 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 78.61 - 33.66  Other Operating Expenses, Total -21 -21 - -","Selling/General/Admin. Expenses, Total 1010 846 866.02 705.29  Research & Development 8 11 - -  Depreciation / Amortization 14 11 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 78.61 - 33.66  Other Operating Expenses, Total -21 -21 - -","Selling/General/Admin. Expenses, Total 1010 846 866.02 705.29  Research & Development 8 11 - -  Depreciation / Amortization 14 11 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 78.61 - 33.66  Other Operating Expenses, Total -21 -21 - -"
"Selling/General/Admin. Expenses, Total",1010,846,866.02,705.29
Research & Development,8,11,-,-
Depreciation / Amortization,14,11,-,-
Interest Expense (Income) - Net Operating,-1,-1,-,-
Unusual Expense (Income),-,78.61,-,33.66
"Other Operating Expenses, Total",-21,-21,-,-
Operating Income,450,331,106.38,142.42
"Interest Income (Expense), Net Non-Operating",-,-0.09,-1.62,2.13
Gain (Loss) on Sale of Assets,84,-81,-,0.93
"Other, Net",-170,159,-0.79,6.56
Net Income Before Taxes,536,253,103.97,152.04
Provision for Income Taxes,137,116,20.46,49.35
Net Income After Taxes,399,137,83.51,102.69
Minority Interest,29,17,-4.17,-0.45
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,384,129,79.35,102.25
Total Extraordinary Items,-,-,-,-
Net Income,384,129,79.35,102.25
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,384,129,79.35,102.25
Dilution Adjustment,-,-,-,-
Diluted Net Income,384,129,79.35,102.25
Diluted Weighted Average Shares,8.75,8.44,8.57,10.77
Diluted EPS Excluding Extraordinary Items,43.88,15.28,9.25,9.49
DPS - Common Stock Primary Issue,2.5,2.5,0.75,2
Diluted Normalized EPS,30.57,23.85,10.52,12.37
