Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7325,7689,7129.8,7117.78
"Revenue 7325 7689 7129.8 7117.78  Other Revenue, Total - - - -","Revenue 7325 7689 7129.8 7117.78  Other Revenue, Total - - - -","Revenue 7325 7689 7129.8 7117.78  Other Revenue, Total - - - -","Revenue 7325 7689 7129.8 7117.78  Other Revenue, Total - - - -","Revenue 7325 7689 7129.8 7117.78  Other Revenue, Total - - - -"
Revenue,7325,7689,7129.8,7117.78
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2193,2199,2096.54,2197.17
Gross Profit,5132,5490,5033.26,4920.61
Total Operating Expenses,5854,5993,5705.51,5634.97
"Selling/General/Admin. Expenses, Total 3661 3699 3535.79 3380.04  Research & Development - - - -  Depreciation / Amortization 120 118 73.17 57.76  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -120 -23 - -","Selling/General/Admin. Expenses, Total 3661 3699 3535.79 3380.04  Research & Development - - - -  Depreciation / Amortization 120 118 73.17 57.76  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -120 -23 - -","Selling/General/Admin. Expenses, Total 3661 3699 3535.79 3380.04  Research & Development - - - -  Depreciation / Amortization 120 118 73.17 57.76  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -120 -23 - -","Selling/General/Admin. Expenses, Total 3661 3699 3535.79 3380.04  Research & Development - - - -  Depreciation / Amortization 120 118 73.17 57.76  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -120 -23 - -","Selling/General/Admin. Expenses, Total 3661 3699 3535.79 3380.04  Research & Development - - - -  Depreciation / Amortization 120 118 73.17 57.76  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -120 -23 - -"
"Selling/General/Admin. Expenses, Total",3661,3699,3535.79,3380.04
Research & Development,-,-,-,-
Depreciation / Amortization,120,118,73.17,57.76
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-120,-23,-,-
Operating Income,1471,1696,1424.29,1482.81
"Interest Income (Expense), Net Non-Operating",-,0.05,0.1,0.1
Gain (Loss) on Sale of Assets,39,-,-,-
"Other, Net",-79,-2,-7.81,0.17
Net Income Before Taxes,1511,1698,1416.59,1483.08
Provision for Income Taxes,513,566,460.96,468.35
Net Income After Taxes,998,1132,955.63,1014.74
Minority Interest,20,25,-9.7,-0.01
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1002,1130,945.92,1014.73
Total Extraordinary Items,-,-,-,-
Net Income,1002,1130,945.92,1014.73
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1002,1130,945.92,1014.73
Dilution Adjustment,-0.218,-,-,-
Diluted Net Income,1002.22,1130,945.92,1014.73
Diluted Weighted Average Shares,14.74,14.77,14.38,14.08
Diluted EPS Excluding Extraordinary Items,67.97,76.5,65.78,72.09
DPS - Common Stock Primary Issue,20,20,20,17.5
Diluted Normalized EPS,62.67,71.71,65.78,72.09
