Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,9252,-,5047.64,1957.54
"Revenue 9252 8456.88 5047.64 1957.54  Other Revenue, Total - - - -","Revenue 9252 8456.88 5047.64 1957.54  Other Revenue, Total - - - -","Revenue 9252 8456.88 5047.64 1957.54  Other Revenue, Total - - - -","Revenue 9252 8456.88 5047.64 1957.54  Other Revenue, Total - - - -","Revenue 9252 8456.88 5047.64 1957.54  Other Revenue, Total - - - -"
Revenue,9252,8456.88,5047.64,1957.54
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4896,5054.42,3270.01,1347.3
Gross Profit,4356,3402.47,1777.63,610.25
Total Operating Expenses,10536,8533.23,5167.22,2443.75
"Selling/General/Admin. Expenses, Total 4946 3223.34 1740.71 1015.26  Research & Development 694 241.33 151.83 80.59  Depreciation / Amortization 25 14.14 4.66 0.61  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 4946 3223.34 1740.71 1015.26  Research & Development 694 241.33 151.83 80.59  Depreciation / Amortization 25 14.14 4.66 0.61  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 4946 3223.34 1740.71 1015.26  Research & Development 694 241.33 151.83 80.59  Depreciation / Amortization 25 14.14 4.66 0.61  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 4946 3223.34 1740.71 1015.26  Research & Development 694 241.33 151.83 80.59  Depreciation / Amortization 25 14.14 4.66 0.61  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 4946 3223.34 1740.71 1015.26  Research & Development 694 241.33 151.83 80.59  Depreciation / Amortization 25 14.14 4.66 0.61  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -25 - - -"
"Selling/General/Admin. Expenses, Total",4946,3223.34,1740.71,1015.26
Research & Development,694,241.33,151.83,80.59
Depreciation / Amortization,25,14.14,4.66,0.61
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-25,-,-,-
Operating Income,-1284,-76.35,-119.57,-486.21
"Interest Income (Expense), Net Non-Operating",-,-1.78,-2.93,-2.24
Gain (Loss) on Sale of Assets,-131,0.15,-,1.92
"Other, Net",147,-75.69,25.3,-6.77
Net Income Before Taxes,-1431,-153.66,-97.2,-493.3
Provision for Income Taxes,3,20.32,2.29,2.29
Net Income After Taxes,-1434,-173.98,-99.49,-495.59
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1434,-173.98,-99.49,-495.59
Total Extraordinary Items,-,-,-,-
Net Income,-1434,-173.98,-99.49,-495.59
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,-1434,-173.98,-99.49,-495.59
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1434,-173.98,-99.49,-495.59
Diluted Weighted Average Shares,53.03,47.14,49.15,49.15
Diluted EPS Excluding Extraordinary Items,-27.04,-3.69,-2.02,-10.08
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-15.32,-3.69,-2.02,-10.11
