Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,17109,13366,10521.77,11180.46
"Revenue 17109 13366 10521.77 11180.46  Other Revenue, Total - - - -","Revenue 17109 13366 10521.77 11180.46  Other Revenue, Total - - - -","Revenue 17109 13366 10521.77 11180.46  Other Revenue, Total - - - -","Revenue 17109 13366 10521.77 11180.46  Other Revenue, Total - - - -","Revenue 17109 13366 10521.77 11180.46  Other Revenue, Total - - - -"
Revenue,17109,13366,10521.77,11180.46
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13530,11142,8047.71,8870.73
Gross Profit,3579,2224,2474.06,2309.73
Total Operating Expenses,16439,13818,10456.07,11629.49
"Selling/General/Admin. Expenses, Total 2909 2676 2408.36 2512.32  Research & Development - 279 - -  Depreciation / Amortization 283 277 - -  Interest Expense (Income) - Net Operating -64 -31 - -  Unusual Expense (Income) - - - 246.44  Other Operating Expenses, Total -519 -525 - -","Selling/General/Admin. Expenses, Total 2909 2676 2408.36 2512.32  Research & Development - 279 - -  Depreciation / Amortization 283 277 - -  Interest Expense (Income) - Net Operating -64 -31 - -  Unusual Expense (Income) - - - 246.44  Other Operating Expenses, Total -519 -525 - -","Selling/General/Admin. Expenses, Total 2909 2676 2408.36 2512.32  Research & Development - 279 - -  Depreciation / Amortization 283 277 - -  Interest Expense (Income) - Net Operating -64 -31 - -  Unusual Expense (Income) - - - 246.44  Other Operating Expenses, Total -519 -525 - -","Selling/General/Admin. Expenses, Total 2909 2676 2408.36 2512.32  Research & Development - 279 - -  Depreciation / Amortization 283 277 - -  Interest Expense (Income) - Net Operating -64 -31 - -  Unusual Expense (Income) - - - 246.44  Other Operating Expenses, Total -519 -525 - -","Selling/General/Admin. Expenses, Total 2909 2676 2408.36 2512.32  Research & Development - 279 - -  Depreciation / Amortization 283 277 - -  Interest Expense (Income) - Net Operating -64 -31 - -  Unusual Expense (Income) - - - 246.44  Other Operating Expenses, Total -519 -525 - -"
"Selling/General/Admin. Expenses, Total",2909,2676,2408.36,2512.32
Research & Development,-,279,-,-
Depreciation / Amortization,283,277,-,-
Interest Expense (Income) - Net Operating,-64,-31,-,-
Unusual Expense (Income),-,-,-,246.44
"Other Operating Expenses, Total",-519,-525,-,-
Operating Income,670,-452,65.71,-449.03
"Interest Income (Expense), Net Non-Operating",-,104.68,38.66,-31.42
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-160,-97,-37.88,-8.9
Net Income Before Taxes,830,-354.65,66.48,-489.35
Provision for Income Taxes,217,81,63.94,81.38
Net Income After Taxes,613,-436,2.54,-570.73
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,613,-436,2.54,-570.73
Total Extraordinary Items,-,-,-,-
Net Income,613,-436,2.54,-570.73
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,613,-436,2.54,-570.73
Dilution Adjustment,-,-,-,-
Diluted Net Income,613,-436,2.54,-570.73
Diluted Weighted Average Shares,22.36,22.36,22.36,22.35
Diluted EPS Excluding Extraordinary Items,27.41,-19.5,0.11,-25.54
DPS - Common Stock Primary Issue,4,-,4,-
Diluted Normalized EPS,23.2,-9.92,0.11,-18.37
