Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Revenue,4375,4804,4792,3789.03
"Revenue 4375 4804 4792 3789.03  Other Revenue, Total - - - -","Revenue 4375 4804 4792 3789.03  Other Revenue, Total - - - -","Revenue 4375 4804 4792 3789.03  Other Revenue, Total - - - -","Revenue 4375 4804 4792 3789.03  Other Revenue, Total - - - -","Revenue 4375 4804 4792 3789.03  Other Revenue, Total - - - -"
Revenue,4375,4804,4792,3789.03
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1395,1478,1409,1342.95
Gross Profit,2980,3326,3383,2446.08
Total Operating Expenses,4738,4731,4435,3940.99
"Selling/General/Admin. Expenses, Total 3343 3253 3018 2401.39  Research & Development - - - -  Depreciation / Amortization 101 130 105 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 55.33 65.7 196.65  Other Operating Expenses, Total -101 -130 -97 -","Selling/General/Admin. Expenses, Total 3343 3253 3018 2401.39  Research & Development - - - -  Depreciation / Amortization 101 130 105 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 55.33 65.7 196.65  Other Operating Expenses, Total -101 -130 -97 -","Selling/General/Admin. Expenses, Total 3343 3253 3018 2401.39  Research & Development - - - -  Depreciation / Amortization 101 130 105 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 55.33 65.7 196.65  Other Operating Expenses, Total -101 -130 -97 -","Selling/General/Admin. Expenses, Total 3343 3253 3018 2401.39  Research & Development - - - -  Depreciation / Amortization 101 130 105 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 55.33 65.7 196.65  Other Operating Expenses, Total -101 -130 -97 -","Selling/General/Admin. Expenses, Total 3343 3253 3018 2401.39  Research & Development - - - -  Depreciation / Amortization 101 130 105 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 55.33 65.7 196.65  Other Operating Expenses, Total -101 -130 -97 -"
"Selling/General/Admin. Expenses, Total",3343,3253,3018,2401.39
Research & Development,-,-,-,-
Depreciation / Amortization,101,130,105,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,55.33,65.7,196.65
"Other Operating Expenses, Total",-101,-130,-97,-
Operating Income,-363,73,357,-151.96
"Interest Income (Expense), Net Non-Operating",-,139.91,13.64,-47.04
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",112,-84,41,3.94
Net Income Before Taxes,-475,157,316,-195.05
Provision for Income Taxes,-6,165,30,32.32
Net Income After Taxes,-469,-8,286,-227.38
Minority Interest,-,4,4,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-469,-8,286,-227.38
Total Extraordinary Items,-,-,-,-
Net Income,-469,-8,286,-227.38
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-469,-8,286,-227.38
Dilution Adjustment,-,-,-,-
Diluted Net Income,-469,-8,286,-227.38
Diluted Weighted Average Shares,12.73,12.79,12.76,12.76
Diluted EPS Excluding Extraordinary Items,-36.85,-0.625,22.42,-17.82
DPS - Common Stock Primary Issue,-,3,7,-
Diluted Normalized EPS,-16.8,10.36,18.42,-0.04
