Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,41315,40401,34795.19,32009.88
"Revenue 41315 40401 34795.19 32009.88  Other Revenue, Total - - - -","Revenue 41315 40401 34795.19 32009.88  Other Revenue, Total - - - -","Revenue 41315 40401 34795.19 32009.88  Other Revenue, Total - - - -","Revenue 41315 40401 34795.19 32009.88  Other Revenue, Total - - - -","Revenue 41315 40401 34795.19 32009.88  Other Revenue, Total - - - -"
Revenue,41315,40401,34795.19,32009.88
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",17804,16258,13576.58,12557.74
Gross Profit,23511,24143,21218.61,19452.14
Total Operating Expenses,26017,23971,19459.18,17693.75
"Selling/General/Admin. Expenses, Total 8213 7713 5882.6 5204.81  Research & Development - - - -  Depreciation / Amortization 205 142 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 205.49 - -68.81  Other Operating Expenses, Total -205 -142 - -","Selling/General/Admin. Expenses, Total 8213 7713 5882.6 5204.81  Research & Development - - - -  Depreciation / Amortization 205 142 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 205.49 - -68.81  Other Operating Expenses, Total -205 -142 - -","Selling/General/Admin. Expenses, Total 8213 7713 5882.6 5204.81  Research & Development - - - -  Depreciation / Amortization 205 142 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 205.49 - -68.81  Other Operating Expenses, Total -205 -142 - -","Selling/General/Admin. Expenses, Total 8213 7713 5882.6 5204.81  Research & Development - - - -  Depreciation / Amortization 205 142 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 205.49 - -68.81  Other Operating Expenses, Total -205 -142 - -","Selling/General/Admin. Expenses, Total 8213 7713 5882.6 5204.81  Research & Development - - - -  Depreciation / Amortization 205 142 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 205.49 - -68.81  Other Operating Expenses, Total -205 -142 - -"
"Selling/General/Admin. Expenses, Total",8213,7713,5882.6,5204.81
Research & Development,-,-,-,-
Depreciation / Amortization,205,142,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,205.49,-,-68.81
"Other Operating Expenses, Total",-205,-142,-,-
Operating Income,15298,16430,15336.01,14316.13
"Interest Income (Expense), Net Non-Operating",-,379.37,267.02,359.55
Gain (Loss) on Sale of Assets,-,2,0.03,0.98
"Other, Net",-173,-231,13.11,4.78
Net Income Before Taxes,15471,16659,15616.17,14681.44
Provision for Income Taxes,5621,5172,4918.25,4442.2
Net Income After Taxes,9850,11487,10697.92,10239.24
Minority Interest,274,266,-18.98,34.63
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9842,11437,10678.94,10273.88
Total Extraordinary Items,-,-,-,-
Net Income,9842,11437,10678.94,10273.88
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,9842,11437,10678.94,10273.88
Dilution Adjustment,-1.01,-1.61,-,-
Diluted Net Income,9843.01,11438.61,10678.94,10273.88
Diluted Weighted Average Shares,331.3,334.17,332.47,328.35
Diluted EPS Excluding Extraordinary Items,29.71,34.23,32.12,31.29
DPS - Common Stock Primary Issue,23,15,14,13
Diluted Normalized EPS,29.16,31.39,32.18,31.19
