Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,77260,88420,80958,85364
"Revenue 77260 88420 80958 85364  Other Revenue, Total - - - -","Revenue 77260 88420 80958 85364  Other Revenue, Total - - - -","Revenue 77260 88420 80958 85364  Other Revenue, Total - - - -","Revenue 77260 88420 80958 85364  Other Revenue, Total - - - -","Revenue 77260 88420 80958 85364  Other Revenue, Total - - - -"
Revenue,77260,88420,80958,85364
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",63944,73912,67721,72071
Gross Profit,13316,14508,13237,13293
Total Operating Expenses,73488,84048,77001,82058
"Selling/General/Admin. Expenses, Total 8167 8138 7796 8296  Research & Development 1179 1047 949 1060  Depreciation / Amortization 4252 199 205 217  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 751 329 413  Other Operating Expenses, Total -4033 1 1 1","Selling/General/Admin. Expenses, Total 8167 8138 7796 8296  Research & Development 1179 1047 949 1060  Depreciation / Amortization 4252 199 205 217  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 751 329 413  Other Operating Expenses, Total -4033 1 1 1","Selling/General/Admin. Expenses, Total 8167 8138 7796 8296  Research & Development 1179 1047 949 1060  Depreciation / Amortization 4252 199 205 217  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 751 329 413  Other Operating Expenses, Total -4033 1 1 1","Selling/General/Admin. Expenses, Total 8167 8138 7796 8296  Research & Development 1179 1047 949 1060  Depreciation / Amortization 4252 199 205 217  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 751 329 413  Other Operating Expenses, Total -4033 1 1 1","Selling/General/Admin. Expenses, Total 8167 8138 7796 8296  Research & Development 1179 1047 949 1060  Depreciation / Amortization 4252 199 205 217  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 751 329 413  Other Operating Expenses, Total -4033 1 1 1"
"Selling/General/Admin. Expenses, Total",8167,8138,7796,8296
Research & Development,1179,1047,949,1060
Depreciation / Amortization,4252,199,205,217
Interest Expense (Income) - Net Operating,-21,-,-,-
Unusual Expense (Income),-,751,329,413
"Other Operating Expenses, Total",-4033,1,1,1
Operating Income,3772,4372,3957,3306
"Interest Income (Expense), Net Non-Operating",-,182,57,-5
Gain (Loss) on Sale of Assets,1434,161,-105,59
"Other, Net",-2940,222,175,114
Net Income Before Taxes,5278,4937,4084,3474
Provision for Income Taxes,1492,1519,1214,571
Net Income After Taxes,3786,3418,2870,2903
Minority Interest,20,-,-4,-2
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3788,3418,2866,2901
Total Extraordinary Items,-,-,-,-
Net Income,3788,3418,2866,2901
Total Adjustments to Net Income,-,-1,-1,-2
Income Available to Common Excluding Extraordinary Items,3788,3417,2865,2899
Dilution Adjustment,-,-,-,-
Diluted Net Income,3788,3417,2865,2899
Diluted Weighted Average Shares,11.93,11.93,11.92,11.92
Diluted EPS Excluding Extraordinary Items,317.44,286.49,240.33,243.29
DPS - Common Stock Primary Issue,85,70,60,55
Diluted Normalized EPS,224.07,320.74,265.92,268.11
