Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,54659,44906,39900.7,41974.74
"Revenue 54659 44906.14 39900.7 41974.74  Other Revenue, Total - - - -","Revenue 54659 44906.14 39900.7 41974.74  Other Revenue, Total - - - -","Revenue 54659 44906.14 39900.7 41974.74  Other Revenue, Total - - - -","Revenue 54659 44906.14 39900.7 41974.74  Other Revenue, Total - - - -","Revenue 54659 44906.14 39900.7 41974.74  Other Revenue, Total - - - -"
Revenue,54659,44906.14,39900.7,41974.74
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",52258,42433.89,37549.46,39248.23
Gross Profit,2401,2472.25,2351.24,2726.52
Total Operating Expenses,54860,44788.43,39617.37,41446.76
"Selling/General/Admin. Expenses, Total 2602 2354.54 1998.85 2136.93  Research & Development - - - -  Depreciation / Amortization - - 69.06 61.6  Interest Expense (Income) - Net Operating -56 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -562 - - -","Selling/General/Admin. Expenses, Total 2602 2354.54 1998.85 2136.93  Research & Development - - - -  Depreciation / Amortization - - 69.06 61.6  Interest Expense (Income) - Net Operating -56 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -562 - - -","Selling/General/Admin. Expenses, Total 2602 2354.54 1998.85 2136.93  Research & Development - - - -  Depreciation / Amortization - - 69.06 61.6  Interest Expense (Income) - Net Operating -56 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -562 - - -","Selling/General/Admin. Expenses, Total 2602 2354.54 1998.85 2136.93  Research & Development - - - -  Depreciation / Amortization - - 69.06 61.6  Interest Expense (Income) - Net Operating -56 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -562 - - -","Selling/General/Admin. Expenses, Total 2602 2354.54 1998.85 2136.93  Research & Development - - - -  Depreciation / Amortization - - 69.06 61.6  Interest Expense (Income) - Net Operating -56 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -562 - - -"
"Selling/General/Admin. Expenses, Total",2602,2354.54,1998.85,2136.93
Research & Development,-,-,-,-
Depreciation / Amortization,-,-,69.06,61.6
Interest Expense (Income) - Net Operating,-56,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-562,-,-,-
Operating Income,-201,117.71,283.33,527.99
"Interest Income (Expense), Net Non-Operating",-,74.46,17.94,22.43
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-400,24.57,77.75,109.39
Net Income Before Taxes,199,216.74,379.02,659.8
Provision for Income Taxes,42,100.26,239.93,288.38
Net Income After Taxes,157,116.48,139.09,371.43
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,157,116.48,139.09,371.43
Total Extraordinary Items,-,-,-,-
Net Income,-,116.48,139.09,371.43
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,157,116.48,139.09,371.43
Dilution Adjustment,-,-,-,-
Diluted Net Income,157,116.48,139.09,371.43
Diluted Weighted Average Shares,18.11,19.13,19.31,19.31
Diluted EPS Excluding Extraordinary Items,8.67,6.09,7.2,19.23
DPS - Common Stock Primary Issue,-,6,6,6
Diluted Normalized EPS,-3.49,6.09,7.2,19.23
