Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,15381,13864,11763.96,15739.94
"Revenue 15381 13864.43 11763.96 15739.94  Other Revenue, Total - - - -","Revenue 15381 13864.43 11763.96 15739.94  Other Revenue, Total - - - -","Revenue 15381 13864.43 11763.96 15739.94  Other Revenue, Total - - - -","Revenue 15381 13864.43 11763.96 15739.94  Other Revenue, Total - - - -","Revenue 15381 13864.43 11763.96 15739.94  Other Revenue, Total - - - -"
Revenue,15381,13864.43,11763.96,15739.94
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12914,10976.33,9334.01,12005.58
Gross Profit,2467,2888.1,2429.95,3734.37
Total Operating Expenses,15227,13890.34,12281.7,15986
"Selling/General/Admin. Expenses, Total 2248 2763.7 2720.02 3437.88  Research & Development - - - -  Depreciation / Amortization 304 124.53 170.53 191.31  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25.77 64.56 350.98  Other Operating Expenses, Total -239 - -7.42 0.27","Selling/General/Admin. Expenses, Total 2248 2763.7 2720.02 3437.88  Research & Development - - - -  Depreciation / Amortization 304 124.53 170.53 191.31  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25.77 64.56 350.98  Other Operating Expenses, Total -239 - -7.42 0.27","Selling/General/Admin. Expenses, Total 2248 2763.7 2720.02 3437.88  Research & Development - - - -  Depreciation / Amortization 304 124.53 170.53 191.31  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25.77 64.56 350.98  Other Operating Expenses, Total -239 - -7.42 0.27","Selling/General/Admin. Expenses, Total 2248 2763.7 2720.02 3437.88  Research & Development - - - -  Depreciation / Amortization 304 124.53 170.53 191.31  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25.77 64.56 350.98  Other Operating Expenses, Total -239 - -7.42 0.27","Selling/General/Admin. Expenses, Total 2248 2763.7 2720.02 3437.88  Research & Development - - - -  Depreciation / Amortization 304 124.53 170.53 191.31  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25.77 64.56 350.98  Other Operating Expenses, Total -239 - -7.42 0.27"
"Selling/General/Admin. Expenses, Total",2248,2763.7,2720.02,3437.88
Research & Development,-,-,-,-
Depreciation / Amortization,304,124.53,170.53,191.31
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,25.77,64.56,350.98
"Other Operating Expenses, Total",-239,-,-7.42,0.27
Operating Income,154,-25.9,-517.74,-246.06
"Interest Income (Expense), Net Non-Operating",-,16.05,144.3,6.37
Gain (Loss) on Sale of Assets,97,0.45,-0.03,7.39
"Other, Net",-517,501,272.52,55.66
Net Income Before Taxes,574,491.59,-100.95,-176.64
Provision for Income Taxes,230,-67.14,109.86,-244.28
Net Income After Taxes,344,558.72,-210.81,67.65
Minority Interest,-,14.88,-,10.47
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,348,573.6,-210.81,78.12
Total Extraordinary Items,-,-,-,-
Net Income,348,573.6,-210.81,78.12
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,348,573.6,-210.81,78.12
Dilution Adjustment,-,-,-,-
Diluted Net Income,348,573.6,-210.81,78.12
Diluted Weighted Average Shares,8.35,11.08,11.33,11.33
Diluted EPS Excluding Extraordinary Items,41.68,51.77,-18.61,6.89
DPS - Common Stock Primary Issue,-,10,10,10
Diluted Normalized EPS,42.7,53.26,-10.85,32.77
