Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,41876,38669,34705.32,42465.35
"Revenue - 38669.89 34705.32 42465.35  Other Revenue, Total - - - -","Revenue - 38669.89 34705.32 42465.35  Other Revenue, Total - - - -","Revenue - 38669.89 34705.32 42465.35  Other Revenue, Total - - - -","Revenue - 38669.89 34705.32 42465.35  Other Revenue, Total - - - -","Revenue - 38669.89 34705.32 42465.35  Other Revenue, Total - - - -"
Revenue,-,38669.89,34705.32,42465.35
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",36421,32841.05,30989.47,36698.26
Gross Profit,5455,5828.84,3715.85,5767.09
Total Operating Expenses,40436,36740.17,35434.37,41387.01
"Selling/General/Admin. Expenses, Total 4015 3865.13 3697.04 4429.11  Research & Development - - - -  Depreciation / Amortization 4367 - - -  Interest Expense (Income) - Net Operating -174 - - -  Unusual Expense (Income) - 33.98 747.86 259.64  Other Operating Expenses, Total -4842 - - -","Selling/General/Admin. Expenses, Total 4015 3865.13 3697.04 4429.11  Research & Development - - - -  Depreciation / Amortization 4367 - - -  Interest Expense (Income) - Net Operating -174 - - -  Unusual Expense (Income) - 33.98 747.86 259.64  Other Operating Expenses, Total -4842 - - -","Selling/General/Admin. Expenses, Total 4015 3865.13 3697.04 4429.11  Research & Development - - - -  Depreciation / Amortization 4367 - - -  Interest Expense (Income) - Net Operating -174 - - -  Unusual Expense (Income) - 33.98 747.86 259.64  Other Operating Expenses, Total -4842 - - -","Selling/General/Admin. Expenses, Total 4015 3865.13 3697.04 4429.11  Research & Development - - - -  Depreciation / Amortization 4367 - - -  Interest Expense (Income) - Net Operating -174 - - -  Unusual Expense (Income) - 33.98 747.86 259.64  Other Operating Expenses, Total -4842 - - -","Selling/General/Admin. Expenses, Total 4015 3865.13 3697.04 4429.11  Research & Development - - - -  Depreciation / Amortization 4367 - - -  Interest Expense (Income) - Net Operating -174 - - -  Unusual Expense (Income) - 33.98 747.86 259.64  Other Operating Expenses, Total -4842 - - -"
"Selling/General/Admin. Expenses, Total",4015,3865.13,3697.04,4429.11
Research & Development,-,-,-,-
Depreciation / Amortization,4367,-,-,-
Interest Expense (Income) - Net Operating,-174,-,-,-
Unusual Expense (Income),-,33.98,747.86,259.64
"Other Operating Expenses, Total",-4842,-,-,-
Operating Income,1440,1929.72,-729.05,1078.34
"Interest Income (Expense), Net Non-Operating",-,51.17,1708.09,523.07
Gain (Loss) on Sale of Assets,-5,-,240.79,-4.45
"Other, Net",-301,-,171.67,58.52
Net Income Before Taxes,1746,2027.94,1391.5,1655.48
Provision for Income Taxes,745,719.48,248.32,791.26
Net Income After Taxes,1001,1308.46,1143.18,864.22
Minority Interest,8027,-663.83,-472.8,-432.65
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,391,644.64,670.38,431.57
Total Extraordinary Items,-,-,-,-
Net Income,391,644.64,670.38,431.57
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,391,644.64,670.38,431.57
Dilution Adjustment,-,-,-,-
Diluted Net Income,391,644.64,670.38,431.57
Diluted Weighted Average Shares,28.82,28.79,28.73,28.88
Diluted EPS Excluding Extraordinary Items,-,22.39,23.33,14.94
DPS - Common Stock Primary Issue,9,11,7,10
Diluted Normalized EPS,-,24.15,37.83,19.71
