Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7086,6460,6013,6193.31
"Revenue 7086 6460 6013 6193.31  Other Revenue, Total - - - -","Revenue 7086 6460 6013 6193.31  Other Revenue, Total - - - -","Revenue 7086 6460 6013 6193.31  Other Revenue, Total - - - -","Revenue 7086 6460 6013 6193.31  Other Revenue, Total - - - -","Revenue 7086 6460 6013 6193.31  Other Revenue, Total - - - -"
Revenue,7086,6460,6013,6193.31
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5857,5384,5053,5244.99
Gross Profit,1229,1076,960,948.32
Total Operating Expenses,6322,5847,5508,5693.05
"Selling/General/Admin. Expenses, Total 457 458 448 441.91  Research & Development - - - -  Depreciation / Amortization 12 10 11 6.08  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.03 0.13 0.08  Other Operating Expenses, Total -4 -5 -4 -","Selling/General/Admin. Expenses, Total 457 458 448 441.91  Research & Development - - - -  Depreciation / Amortization 12 10 11 6.08  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.03 0.13 0.08  Other Operating Expenses, Total -4 -5 -4 -","Selling/General/Admin. Expenses, Total 457 458 448 441.91  Research & Development - - - -  Depreciation / Amortization 12 10 11 6.08  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.03 0.13 0.08  Other Operating Expenses, Total -4 -5 -4 -","Selling/General/Admin. Expenses, Total 457 458 448 441.91  Research & Development - - - -  Depreciation / Amortization 12 10 11 6.08  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.03 0.13 0.08  Other Operating Expenses, Total -4 -5 -4 -","Selling/General/Admin. Expenses, Total 457 458 448 441.91  Research & Development - - - -  Depreciation / Amortization 12 10 11 6.08  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.03 0.13 0.08  Other Operating Expenses, Total -4 -5 -4 -"
"Selling/General/Admin. Expenses, Total",457,458,448,441.91
Research & Development,-,-,-,-
Depreciation / Amortization,12,10,11,6.08
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,0.03,0.13,0.08
"Other Operating Expenses, Total",-4,-5,-4,-
Operating Income,764,613,505,500.26
"Interest Income (Expense), Net Non-Operating",-,9.23,6.12,5.81
Gain (Loss) on Sale of Assets,4,3,-,1.85
"Other, Net",-19,-15,-8,2.99
Net Income Before Taxes,779,625,513,510.9
Provision for Income Taxes,253,205,168,167.75
Net Income After Taxes,526,420,345,343.14
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,526,420,345,343.14
Total Extraordinary Items,-,-,-,-
Net Income,-,420,345,343.14
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,526,420,345,343.14
Dilution Adjustment,-,-,-,-
Diluted Net Income,526,420,345,343.14
Diluted Weighted Average Shares,4.37,4.42,4.42,4.42
Diluted EPS Excluding Extraordinary Items,120.23,95.07,77.97,77.55
DPS - Common Stock Primary Issue,-,32,24,24
Diluted Normalized EPS,110.72,87.99,72.46,77.28
