Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2244,1929,2101.71,1800.13
"Revenue 2244 1929 2101.71 1800.13  Other Revenue, Total - - - -","Revenue 2244 1929 2101.71 1800.13  Other Revenue, Total - - - -","Revenue 2244 1929 2101.71 1800.13  Other Revenue, Total - - - -","Revenue 2244 1929 2101.71 1800.13  Other Revenue, Total - - - -","Revenue 2244 1929 2101.71 1800.13  Other Revenue, Total - - - -"
Revenue,2244,1929,2101.71,1800.13
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1133,885,1410.69,1275.6
Gross Profit,1111,1044,691.02,524.53
Total Operating Expenses,1934,1565,1926.43,1768.19
"Selling/General/Admin. Expenses, Total 801 680 499.7 487.82  Research & Development - 10 16.09 4.79  Depreciation / Amortization 19 20 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - -0.05 -0.01  Other Operating Expenses, Total -19 -29 - -","Selling/General/Admin. Expenses, Total 801 680 499.7 487.82  Research & Development - 10 16.09 4.79  Depreciation / Amortization 19 20 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - -0.05 -0.01  Other Operating Expenses, Total -19 -29 - -","Selling/General/Admin. Expenses, Total 801 680 499.7 487.82  Research & Development - 10 16.09 4.79  Depreciation / Amortization 19 20 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - -0.05 -0.01  Other Operating Expenses, Total -19 -29 - -","Selling/General/Admin. Expenses, Total 801 680 499.7 487.82  Research & Development - 10 16.09 4.79  Depreciation / Amortization 19 20 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - -0.05 -0.01  Other Operating Expenses, Total -19 -29 - -","Selling/General/Admin. Expenses, Total 801 680 499.7 487.82  Research & Development - 10 16.09 4.79  Depreciation / Amortization 19 20 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - -0.05 -0.01  Other Operating Expenses, Total -19 -29 - -"
"Selling/General/Admin. Expenses, Total",801,680,499.7,487.82
Research & Development,-,10,16.09,4.79
Depreciation / Amortization,19,20,-,-
Interest Expense (Income) - Net Operating,-,-1,-,-
Unusual Expense (Income),-,-,-0.05,-0.01
"Other Operating Expenses, Total",-19,-29,-,-
Operating Income,310,364,175.28,31.94
"Interest Income (Expense), Net Non-Operating",-,-1.29,-3.06,-1.27
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",12,16,2.22,0.2
Net Income Before Taxes,298,348,174.44,30.87
Provision for Income Taxes,68,95,44.21,20.31
Net Income After Taxes,230,253,130.24,10.56
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,230,253,130.24,10.56
Total Extraordinary Items,-,-,-,-
Net Income,230,253,130.24,10.56
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,230,253,130.24,10.56
Dilution Adjustment,-0.343,-0.233,-,-
Diluted Net Income,230.34,253.23,130.24,10.56
Diluted Weighted Average Shares,3.65,3.47,3.2,3.2
Diluted EPS Excluding Extraordinary Items,63.04,73.06,40.7,3.3
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,52.85,62.75,40.69,3.3
