Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,6401,5746,5869.98,4936.13
"Revenue 6401 5746 5869.98 4936.13  Other Revenue, Total - - - -","Revenue 6401 5746 5869.98 4936.13  Other Revenue, Total - - - -","Revenue 6401 5746 5869.98 4936.13  Other Revenue, Total - - - -","Revenue 6401 5746 5869.98 4936.13  Other Revenue, Total - - - -","Revenue 6401 5746 5869.98 4936.13  Other Revenue, Total - - - -"
Revenue,6401,5746,5869.98,4936.13
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3212,2815,3012.75,2665.63
Gross Profit,3189,2931,2857.23,2270.5
Total Operating Expenses,5030,4757,4985.17,4608.38
"Selling/General/Admin. Expenses, Total 1437 1557 1712.2 1730.97  Research & Development 255 264 205.17 170.54  Depreciation / Amortization 75 94 37.63 41.24  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - - 17.42 -  Other Operating Expenses, Total 54 30 - -","Selling/General/Admin. Expenses, Total 1437 1557 1712.2 1730.97  Research & Development 255 264 205.17 170.54  Depreciation / Amortization 75 94 37.63 41.24  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - - 17.42 -  Other Operating Expenses, Total 54 30 - -","Selling/General/Admin. Expenses, Total 1437 1557 1712.2 1730.97  Research & Development 255 264 205.17 170.54  Depreciation / Amortization 75 94 37.63 41.24  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - - 17.42 -  Other Operating Expenses, Total 54 30 - -","Selling/General/Admin. Expenses, Total 1437 1557 1712.2 1730.97  Research & Development 255 264 205.17 170.54  Depreciation / Amortization 75 94 37.63 41.24  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - - 17.42 -  Other Operating Expenses, Total 54 30 - -","Selling/General/Admin. Expenses, Total 1437 1557 1712.2 1730.97  Research & Development 255 264 205.17 170.54  Depreciation / Amortization 75 94 37.63 41.24  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - - 17.42 -  Other Operating Expenses, Total 54 30 - -"
"Selling/General/Admin. Expenses, Total",1437,1557,1712.2,1730.97
Research & Development,255,264,205.17,170.54
Depreciation / Amortization,75,94,37.63,41.24
Interest Expense (Income) - Net Operating,-3,-3,-,-
Unusual Expense (Income),-,-,17.42,-
"Other Operating Expenses, Total",54,30,-,-
Operating Income,1371,989,884.81,327.75
"Interest Income (Expense), Net Non-Operating",-,31.43,-5.21,-34.63
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-109,-54,30.73,11.99
Net Income Before Taxes,1480,1043,910.34,305.11
Provision for Income Taxes,428,288,275.6,89.49
Net Income After Taxes,1052,755,634.74,215.62
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1052,755,634.74,215.62
Total Extraordinary Items,-,-,-,-
Net Income,1052,755,634.74,215.62
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1052,755,634.74,215.62
Dilution Adjustment,-,-,-,-
Diluted Net Income,1052,755,634.74,215.62
Diluted Weighted Average Shares,8.03,8.03,8.03,8.03
Diluted EPS Excluding Extraordinary Items,130.98,94,79.02,26.84
DPS - Common Stock Primary Issue,-,30,25,20
Diluted Normalized EPS,115.16,81.16,80.53,26.84
