Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2087,776.66,861.15,3977.82
"Revenue 2087 776.66 861.15 3977.82  Other Revenue, Total - - - -","Revenue 2087 776.66 861.15 3977.82  Other Revenue, Total - - - -","Revenue 2087 776.66 861.15 3977.82  Other Revenue, Total - - - -","Revenue 2087 776.66 861.15 3977.82  Other Revenue, Total - - - -","Revenue 2087 776.66 861.15 3977.82  Other Revenue, Total - - - -"
Revenue,2087,776.66,861.15,3977.82
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",709,275.33,257.62,1120.57
Gross Profit,1378,501.33,603.53,2857.25
Total Operating Expenses,2688,1567.45,2079.56,4670.89
"Selling/General/Admin. Expenses, Total 1979 1204.43 1537.32 3322.39  Research & Development - - - -  Depreciation / Amortization 123 - - -  Interest Expense (Income) - Net Operating -29 - - -  Unusual Expense (Income) - 87.68 284.63 227.93  Other Operating Expenses, Total -94 - - -","Selling/General/Admin. Expenses, Total 1979 1204.43 1537.32 3322.39  Research & Development - - - -  Depreciation / Amortization 123 - - -  Interest Expense (Income) - Net Operating -29 - - -  Unusual Expense (Income) - 87.68 284.63 227.93  Other Operating Expenses, Total -94 - - -","Selling/General/Admin. Expenses, Total 1979 1204.43 1537.32 3322.39  Research & Development - - - -  Depreciation / Amortization 123 - - -  Interest Expense (Income) - Net Operating -29 - - -  Unusual Expense (Income) - 87.68 284.63 227.93  Other Operating Expenses, Total -94 - - -","Selling/General/Admin. Expenses, Total 1979 1204.43 1537.32 3322.39  Research & Development - - - -  Depreciation / Amortization 123 - - -  Interest Expense (Income) - Net Operating -29 - - -  Unusual Expense (Income) - 87.68 284.63 227.93  Other Operating Expenses, Total -94 - - -","Selling/General/Admin. Expenses, Total 1979 1204.43 1537.32 3322.39  Research & Development - - - -  Depreciation / Amortization 123 - - -  Interest Expense (Income) - Net Operating -29 - - -  Unusual Expense (Income) - 87.68 284.63 227.93  Other Operating Expenses, Total -94 - - -"
"Selling/General/Admin. Expenses, Total",1979,1204.43,1537.32,3322.39
Research & Development,-,-,-,-
Depreciation / Amortization,123,-,-,-
Interest Expense (Income) - Net Operating,-29,-,-,-
Unusual Expense (Income),-,87.68,284.63,227.93
"Other Operating Expenses, Total",-94,-,-,-
Operating Income,-601,-790.79,-1218.42,-693.07
"Interest Income (Expense), Net Non-Operating",-,-11.43,-25.09,-6.73
Gain (Loss) on Sale of Assets,1,3.48,29.89,17.44
"Other, Net",489,365.58,167.34,1.44
Net Income Before Taxes,-1091,-433.16,-1046.27,-680.91
Provision for Income Taxes,45,20.59,20.12,14.7
Net Income After Taxes,-1136,-453.75,-1066.4,-695.6
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1135,-453.75,-1066.4,-695.6
Total Extraordinary Items,-,-,-,-
Net Income,-1135,-453.75,-1066.4,-695.6
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,-1135,-453.75,-1066.4,-695.6
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1135,-453.75,-1066.4,-695.6
Diluted Weighted Average Shares,31.21,15.03,5.77,3.61
Diluted EPS Excluding Extraordinary Items,-36.36,-30.18,-184.71,-192.51
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-12.64,-26.54,-155.09,-152.62
