Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,16411,17082,14906,14048.98
"Revenue 16411 17082 14906 14048.98  Other Revenue, Total - - - -","Revenue 16411 17082 14906 14048.98  Other Revenue, Total - - - -","Revenue 16411 17082 14906 14048.98  Other Revenue, Total - - - -","Revenue 16411 17082 14906 14048.98  Other Revenue, Total - - - -","Revenue 16411 17082 14906 14048.98  Other Revenue, Total - - - -"
Revenue,16411,17082,14906,14048.98
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13200,13379,12252,11342.75
Gross Profit,3211,3703,2654,2706.22
Total Operating Expenses,15037,14980,13699,12831.37
"Selling/General/Admin. Expenses, Total 1837 1601 1447 1468.83  Research & Development - - - -  Depreciation / Amortization 1011 941 917 -  Interest Expense (Income) - Net Operating -7 -8 -9 -  Unusual Expense (Income) - 20 24 19.79  Other Operating Expenses, Total -1004 -933 -908 -","Selling/General/Admin. Expenses, Total 1837 1601 1447 1468.83  Research & Development - - - -  Depreciation / Amortization 1011 941 917 -  Interest Expense (Income) - Net Operating -7 -8 -9 -  Unusual Expense (Income) - 20 24 19.79  Other Operating Expenses, Total -1004 -933 -908 -","Selling/General/Admin. Expenses, Total 1837 1601 1447 1468.83  Research & Development - - - -  Depreciation / Amortization 1011 941 917 -  Interest Expense (Income) - Net Operating -7 -8 -9 -  Unusual Expense (Income) - 20 24 19.79  Other Operating Expenses, Total -1004 -933 -908 -","Selling/General/Admin. Expenses, Total 1837 1601 1447 1468.83  Research & Development - - - -  Depreciation / Amortization 1011 941 917 -  Interest Expense (Income) - Net Operating -7 -8 -9 -  Unusual Expense (Income) - 20 24 19.79  Other Operating Expenses, Total -1004 -933 -908 -","Selling/General/Admin. Expenses, Total 1837 1601 1447 1468.83  Research & Development - - - -  Depreciation / Amortization 1011 941 917 -  Interest Expense (Income) - Net Operating -7 -8 -9 -  Unusual Expense (Income) - 20 24 19.79  Other Operating Expenses, Total -1004 -933 -908 -"
"Selling/General/Admin. Expenses, Total",1837,1601,1447,1468.83
Research & Development,-,-,-,-
Depreciation / Amortization,1011,941,917,-
Interest Expense (Income) - Net Operating,-7,-8,-9,-
Unusual Expense (Income),-,20,24,19.79
"Other Operating Expenses, Total",-1004,-933,-908,-
Operating Income,1374,2102,1207,1217.6
"Interest Income (Expense), Net Non-Operating",-,2,21,14.69
Gain (Loss) on Sale of Assets,-4,15,12,-116.84
"Other, Net",-11,-16,-26,44.81
Net Income Before Taxes,1389,2103,1221,1160.26
Provision for Income Taxes,466,661,401,353.57
Net Income After Taxes,923,1442,820,806.69
Minority Interest,1059,877,699,-127.95
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,724,1252,689,678.74
Total Extraordinary Items,-,-,-,-
Net Income,724,1252,689,678.74
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,724,1252,689,678.74
Dilution Adjustment,-,-,-,-
Diluted Net Income,724,1252,689,678.74
Diluted Weighted Average Shares,16.82,16.8,16.81,16.8
Diluted EPS Excluding Extraordinary Items,43.05,74.52,40.99,40.39
DPS - Common Stock Primary Issue,10,8,6,6
Diluted Normalized EPS,40.46,67.11,38.06,46.05
