Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,4019,4346.99,3588.26,3413.75
"Revenue 4019 4346.99 3588.26 3413.75  Other Revenue, Total - - - -","Revenue 4019 4346.99 3588.26 3413.75  Other Revenue, Total - - - -","Revenue 4019 4346.99 3588.26 3413.75  Other Revenue, Total - - - -","Revenue 4019 4346.99 3588.26 3413.75  Other Revenue, Total - - - -","Revenue 4019 4346.99 3588.26 3413.75  Other Revenue, Total - - - -"
Revenue,4019,4346.99,3588.26,3413.75
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2330,2593.27,2042.34,1856.65
Gross Profit,1689,1753.72,1545.92,1557.1
Total Operating Expenses,3916,4096.65,3346.17,3234.26
"Selling/General/Admin. Expenses, Total 1586 1415.24 1251.97 1264.48  Research & Development 1 - 26.66 50.33  Depreciation / Amortization 124 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 88.14 25.2 62.79  Other Operating Expenses, Total -123 - - -","Selling/General/Admin. Expenses, Total 1586 1415.24 1251.97 1264.48  Research & Development 1 - 26.66 50.33  Depreciation / Amortization 124 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 88.14 25.2 62.79  Other Operating Expenses, Total -123 - - -","Selling/General/Admin. Expenses, Total 1586 1415.24 1251.97 1264.48  Research & Development 1 - 26.66 50.33  Depreciation / Amortization 124 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 88.14 25.2 62.79  Other Operating Expenses, Total -123 - - -","Selling/General/Admin. Expenses, Total 1586 1415.24 1251.97 1264.48  Research & Development 1 - 26.66 50.33  Depreciation / Amortization 124 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 88.14 25.2 62.79  Other Operating Expenses, Total -123 - - -","Selling/General/Admin. Expenses, Total 1586 1415.24 1251.97 1264.48  Research & Development 1 - 26.66 50.33  Depreciation / Amortization 124 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 88.14 25.2 62.79  Other Operating Expenses, Total -123 - - -"
"Selling/General/Admin. Expenses, Total",1586,1415.24,1251.97,1264.48
Research & Development,1,-,26.66,50.33
Depreciation / Amortization,124,-,-,-
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,88.14,25.2,62.79
"Other Operating Expenses, Total",-123,-,-,-
Operating Income,103,250.34,242.09,179.49
"Interest Income (Expense), Net Non-Operating",-,-2.44,3.77,37.59
Gain (Loss) on Sale of Assets,3,2.14,0.45,0.03
"Other, Net",-56,19.46,41.02,52.87
Net Income Before Taxes,156,269.49,287.34,269.98
Provision for Income Taxes,66,108.19,80.79,142.93
Net Income After Taxes,90,161.3,206.55,127.05
Minority Interest,132,-26.78,-29.96,-29.22
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,71,134.52,176.6,97.83
Total Extraordinary Items,-,-,-,-
Net Income,71,134.52,176.6,97.83
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,71,134.52,176.6,97.83
Dilution Adjustment,-,-,-,-
Diluted Net Income,71,134.52,176.6,97.83
Diluted Weighted Average Shares,39.55,40.13,40.13,40.13
Diluted EPS Excluding Extraordinary Items,1.8,3.35,4.4,2.44
DPS - Common Stock Primary Issue,2,2.5,2,2
Diluted Normalized EPS,1.92,4.63,4.84,3.18
