Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,588159,468956,427061,440161
"Revenue 588159 468956 427061 440161  Other Revenue, Total - - - -","Revenue 588159 468956 427061 440161  Other Revenue, Total - - - -","Revenue 588159 468956 427061 440161  Other Revenue, Total - - - -","Revenue 588159 468956 427061 440161  Other Revenue, Total - - - -","Revenue 588159 468956 427061 440161  Other Revenue, Total - - - -"
Revenue,588159,468956,427061,440161
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",408461,330646,299838,310925
Gross Profit,179698,138310,127223,129236
Total Operating Expenses,531851,433468,393984,407135
"Selling/General/Admin. Expenses, Total 123390 98373 90142 90776  Research & Development - 4449 4004 4241  Depreciation / Amortization 12020 10666 10010 -  Interest Expense (Income) - Net Operating -613 -450 -514 -  Unusual Expense (Income) - 1114 664 1191  Other Operating Expenses, Total -11407 -10216 -9496 2","Selling/General/Admin. Expenses, Total 123390 98373 90142 90776  Research & Development - 4449 4004 4241  Depreciation / Amortization 12020 10666 10010 -  Interest Expense (Income) - Net Operating -613 -450 -514 -  Unusual Expense (Income) - 1114 664 1191  Other Operating Expenses, Total -11407 -10216 -9496 2","Selling/General/Admin. Expenses, Total 123390 98373 90142 90776  Research & Development - 4449 4004 4241  Depreciation / Amortization 12020 10666 10010 -  Interest Expense (Income) - Net Operating -613 -450 -514 -  Unusual Expense (Income) - 1114 664 1191  Other Operating Expenses, Total -11407 -10216 -9496 2","Selling/General/Admin. Expenses, Total 123390 98373 90142 90776  Research & Development - 4449 4004 4241  Depreciation / Amortization 12020 10666 10010 -  Interest Expense (Income) - Net Operating -613 -450 -514 -  Unusual Expense (Income) - 1114 664 1191  Other Operating Expenses, Total -11407 -10216 -9496 2","Selling/General/Admin. Expenses, Total 123390 98373 90142 90776  Research & Development - 4449 4004 4241  Depreciation / Amortization 12020 10666 10010 -  Interest Expense (Income) - Net Operating -613 -450 -514 -  Unusual Expense (Income) - 1114 664 1191  Other Operating Expenses, Total -11407 -10216 -9496 2"
"Selling/General/Admin. Expenses, Total",123390,98373,90142,90776
Research & Development,-,4449,4004,4241
Depreciation / Amortization,12020,10666,10010,-
Interest Expense (Income) - Net Operating,-613,-450,-514,-
Unusual Expense (Income),-,1114,664,1191
"Other Operating Expenses, Total",-11407,-10216,-9496,2
Operating Income,56308,35488,33077,33026
"Interest Income (Expense), Net Non-Operating",-,103,-496,37
Gain (Loss) on Sale of Assets,-40,-260,-18,-28
"Other, Net",7274,2047,1586,-729
Net Income Before Taxes,49074,33701,31509,32306
Provision for Income Taxes,15810,10676,10312,10616
Net Income After Taxes,33264,23025,21197,21690
Minority Interest,1437,1376,1280,-41
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,33084,22842,21251,21649
Total Extraordinary Items,-,-,-,-
Net Income,33084,22842,21251,21649
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,33084,22842,21251,21647
Dilution Adjustment,0.112,-,-1.17,-
Diluted Net Income,33083.89,22842,21252.17,21647
Diluted Weighted Average Shares,221.53,221.49,221.45,223.42
Diluted EPS Excluding Extraordinary Items,149.34,103.13,95.97,96.89
DPS - Common Stock Primary Issue,58,36,34,34
Diluted Normalized EPS,152.84,95.45,90.96,110.67
