Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,155353,156379,157796,148699
"Revenue 148819 156379 157796 148699  Other Revenue, Total 6534 6630 - -","Revenue 148819 156379 157796 148699  Other Revenue, Total 6534 6630 - -","Revenue 148819 156379 157796 148699  Other Revenue, Total 6534 6630 - -","Revenue 148819 156379 157796 148699  Other Revenue, Total 6534 6630 - -","Revenue 148819 156379 157796 148699  Other Revenue, Total 6534 6630 - -"
Revenue,148819,156379,157796,148699
"Other Revenue, Total",6534,6630,-,-
"Cost of Revenue, Total",140293,139411,138498,132832
Gross Profit,15060,16968,19298,15867
Total Operating Expenses,149645,148263,147497,139753
"Selling/General/Admin. Expenses, Total 9352 8765 8070 7868  Research & Development - - 451 483  Depreciation / Amortization 3450 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 86 477 -1431  Other Operating Expenses, Total -3969 1 1 1","Selling/General/Admin. Expenses, Total 9352 8765 8070 7868  Research & Development - - 451 483  Depreciation / Amortization 3450 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 86 477 -1431  Other Operating Expenses, Total -3969 1 1 1","Selling/General/Admin. Expenses, Total 9352 8765 8070 7868  Research & Development - - 451 483  Depreciation / Amortization 3450 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 86 477 -1431  Other Operating Expenses, Total -3969 1 1 1","Selling/General/Admin. Expenses, Total 9352 8765 8070 7868  Research & Development - - 451 483  Depreciation / Amortization 3450 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 86 477 -1431  Other Operating Expenses, Total -3969 1 1 1","Selling/General/Admin. Expenses, Total 9352 8765 8070 7868  Research & Development - - 451 483  Depreciation / Amortization 3450 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 86 477 -1431  Other Operating Expenses, Total -3969 1 1 1"
"Selling/General/Admin. Expenses, Total",9352,8765,8070,7868
Research & Development,-,-,451,483
Depreciation / Amortization,3450,-,-,-
Interest Expense (Income) - Net Operating,-26,-,-,-
Unusual Expense (Income),-,86,477,-1431
"Other Operating Expenses, Total",-3969,1,1,1
Operating Income,5708,8116,10299,8946
"Interest Income (Expense), Net Non-Operating",-,255,494,239
Gain (Loss) on Sale of Assets,2803,30,225,84
"Other, Net",-5729,131,108,108
Net Income Before Taxes,8634,8532,11126,9377
Provision for Income Taxes,2923,2856,3517,2590
Net Income After Taxes,5711,5676,7609,6787
Minority Interest,146,-8,-10,6
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5704,5668,7599,6793
Total Extraordinary Items,-,-,-,-
Net Income,5704,5668,7599,6793
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,5704,5667,7598,6792
Dilution Adjustment,-,-,-,-
Diluted Net Income,5704,5667,7598,6792
Diluted Weighted Average Shares,8.79,8.79,8.79,8.79
Diluted EPS Excluding Extraordinary Items,648.99,644.74,864.41,772.7
DPS - Common Stock Primary Issue,-,210,260,180
Diluted Normalized EPS,420.18,648.98,884.01,647.95
