Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,161706,134550,136179,141010.23
"Revenue 161706 134550 136179 141010.23  Other Revenue, Total - - - -","Revenue 161706 134550 136179 141010.23  Other Revenue, Total - - - -","Revenue 161706 134550 136179 141010.23  Other Revenue, Total - - - -","Revenue 161706 134550 136179 141010.23  Other Revenue, Total - - - -","Revenue 161706 134550 136179 141010.23  Other Revenue, Total - - - -"
Revenue,161706,134550,136179,141010.23
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",153443,126875,128526,139046.21
Gross Profit,8263,7675,7653,1964.02
Total Operating Expenses,159483,133051,136133,152353.74
"Selling/General/Admin. Expenses, Total 6040 5492 6795 7152.28  Research & Development - - - -  Depreciation / Amortization 3243 2800 - -  Interest Expense (Income) - Net Operating -695 -310 - -  Unusual Expense (Income) - 101 811 6155.26  Other Operating Expenses, Total -2548 -1806 1 -","Selling/General/Admin. Expenses, Total 6040 5492 6795 7152.28  Research & Development - - - -  Depreciation / Amortization 3243 2800 - -  Interest Expense (Income) - Net Operating -695 -310 - -  Unusual Expense (Income) - 101 811 6155.26  Other Operating Expenses, Total -2548 -1806 1 -","Selling/General/Admin. Expenses, Total 6040 5492 6795 7152.28  Research & Development - - - -  Depreciation / Amortization 3243 2800 - -  Interest Expense (Income) - Net Operating -695 -310 - -  Unusual Expense (Income) - 101 811 6155.26  Other Operating Expenses, Total -2548 -1806 1 -","Selling/General/Admin. Expenses, Total 6040 5492 6795 7152.28  Research & Development - - - -  Depreciation / Amortization 3243 2800 - -  Interest Expense (Income) - Net Operating -695 -310 - -  Unusual Expense (Income) - 101 811 6155.26  Other Operating Expenses, Total -2548 -1806 1 -","Selling/General/Admin. Expenses, Total 6040 5492 6795 7152.28  Research & Development - - - -  Depreciation / Amortization 3243 2800 - -  Interest Expense (Income) - Net Operating -695 -310 - -  Unusual Expense (Income) - 101 811 6155.26  Other Operating Expenses, Total -2548 -1806 1 -"
"Selling/General/Admin. Expenses, Total",6040,5492,6795,7152.28
Research & Development,-,-,-,-
Depreciation / Amortization,3243,2800,-,-
Interest Expense (Income) - Net Operating,-695,-310,-,-
Unusual Expense (Income),-,101,811,6155.26
"Other Operating Expenses, Total",-2548,-1806,1,-
Operating Income,2223,1499,46,-11343.51
"Interest Income (Expense), Net Non-Operating",-,463,-36,-1545.36
Gain (Loss) on Sale of Assets,11,33,-,-5.89
"Other, Net",1108,-558,297,50.52
Net Income Before Taxes,1104,2024,307,-12844.25
Provision for Income Taxes,467,454,398,-295.96
Net Income After Taxes,637,1570,-91,-12548.29
Minority Interest,11,54,-5,-23.4
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,637,1570,-96,-12571.69
Total Extraordinary Items,-,-,-,-
Net Income,637,1570,-96,-12571.69
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,637,1570,-97,-12571.69
Dilution Adjustment,-0.377,-1.02,-,-
Diluted Net Income,637.38,1571.02,-97,-12571.69
Diluted Weighted Average Shares,28.28,28.32,19.34,19.3
Diluted EPS Excluding Extraordinary Items,22.53,55.47,-5.01,-651.55
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,26.04,46.17,24.05,-442.14
