Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,43774,37734,31226,36402
"Revenue 43774 37734 31226 36402  Other Revenue, Total - - - -","Revenue 43774 37734 31226 36402  Other Revenue, Total - - - -","Revenue 43774 37734 31226 36402  Other Revenue, Total - - - -","Revenue 43774 37734 31226 36402  Other Revenue, Total - - - -","Revenue 43774 37734 31226 36402  Other Revenue, Total - - - -"
Revenue,43774,37734,31226,36402
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",29346,25352,21705,24340
Gross Profit,14428,12382,9521,12062
Total Operating Expenses,37121,32223,27993,32493
"Selling/General/Admin. Expenses, Total 7070 5708 5278 6008  Research & Development 689 1008 820 877  Depreciation / Amortization 3153 16 16 -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 139 173 1266  Other Operating Expenses, Total -3104 - 1 2","Selling/General/Admin. Expenses, Total 7070 5708 5278 6008  Research & Development 689 1008 820 877  Depreciation / Amortization 3153 16 16 -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 139 173 1266  Other Operating Expenses, Total -3104 - 1 2","Selling/General/Admin. Expenses, Total 7070 5708 5278 6008  Research & Development 689 1008 820 877  Depreciation / Amortization 3153 16 16 -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 139 173 1266  Other Operating Expenses, Total -3104 - 1 2","Selling/General/Admin. Expenses, Total 7070 5708 5278 6008  Research & Development 689 1008 820 877  Depreciation / Amortization 3153 16 16 -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 139 173 1266  Other Operating Expenses, Total -3104 - 1 2","Selling/General/Admin. Expenses, Total 7070 5708 5278 6008  Research & Development 689 1008 820 877  Depreciation / Amortization 3153 16 16 -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 139 173 1266  Other Operating Expenses, Total -3104 - 1 2"
"Selling/General/Admin. Expenses, Total",7070,5708,5278,6008
Research & Development,689,1008,820,877
Depreciation / Amortization,3153,16,16,-
Interest Expense (Income) - Net Operating,-33,-,-,-
Unusual Expense (Income),-,139,173,1266
"Other Operating Expenses, Total",-3104,-,1,2
Operating Income,6653,5511,3233,3909
"Interest Income (Expense), Net Non-Operating",-,435,108,-61
Gain (Loss) on Sale of Assets,11,4,23,4
"Other, Net",-655,180,362,94
Net Income Before Taxes,7297,6130,3726,3946
Provision for Income Taxes,2112,1660,1024,953
Net Income After Taxes,5185,4470,2702,2993
Minority Interest,53,-4,-39,-48
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5181,4466,2663,2945
Total Extraordinary Items,-,-,-,-
Net Income,5181,4466,2663,2945
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,5181,4465,2662,2944
Dilution Adjustment,-,-,-,-
Diluted Net Income,5181,4465,2662,2944
Diluted Weighted Average Shares,20.97,20.97,20.97,20.97
Diluted EPS Excluding Extraordinary Items,247.04,212.9,126.93,140.37
DPS - Common Stock Primary Issue,-,60,50,50
Diluted Normalized EPS,219.38,217.59,132.11,186.01
