Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,6661,7432,6649.52,6614.55
"Revenue 6661 7432.88 6649.52 6614.55  Other Revenue, Total - - - -","Revenue 6661 7432.88 6649.52 6614.55  Other Revenue, Total - - - -","Revenue 6661 7432.88 6649.52 6614.55  Other Revenue, Total - - - -","Revenue 6661 7432.88 6649.52 6614.55  Other Revenue, Total - - - -","Revenue 6661 7432.88 6649.52 6614.55  Other Revenue, Total - - - -"
Revenue,6661,7432.88,6649.52,6614.55
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5552,5954.65,5264.09,5163.02
Gross Profit,1109,1478.24,1385.43,1451.53
Total Operating Expenses,6784,7216.72,6431.51,6430.87
"Selling/General/Admin. Expenses, Total 1232 1222.54 1167.42 1259.26  Research & Development - - - -  Depreciation / Amortization 293 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 39.54 - 8.59  Other Operating Expenses, Total -350 - - -","Selling/General/Admin. Expenses, Total 1232 1222.54 1167.42 1259.26  Research & Development - - - -  Depreciation / Amortization 293 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 39.54 - 8.59  Other Operating Expenses, Total -350 - - -","Selling/General/Admin. Expenses, Total 1232 1222.54 1167.42 1259.26  Research & Development - - - -  Depreciation / Amortization 293 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 39.54 - 8.59  Other Operating Expenses, Total -350 - - -","Selling/General/Admin. Expenses, Total 1232 1222.54 1167.42 1259.26  Research & Development - - - -  Depreciation / Amortization 293 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 39.54 - 8.59  Other Operating Expenses, Total -350 - - -","Selling/General/Admin. Expenses, Total 1232 1222.54 1167.42 1259.26  Research & Development - - - -  Depreciation / Amortization 293 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 39.54 - 8.59  Other Operating Expenses, Total -350 - - -"
"Selling/General/Admin. Expenses, Total",1232,1222.54,1167.42,1259.26
Research & Development,-,-,-,-
Depreciation / Amortization,293,-,-,-
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,39.54,-,8.59
"Other Operating Expenses, Total",-350,-,-,-
Operating Income,-123,216.16,218.01,183.69
"Interest Income (Expense), Net Non-Operating",-,-2.53,-5.58,-12.82
Gain (Loss) on Sale of Assets,20,4.27,-,-
"Other, Net",-50,10.49,8.26,6.07
Net Income Before Taxes,-93,228.39,220.69,176.94
Provision for Income Taxes,40,-20.42,84.38,76.58
Net Income After Taxes,-133,248.81,136.31,100.36
Minority Interest,-,0.04,0.04,0.08
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-133,248.84,136.35,100.43
Total Extraordinary Items,-,-,-,-
Net Income,-133,248.84,136.35,100.43
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-133,248.85,136.35,100.43
Dilution Adjustment,-,-,-,-
Diluted Net Income,-133,248.85,136.35,100.43
Diluted Weighted Average Shares,5.45,5.45,5.45,5.45
Diluted EPS Excluding Extraordinary Items,-24.41,45.67,25.03,18.43
DPS - Common Stock Primary Issue,41,41,41,39
Diluted Normalized EPS,-12.96,49.88,25.03,19.33
