Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,560191,416901,312789,275894
"Revenue 560191 416901 312789 275894  Other Revenue, Total - - - -","Revenue 560191 416901 312789 275894  Other Revenue, Total - - - -","Revenue 560191 416901 312789 275894  Other Revenue, Total - - - -","Revenue 560191 416901 312789 275894  Other Revenue, Total - - - -","Revenue 560191 416901 312789 275894  Other Revenue, Total - - - -"
Revenue,560191,416901,312789,275894
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",241130,180994,144498,119397
Gross Profit,319061,235907,168291,156497
Total Operating Expenses,392504,302167,244514,217186
"Selling/General/Admin. Expenses, Total 152042 109877 105870 90055  Research & Development - 48400 42678 -  Depreciation / Amortization 21396 14968 1 7696  Interest Expense (Income) - Net Operating -875 -279 -182 -  Unusual Expense (Income) - - -8020 -  Other Operating Expenses, Total -67428 -51793 -48351 38","Selling/General/Admin. Expenses, Total 152042 109877 105870 90055  Research & Development - 48400 42678 -  Depreciation / Amortization 21396 14968 1 7696  Interest Expense (Income) - Net Operating -875 -279 -182 -  Unusual Expense (Income) - - -8020 -  Other Operating Expenses, Total -67428 -51793 -48351 38","Selling/General/Admin. Expenses, Total 152042 109877 105870 90055  Research & Development - 48400 42678 -  Depreciation / Amortization 21396 14968 1 7696  Interest Expense (Income) - Net Operating -875 -279 -182 -  Unusual Expense (Income) - - -8020 -  Other Operating Expenses, Total -67428 -51793 -48351 38","Selling/General/Admin. Expenses, Total 152042 109877 105870 90055  Research & Development - 48400 42678 -  Depreciation / Amortization 21396 14968 1 7696  Interest Expense (Income) - Net Operating -875 -279 -182 -  Unusual Expense (Income) - - -8020 -  Other Operating Expenses, Total -67428 -51793 -48351 38","Selling/General/Admin. Expenses, Total 152042 109877 105870 90055  Research & Development - 48400 42678 -  Depreciation / Amortization 21396 14968 1 7696  Interest Expense (Income) - Net Operating -875 -279 -182 -  Unusual Expense (Income) - - -8020 -  Other Operating Expenses, Total -67428 -51793 -48351 38"
"Selling/General/Admin. Expenses, Total",152042,109877,105870,90055
Research & Development,-,48400,42678,-
Depreciation / Amortization,21396,14968,1,7696
Interest Expense (Income) - Net Operating,-875,-279,-182,-
Unusual Expense (Income),-,-,-8020,-
"Other Operating Expenses, Total",-67428,-51793,-48351,38
Operating Income,167687,114734,68275,58708
"Interest Income (Expense), Net Non-Operating",-,1609,-48,844
Gain (Loss) on Sale of Assets,-,37,3075,-
"Other, Net",-3583,-1646,-4418,-978
Net Income Before Taxes,171270,116343,69618,58574
Provision for Income Taxes,40870,29042,-169,5042
Net Income After Taxes,130400,87301,69787,53532
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,130400,87301,69787,53532
Total Extraordinary Items,-,-,-,-
Net Income,130400,87301,69787,53532
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,130400,87301,69787,53532
Dilution Adjustment,-0.318,0.464,1.32,-
Diluted Net Income,130400.32,87300.54,69785.68,53532
Diluted Weighted Average Shares,187.71,195.19,198.36,199.03
Diluted EPS Excluding Extraordinary Items,694.7,447.26,351.82,268.97
DPS - Common Stock Primary Issue,135,120,118,82
Diluted Normalized EPS,570.27,372.41,213.01,268.97
