Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,4030,3439.59,3345.62,3340.62
"Revenue 4028 3439.59 3345.62 3340.62  Other Revenue, Total 2 - - -","Revenue 4028 3439.59 3345.62 3340.62  Other Revenue, Total 2 - - -","Revenue 4028 3439.59 3345.62 3340.62  Other Revenue, Total 2 - - -","Revenue 4028 3439.59 3345.62 3340.62  Other Revenue, Total 2 - - -","Revenue 4028 3439.59 3345.62 3340.62  Other Revenue, Total 2 - - -"
Revenue,4028,3439.59,3345.62,3340.62
"Other Revenue, Total",2,-,-,-
"Cost of Revenue, Total",2831,2441.73,2343.72,2330.3
Gross Profit,1199,997.86,1001.9,1010.31
Total Operating Expenses,3593,3207.81,3081.72,3049.42
"Selling/General/Admin. Expenses, Total 732 730.97 694.52 673.8  Research & Development - 1.74 0.6 2.87  Depreciation / Amortization 32 33.58 42.89 42.45  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.21 - -  Other Operating Expenses, Total -2 - - -","Selling/General/Admin. Expenses, Total 732 730.97 694.52 673.8  Research & Development - 1.74 0.6 2.87  Depreciation / Amortization 32 33.58 42.89 42.45  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.21 - -  Other Operating Expenses, Total -2 - - -","Selling/General/Admin. Expenses, Total 732 730.97 694.52 673.8  Research & Development - 1.74 0.6 2.87  Depreciation / Amortization 32 33.58 42.89 42.45  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.21 - -  Other Operating Expenses, Total -2 - - -","Selling/General/Admin. Expenses, Total 732 730.97 694.52 673.8  Research & Development - 1.74 0.6 2.87  Depreciation / Amortization 32 33.58 42.89 42.45  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.21 - -  Other Operating Expenses, Total -2 - - -","Selling/General/Admin. Expenses, Total 732 730.97 694.52 673.8  Research & Development - 1.74 0.6 2.87  Depreciation / Amortization 32 33.58 42.89 42.45  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.21 - -  Other Operating Expenses, Total -2 - - -"
"Selling/General/Admin. Expenses, Total",732,730.97,694.52,673.8
Research & Development,-,1.74,0.6,2.87
Depreciation / Amortization,32,33.58,42.89,42.45
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-0.21,-,-
"Other Operating Expenses, Total",-2,-,-,-
Operating Income,437,231.78,263.89,291.2
"Interest Income (Expense), Net Non-Operating",-,15.14,11.93,61.51
Gain (Loss) on Sale of Assets,4,136.81,-,15
"Other, Net",-45,39.6,65.13,64.28
Net Income Before Taxes,478,423.33,340.96,431.99
Provision for Income Taxes,153,136.23,113.55,130.42
Net Income After Taxes,325,287.1,227.41,301.57
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,325,287.1,227.41,301.57
Total Extraordinary Items,-,-,-,-
Net Income,325,287.1,227.41,301.57
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,325,287.1,227.41,301.57
Dilution Adjustment,-,-,-,-
Diluted Net Income,325,287.1,227.41,301.57
Diluted Weighted Average Shares,7.69,7.73,7.64,7.68
Diluted EPS Excluding Extraordinary Items,42.26,37.13,29.75,39.28
DPS - Common Stock Primary Issue,-,3,-,-
Diluted Normalized EPS,38.53,25.11,29.75,37.91
