Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,52986.08,47376,48877.05,45824.18
"Revenue 52986.08 47376 48877.05 45824.18  Other Revenue, Total - - - -","Revenue 52986.08 47376 48877.05 45824.18  Other Revenue, Total - - - -","Revenue 52986.08 47376 48877.05 45824.18  Other Revenue, Total - - - -","Revenue 52986.08 47376 48877.05 45824.18  Other Revenue, Total - - - -","Revenue 52986.08 47376 48877.05 45824.18  Other Revenue, Total - - - -"
Revenue,52986.08,47376,48877.05,45824.18
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",46545.9,39580,40327.4,40030.76
Gross Profit,6440.17,7796,8549.65,5793.41
Total Operating Expenses,53214.73,46148,46205.27,46192.53
"Selling/General/Admin. Expenses, Total 6668.82 6568 5463.39 5548.14  Research & Development - 520 339.88 331.66  Depreciation / Amortization 1859.94 2119 - -  Interest Expense (Income) - Net Operating -63.66 -54 - -  Unusual Expense (Income) - 22.05 74.61 281.97  Other Operating Expenses, Total -1796.28 -2585 - -0","Selling/General/Admin. Expenses, Total 6668.82 6568 5463.39 5548.14  Research & Development - 520 339.88 331.66  Depreciation / Amortization 1859.94 2119 - -  Interest Expense (Income) - Net Operating -63.66 -54 - -  Unusual Expense (Income) - 22.05 74.61 281.97  Other Operating Expenses, Total -1796.28 -2585 - -0","Selling/General/Admin. Expenses, Total 6668.82 6568 5463.39 5548.14  Research & Development - 520 339.88 331.66  Depreciation / Amortization 1859.94 2119 - -  Interest Expense (Income) - Net Operating -63.66 -54 - -  Unusual Expense (Income) - 22.05 74.61 281.97  Other Operating Expenses, Total -1796.28 -2585 - -0","Selling/General/Admin. Expenses, Total 6668.82 6568 5463.39 5548.14  Research & Development - 520 339.88 331.66  Depreciation / Amortization 1859.94 2119 - -  Interest Expense (Income) - Net Operating -63.66 -54 - -  Unusual Expense (Income) - 22.05 74.61 281.97  Other Operating Expenses, Total -1796.28 -2585 - -0","Selling/General/Admin. Expenses, Total 6668.82 6568 5463.39 5548.14  Research & Development - 520 339.88 331.66  Depreciation / Amortization 1859.94 2119 - -  Interest Expense (Income) - Net Operating -63.66 -54 - -  Unusual Expense (Income) - 22.05 74.61 281.97  Other Operating Expenses, Total -1796.28 -2585 - -0"
"Selling/General/Admin. Expenses, Total",6668.82,6568,5463.39,5548.14
Research & Development,-,520,339.88,331.66
Depreciation / Amortization,1859.94,2119,-,-
Interest Expense (Income) - Net Operating,-63.66,-54,-,-
Unusual Expense (Income),-,22.05,74.61,281.97
"Other Operating Expenses, Total",-1796.28,-2585,-,-0
Operating Income,-228.65,1228,2671.78,-368.36
"Interest Income (Expense), Net Non-Operating",-,536.14,444.87,502.74
Gain (Loss) on Sale of Assets,71.7,492,2.23,19.78
"Other, Net",-458.13,-973,4.08,-53.44
Net Income Before Taxes,157.77,1709,3122.95,100.73
Provision for Income Taxes,491.98,754,1078.33,-21.88
Net Income After Taxes,-334.21,955,2044.62,122.61
Minority Interest,2709.59,2618,-173.78,-157.61
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-439.2,876,1870.84,-35.01
Total Extraordinary Items,-,-,-,-
Net Income,-439.2,876,1870.84,-35.01
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-439.2,876,1870.84,-35.01
Dilution Adjustment,-,-,-,-
Diluted Net Income,-439.2,876,1870.84,-35.01
Diluted Weighted Average Shares,54.4,56.08,56.21,56.25
Diluted EPS Excluding Extraordinary Items,-8.07,15.62,33.29,-0.62
DPS - Common Stock Primary Issue,-,9,9,2
Diluted Normalized EPS,0.358,15.91,35.14,3.42
