Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,17951,16276,14911.16,16116.8
"Revenue 17951 16276 14911.16 16116.8  Other Revenue, Total - - - -","Revenue 17951 16276 14911.16 16116.8  Other Revenue, Total - - - -","Revenue 17951 16276 14911.16 16116.8  Other Revenue, Total - - - -","Revenue 17951 16276 14911.16 16116.8  Other Revenue, Total - - - -","Revenue 17951 16276 14911.16 16116.8  Other Revenue, Total - - - -"
Revenue,17951,16276,14911.16,16116.8
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5520,5028,4424.84,4758.14
Gross Profit,12431,11248,10486.32,11358.66
Total Operating Expenses,15587,14292,12740.22,13833.36
"Selling/General/Admin. Expenses, Total 10053 9219 8106.98 8820.47  Research & Development - 216 202.77 235.91  Depreciation / Amortization 389 427 15.22 15.96  Interest Expense (Income) - Net Operating - -3 - -  Unusual Expense (Income) - 0.04 1.39 3.88  Other Operating Expenses, Total -525 -595 -11 -1","Selling/General/Admin. Expenses, Total 10053 9219 8106.98 8820.47  Research & Development - 216 202.77 235.91  Depreciation / Amortization 389 427 15.22 15.96  Interest Expense (Income) - Net Operating - -3 - -  Unusual Expense (Income) - 0.04 1.39 3.88  Other Operating Expenses, Total -525 -595 -11 -1","Selling/General/Admin. Expenses, Total 10053 9219 8106.98 8820.47  Research & Development - 216 202.77 235.91  Depreciation / Amortization 389 427 15.22 15.96  Interest Expense (Income) - Net Operating - -3 - -  Unusual Expense (Income) - 0.04 1.39 3.88  Other Operating Expenses, Total -525 -595 -11 -1","Selling/General/Admin. Expenses, Total 10053 9219 8106.98 8820.47  Research & Development - 216 202.77 235.91  Depreciation / Amortization 389 427 15.22 15.96  Interest Expense (Income) - Net Operating - -3 - -  Unusual Expense (Income) - 0.04 1.39 3.88  Other Operating Expenses, Total -525 -595 -11 -1","Selling/General/Admin. Expenses, Total 10053 9219 8106.98 8820.47  Research & Development - 216 202.77 235.91  Depreciation / Amortization 389 427 15.22 15.96  Interest Expense (Income) - Net Operating - -3 - -  Unusual Expense (Income) - 0.04 1.39 3.88  Other Operating Expenses, Total -525 -595 -11 -1"
"Selling/General/Admin. Expenses, Total",10053,9219,8106.98,8820.47
Research & Development,-,216,202.77,235.91
Depreciation / Amortization,389,427,15.22,15.96
Interest Expense (Income) - Net Operating,-,-3,-,-
Unusual Expense (Income),-,0.04,1.39,3.88
"Other Operating Expenses, Total",-525,-595,-11,-1
Operating Income,2364,1984,2170.94,2283.44
"Interest Income (Expense), Net Non-Operating",-,20.22,20.98,-1447.95
Gain (Loss) on Sale of Assets,23,-0.1,2.8,14.64
"Other, Net",-180,-106,174.17,168.52
Net Income Before Taxes,2521,2090,2368.89,1018.65
Provision for Income Taxes,747,14,770.04,781.59
Net Income After Taxes,1774,2076,1598.85,237.06
Minority Interest,1100,953,-75.82,-18.59
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1646,1940,1523.03,218.46
Total Extraordinary Items,-,-,-,-
Net Income,1646,1940,1523.03,218.46
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1646,1940,1523.03,218.46
Dilution Adjustment,-,-,-,-
Diluted Net Income,1646,1940,1523.03,218.46
Diluted Weighted Average Shares,7.67,7.75,7.79,7.9
Diluted EPS Excluding Extraordinary Items,214.73,250.46,195.45,27.66
DPS - Common Stock Primary Issue,80,60,60,70
Diluted Normalized EPS,186.32,151.08,200.09,31.48
