Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,339757,323754,336241,391621
"Revenue 339757 323754 336241 391621  Other Revenue, Total - 1 - -","Revenue 339757 323754 336241 391621  Other Revenue, Total - 1 - -","Revenue 339757 323754 336241 391621  Other Revenue, Total - 1 - -","Revenue 339757 323754 336241 391621  Other Revenue, Total - 1 - -","Revenue 339757 323754 336241 391621  Other Revenue, Total - 1 - -"
Revenue,339757,323754,336241,391621
"Other Revenue, Total",-,1,-,-
"Cost of Revenue, Total",306036,279981,296479,347683
Gross Profit,33721,43773,39762,43938
Total Operating Expenses,327135,304322,325716,367649
"Selling/General/Admin. Expenses, Total 21099 20232 18810 18624  Research & Development - - - -  Depreciation / Amortization 3966 - - -  Interest Expense (Income) - Net Operating -707 - - -  Unusual Expense (Income) - 4108 10425 1341  Other Operating Expenses, Total -3259 1 2 1","Selling/General/Admin. Expenses, Total 21099 20232 18810 18624  Research & Development - - - -  Depreciation / Amortization 3966 - - -  Interest Expense (Income) - Net Operating -707 - - -  Unusual Expense (Income) - 4108 10425 1341  Other Operating Expenses, Total -3259 1 2 1","Selling/General/Admin. Expenses, Total 21099 20232 18810 18624  Research & Development - - - -  Depreciation / Amortization 3966 - - -  Interest Expense (Income) - Net Operating -707 - - -  Unusual Expense (Income) - 4108 10425 1341  Other Operating Expenses, Total -3259 1 2 1","Selling/General/Admin. Expenses, Total 21099 20232 18810 18624  Research & Development - - - -  Depreciation / Amortization 3966 - - -  Interest Expense (Income) - Net Operating -707 - - -  Unusual Expense (Income) - 4108 10425 1341  Other Operating Expenses, Total -3259 1 2 1","Selling/General/Admin. Expenses, Total 21099 20232 18810 18624  Research & Development - - - -  Depreciation / Amortization 3966 - - -  Interest Expense (Income) - Net Operating -707 - - -  Unusual Expense (Income) - 4108 10425 1341  Other Operating Expenses, Total -3259 1 2 1"
"Selling/General/Admin. Expenses, Total",21099,20232,18810,18624
Research & Development,-,-,-,-
Depreciation / Amortization,3966,-,-,-
Interest Expense (Income) - Net Operating,-707,-,-,-
Unusual Expense (Income),-,4108,10425,1341
"Other Operating Expenses, Total",-3259,1,2,1
Operating Income,12622,19432,10525,23972
"Interest Income (Expense), Net Non-Operating",-,2779,15313,1352
Gain (Loss) on Sale of Assets,781,1200,-1937,26
"Other, Net",-1754,-715,97,85
Net Income Before Taxes,13595,22696,23998,25435
Provision for Income Taxes,3842,7602,7556,6526
Net Income After Taxes,9753,15094,16442,18909
Minority Interest,7306,6387,724,-186
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9648,15103,17166,18723
Total Extraordinary Items,-,-,-,-
Net Income,9648,15103,17166,18723
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,9648,15103,17166,18721
Dilution Adjustment,-,-,-,-
Diluted Net Income,9648,15103,17166,18721
Diluted Weighted Average Shares,39.47,48.36,54.7,54.7
Diluted EPS Excluding Extraordinary Items,244.42,312.33,313.82,342.24
DPS - Common Stock Primary Issue,221,221,105,105
Diluted Normalized EPS,203.46,352.41,468.65,360.11
