Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,57056,59120,64002,58493
"Revenue 57056 59120 64002 58493  Other Revenue, Total - - - -","Revenue 57056 59120 64002 58493  Other Revenue, Total - - - -","Revenue 57056 59120 64002 58493  Other Revenue, Total - - - -","Revenue 57056 59120 64002 58493  Other Revenue, Total - - - -","Revenue 57056 59120 64002 58493  Other Revenue, Total - - - -"
Revenue,57056,59120,64002,58493
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",43661,47687,48665,45527
Gross Profit,13395,11433,15337,12966
Total Operating Expenses,56872,60778,62211,57982
"Selling/General/Admin. Expenses, Total 13211 13003 13173 12447  Research & Development - - - -  Depreciation / Amortization 237 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 98 357 10  Other Operating Expenses, Total -214 -10 16 -2","Selling/General/Admin. Expenses, Total 13211 13003 13173 12447  Research & Development - - - -  Depreciation / Amortization 237 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 98 357 10  Other Operating Expenses, Total -214 -10 16 -2","Selling/General/Admin. Expenses, Total 13211 13003 13173 12447  Research & Development - - - -  Depreciation / Amortization 237 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 98 357 10  Other Operating Expenses, Total -214 -10 16 -2","Selling/General/Admin. Expenses, Total 13211 13003 13173 12447  Research & Development - - - -  Depreciation / Amortization 237 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 98 357 10  Other Operating Expenses, Total -214 -10 16 -2","Selling/General/Admin. Expenses, Total 13211 13003 13173 12447  Research & Development - - - -  Depreciation / Amortization 237 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 98 357 10  Other Operating Expenses, Total -214 -10 16 -2"
"Selling/General/Admin. Expenses, Total",13211,13003,13173,12447
Research & Development,-,-,-,-
Depreciation / Amortization,237,-,-,-
Interest Expense (Income) - Net Operating,-23,-,-,-
Unusual Expense (Income),-,98,357,10
"Other Operating Expenses, Total",-214,-10,16,-2
Operating Income,184,-1658,1791,511
"Interest Income (Expense), Net Non-Operating",-,55,55,188
Gain (Loss) on Sale of Assets,307,-,-,-
"Other, Net",-662,213,342,105
Net Income Before Taxes,539,-1390,2188,804
Provision for Income Taxes,84,276,186,181
Net Income After Taxes,455,-1666,2002,623
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,455,-1666,2002,623
Total Extraordinary Items,-,-,-,-
Net Income,455,-1666,2002,623
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,455,-1666,2001,622
Dilution Adjustment,-0.537,-,-,-
Diluted Net Income,455.54,-1666,2001,622
Diluted Weighted Average Shares,7.4,7.33,7.36,7.35
Diluted EPS Excluding Extraordinary Items,61.58,-227.19,271.74,84.61
DPS - Common Stock Primary Issue,12,24,24,12
Diluted Normalized EPS,34.81,-217.95,318.82,96
