Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,93124,84351,81179.53,103926.59
"Revenue 93123 84351 81179.53 103926.59  Other Revenue, Total 1 - - -","Revenue 93123 84351 81179.53 103926.59  Other Revenue, Total 1 - - -","Revenue 93123 84351 81179.53 103926.59  Other Revenue, Total 1 - - -","Revenue 93123 84351 81179.53 103926.59  Other Revenue, Total 1 - - -","Revenue 93123 84351 81179.53 103926.59  Other Revenue, Total 1 - - -"
Revenue,93123,84351,81179.53,103926.59
"Other Revenue, Total",1,-,-,-
"Cost of Revenue, Total",67723,62472,61511.45,77270.61
Gross Profit,25401,21879,19668.08,26655.97
Total Operating Expenses,86750,81355,83053.27,98034.54
"Selling/General/Admin. Expenses, Total 19027 15151 15531.68 17144.23  Research & Development - - - -  Depreciation / Amortization 4864 5488 3732.64 3593.56  Interest Expense (Income) - Net Operating -323 -343 - -  Unusual Expense (Income) - 158.3 2277.5 26.13  Other Operating Expenses, Total -1255 -1413 - -","Selling/General/Admin. Expenses, Total 19027 15151 15531.68 17144.23  Research & Development - - - -  Depreciation / Amortization 4864 5488 3732.64 3593.56  Interest Expense (Income) - Net Operating -323 -343 - -  Unusual Expense (Income) - 158.3 2277.5 26.13  Other Operating Expenses, Total -1255 -1413 - -","Selling/General/Admin. Expenses, Total 19027 15151 15531.68 17144.23  Research & Development - - - -  Depreciation / Amortization 4864 5488 3732.64 3593.56  Interest Expense (Income) - Net Operating -323 -343 - -  Unusual Expense (Income) - 158.3 2277.5 26.13  Other Operating Expenses, Total -1255 -1413 - -","Selling/General/Admin. Expenses, Total 19027 15151 15531.68 17144.23  Research & Development - - - -  Depreciation / Amortization 4864 5488 3732.64 3593.56  Interest Expense (Income) - Net Operating -323 -343 - -  Unusual Expense (Income) - 158.3 2277.5 26.13  Other Operating Expenses, Total -1255 -1413 - -","Selling/General/Admin. Expenses, Total 19027 15151 15531.68 17144.23  Research & Development - - - -  Depreciation / Amortization 4864 5488 3732.64 3593.56  Interest Expense (Income) - Net Operating -323 -343 - -  Unusual Expense (Income) - 158.3 2277.5 26.13  Other Operating Expenses, Total -1255 -1413 - -"
"Selling/General/Admin. Expenses, Total",19027,15151,15531.68,17144.23
Research & Development,-,-,-,-
Depreciation / Amortization,4864,5488,3732.64,3593.56
Interest Expense (Income) - Net Operating,-323,-343,-,-
Unusual Expense (Income),-,158.3,2277.5,26.13
"Other Operating Expenses, Total",-1255,-1413,-,-
Operating Income,6374,2996,-1873.74,5892.05
"Interest Income (Expense), Net Non-Operating",-,-228.02,7.52,-179.53
Gain (Loss) on Sale of Assets,-371,-382,-529.33,-147.28
"Other, Net",1168,-260,1783.76,136
Net Income Before Taxes,5577,3638,-611.8,5701.23
Provision for Income Taxes,1792,1411,1117,1925.22
Net Income After Taxes,3785,2227,-1728.8,3776.02
Minority Interest,310,293,-17.75,-15.53
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3769,2210,-1746.56,3760.49
Total Extraordinary Items,-,-,-,-
Net Income,3769,2210,-1746.56,3760.49
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,3769,2210,-1746.56,3760.49
Dilution Adjustment,-,-,-,-
Diluted Net Income,3769,2210,-1746.56,3760.49
Diluted Weighted Average Shares,99.78,99.61,99.43,99.25
Diluted EPS Excluding Extraordinary Items,37.77,22.19,-17.57,37.89
DPS - Common Stock Primary Issue,10,8,5,10
Diluted Normalized EPS,43.14,26.05,0.78,39.05
