Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,26960,22657,20288,21909
"Revenue 26960 22657 20288 21909  Other Revenue, Total - - - -","Revenue 26960 22657 20288 21909  Other Revenue, Total - - - -","Revenue 26960 22657 20288 21909  Other Revenue, Total - - - -","Revenue 26960 22657 20288 21909  Other Revenue, Total - - - -","Revenue 26960 22657 20288 21909  Other Revenue, Total - - - -"
Revenue,26960,22657,20288,21909
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14299,11969,10824,12520
Gross Profit,12661,10688,9464,9389
Total Operating Expenses,23613,20710,18750,21199
"Selling/General/Admin. Expenses, Total 6092 5526 5043 5821  Research & Development 1957 2010 1730 1452  Depreciation / Amortization 864 1169 1178 1039  Interest Expense (Income) - Net Operating -182 - - -  Unusual Expense (Income) - 35 -26 367  Other Operating Expenses, Total 583 1 1 1","Selling/General/Admin. Expenses, Total 6092 5526 5043 5821  Research & Development 1957 2010 1730 1452  Depreciation / Amortization 864 1169 1178 1039  Interest Expense (Income) - Net Operating -182 - - -  Unusual Expense (Income) - 35 -26 367  Other Operating Expenses, Total 583 1 1 1","Selling/General/Admin. Expenses, Total 6092 5526 5043 5821  Research & Development 1957 2010 1730 1452  Depreciation / Amortization 864 1169 1178 1039  Interest Expense (Income) - Net Operating -182 - - -  Unusual Expense (Income) - 35 -26 367  Other Operating Expenses, Total 583 1 1 1","Selling/General/Admin. Expenses, Total 6092 5526 5043 5821  Research & Development 1957 2010 1730 1452  Depreciation / Amortization 864 1169 1178 1039  Interest Expense (Income) - Net Operating -182 - - -  Unusual Expense (Income) - 35 -26 367  Other Operating Expenses, Total 583 1 1 1","Selling/General/Admin. Expenses, Total 6092 5526 5043 5821  Research & Development 1957 2010 1730 1452  Depreciation / Amortization 864 1169 1178 1039  Interest Expense (Income) - Net Operating -182 - - -  Unusual Expense (Income) - 35 -26 367  Other Operating Expenses, Total 583 1 1 1"
"Selling/General/Admin. Expenses, Total",6092,5526,5043,5821
Research & Development,1957,2010,1730,1452
Depreciation / Amortization,864,1169,1178,1039
Interest Expense (Income) - Net Operating,-182,-,-,-
Unusual Expense (Income),-,35,-26,367
"Other Operating Expenses, Total",583,1,1,1
Operating Income,3347,1947,1538,710
"Interest Income (Expense), Net Non-Operating",-,14,-195,-242
Gain (Loss) on Sale of Assets,17,237,4,4
"Other, Net",-47,51,29,3
Net Income Before Taxes,3377,2249,1376,475
Provision for Income Taxes,1009,716,484,459
Net Income After Taxes,2368,1533,892,16
Minority Interest,917,-89,-54,-11
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2261,1444,838,5
Total Extraordinary Items,-,-,-,-
Net Income,2261,1444,838,5
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,2261,1443,837,4
Dilution Adjustment,-,-,-,-
Diluted Net Income,2261,1443,837,4
Diluted Weighted Average Shares,10.56,10.76,10.82,5.41
Diluted EPS Excluding Extraordinary Items,214.05,134.12,77.33,0.74
DPS - Common Stock Primary Issue,45,22.5,20,40
Diluted Normalized EPS,190.1,176.25,128.19,150.02
