Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,97969,94022,99448,94634
"Revenue 97969 94022 99448 94634  Other Revenue, Total - - - -","Revenue 97969 94022 99448 94634  Other Revenue, Total - - - -","Revenue 97969 94022 99448 94634  Other Revenue, Total - - - -","Revenue 97969 94022 99448 94634  Other Revenue, Total - - - -","Revenue 97969 94022 99448 94634  Other Revenue, Total - - - -"
Revenue,97969,94022,99448,94634
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",85428,80731,83394,79032
Gross Profit,12541,13291,16054,15602
Total Operating Expenses,93507,88054,90421,87217
"Selling/General/Admin. Expenses, Total 8079 7052 7005 7063  Research & Development - - - -  Depreciation / Amortization 2706 - - -  Interest Expense (Income) - Net Operating -324 - - -  Unusual Expense (Income) - 269 20 1121  Other Operating Expenses, Total -2382 2 2 1","Selling/General/Admin. Expenses, Total 8079 7052 7005 7063  Research & Development - - - -  Depreciation / Amortization 2706 - - -  Interest Expense (Income) - Net Operating -324 - - -  Unusual Expense (Income) - 269 20 1121  Other Operating Expenses, Total -2382 2 2 1","Selling/General/Admin. Expenses, Total 8079 7052 7005 7063  Research & Development - - - -  Depreciation / Amortization 2706 - - -  Interest Expense (Income) - Net Operating -324 - - -  Unusual Expense (Income) - 269 20 1121  Other Operating Expenses, Total -2382 2 2 1","Selling/General/Admin. Expenses, Total 8079 7052 7005 7063  Research & Development - - - -  Depreciation / Amortization 2706 - - -  Interest Expense (Income) - Net Operating -324 - - -  Unusual Expense (Income) - 269 20 1121  Other Operating Expenses, Total -2382 2 2 1","Selling/General/Admin. Expenses, Total 8079 7052 7005 7063  Research & Development - - - -  Depreciation / Amortization 2706 - - -  Interest Expense (Income) - Net Operating -324 - - -  Unusual Expense (Income) - 269 20 1121  Other Operating Expenses, Total -2382 2 2 1"
"Selling/General/Admin. Expenses, Total",8079,7052,7005,7063
Research & Development,-,-,-,-
Depreciation / Amortization,2706,-,-,-
Interest Expense (Income) - Net Operating,-324,-,-,-
Unusual Expense (Income),-,269,20,1121
"Other Operating Expenses, Total",-2382,2,2,1
Operating Income,4462,5968,9027,7417
"Interest Income (Expense), Net Non-Operating",-,172,17,-16
Gain (Loss) on Sale of Assets,4,-164,-123,-57
"Other, Net",227,65,352,186
Net Income Before Taxes,4231,6041,9273,7530
Provision for Income Taxes,1097,798,1332,-379
Net Income After Taxes,3134,5243,7941,7909
Minority Interest,162,-16,-13,-15
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3118,5227,7928,7894
Total Extraordinary Items,-,-,-,-
Net Income,3118,5227,7928,7894
Total Adjustments to Net Income,-,-1,-,1
Income Available to Common Excluding Extraordinary Items,3118,5226,7928,7895
Dilution Adjustment,-,-,-,-
Diluted Net Income,3118,5226,7928,7895
Diluted Weighted Average Shares,14.43,14.43,14.43,14.43
Diluted EPS Excluding Extraordinary Items,216.05,362.1,549.3,547.01
DPS - Common Stock Primary Issue,-,20,10,-
Diluted Normalized EPS,193.51,388.14,557.78,600.06
