Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,824772,727397,552178,526000
"Revenue 824772 727397 552178 526000  Other Revenue, Total - - - -","Revenue 824772 727397 552178 526000  Other Revenue, Total - - - -","Revenue 824772 727397 552178 526000  Other Revenue, Total - - - -","Revenue 824772 727397 552178 526000  Other Revenue, Total - - - -","Revenue 824772 727397 552178 526000  Other Revenue, Total - - - -"
Revenue,824772,727397,552178,526000
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",403613,363545,286326,266148
Gross Profit,421159,363852,265852,259852
Total Operating Expenses,566571,499538,399811,380150
"Selling/General/Admin. Expenses, Total 162958 135993 112496 113597  Research & Development - - - -  Depreciation / Amortization 25767 20557 - -  Interest Expense (Income) - Net Operating -105 -182 - -  Unusual Expense (Income) - 681 988 404  Other Operating Expenses, Total -25662 -43832 1 1","Selling/General/Admin. Expenses, Total 162958 135993 112496 113597  Research & Development - - - -  Depreciation / Amortization 25767 20557 - -  Interest Expense (Income) - Net Operating -105 -182 - -  Unusual Expense (Income) - 681 988 404  Other Operating Expenses, Total -25662 -43832 1 1","Selling/General/Admin. Expenses, Total 162958 135993 112496 113597  Research & Development - - - -  Depreciation / Amortization 25767 20557 - -  Interest Expense (Income) - Net Operating -105 -182 - -  Unusual Expense (Income) - 681 988 404  Other Operating Expenses, Total -25662 -43832 1 1","Selling/General/Admin. Expenses, Total 162958 135993 112496 113597  Research & Development - - - -  Depreciation / Amortization 25767 20557 - -  Interest Expense (Income) - Net Operating -105 -182 - -  Unusual Expense (Income) - 681 988 404  Other Operating Expenses, Total -25662 -43832 1 1","Selling/General/Admin. Expenses, Total 162958 135993 112496 113597  Research & Development - - - -  Depreciation / Amortization 25767 20557 - -  Interest Expense (Income) - Net Operating -105 -182 - -  Unusual Expense (Income) - 681 988 404  Other Operating Expenses, Total -25662 -43832 1 1"
"Selling/General/Admin. Expenses, Total",162958,135993,112496,113597
Research & Development,-,-,-,-
Depreciation / Amortization,25767,20557,-,-
Interest Expense (Income) - Net Operating,-105,-182,-,-
Unusual Expense (Income),-,681,988,404
"Other Operating Expenses, Total",-25662,-43832,1,1
Operating Income,258201,227859,152367,145850
"Interest Income (Expense), Net Non-Operating",-,39819,15239,6691
Gain (Loss) on Sale of Assets,3655,551,1579,173
"Other, Net",-54230,-45541,3297,5419
Net Income Before Taxes,308776,272849,172482,158133
Provision for Income Taxes,83871,79527,50655,47539
Net Income After Taxes,224905,193322,121827,110594
Minority Interest,3912,3645,-35,-93
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,224609,192991,121792,110501
Total Extraordinary Items,-,-,-,-
Net Income,224609,192991,121792,110501
Total Adjustments to Net Income,-,-,-2,-1
Income Available to Common Excluding Extraordinary Items,224609,192991,121790,110500
Dilution Adjustment,-,-,-,-
Diluted Net Income,224609,192991,121790,110500
Diluted Weighted Average Shares,65.21,66.01,66.48,66.71
Diluted EPS Excluding Extraordinary Items,3444.55,2923.8,1831.98,1656.45
DPS - Common Stock Primary Issue,-,750,500,300
Diluted Normalized EPS,2928.23,2579.74,1825.7,1658.87
