Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,1414,1372,1254.86,1341.21
"Revenue 1414 1372 1254.86 1341.21  Other Revenue, Total - - - -","Revenue 1414 1372 1254.86 1341.21  Other Revenue, Total - - - -","Revenue 1414 1372 1254.86 1341.21  Other Revenue, Total - - - -","Revenue 1414 1372 1254.86 1341.21  Other Revenue, Total - - - -","Revenue 1414 1372 1254.86 1341.21  Other Revenue, Total - - - -"
Revenue,1414,1372,1254.86,1341.21
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",745,658,572.6,634.84
Gross Profit,669,714,682.26,706.37
Total Operating Expenses,1275,1169,1193.98,1280.72
"Selling/General/Admin. Expenses, Total 530 511 604.25 550.39  Research & Development - 9 14.92 112.37  Depreciation / Amortization 61 31 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 2.2 -16.88  Other Operating Expenses, Total -61 -39 - -","Selling/General/Admin. Expenses, Total 530 511 604.25 550.39  Research & Development - 9 14.92 112.37  Depreciation / Amortization 61 31 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 2.2 -16.88  Other Operating Expenses, Total -61 -39 - -","Selling/General/Admin. Expenses, Total 530 511 604.25 550.39  Research & Development - 9 14.92 112.37  Depreciation / Amortization 61 31 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 2.2 -16.88  Other Operating Expenses, Total -61 -39 - -","Selling/General/Admin. Expenses, Total 530 511 604.25 550.39  Research & Development - 9 14.92 112.37  Depreciation / Amortization 61 31 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 2.2 -16.88  Other Operating Expenses, Total -61 -39 - -","Selling/General/Admin. Expenses, Total 530 511 604.25 550.39  Research & Development - 9 14.92 112.37  Depreciation / Amortization 61 31 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 2.2 -16.88  Other Operating Expenses, Total -61 -39 - -"
"Selling/General/Admin. Expenses, Total",530,511,604.25,550.39
Research & Development,-,9,14.92,112.37
Depreciation / Amortization,61,31,-,-
Interest Expense (Income) - Net Operating,-,-1,-,-
Unusual Expense (Income),-,-,2.2,-16.88
"Other Operating Expenses, Total",-61,-39,-,-
Operating Income,139,203,60.88,60.49
"Interest Income (Expense), Net Non-Operating",-,-0.73,-2.59,-4.5
Gain (Loss) on Sale of Assets,-,-,-,0.19
"Other, Net",-3,10,3.71,3.6
Net Income Before Taxes,142,193,62,59.79
Provision for Income Taxes,50,62,18.28,11.2
Net Income After Taxes,92,131,43.73,48.59
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,92,131,43.73,48.59
Total Extraordinary Items,-,-,-,-
Net Income,92,131,43.73,48.59
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,92,131,43.73,48.59
Dilution Adjustment,-,-,-,-
Diluted Net Income,92,131,43.73,48.59
Diluted Weighted Average Shares,2.78,2.5,2.73,2.73
Diluted EPS Excluding Extraordinary Items,33.05,52.31,16.05,17.83
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,31.66,48.17,16.62,12.74
