Period Ending:,202230/11,202130/11,202030/11,201930/11
Total Revenue,4357,3865,3851.07,3845.19
"Revenue 4357 3865 3851.07 3845.19  Other Revenue, Total - - - -","Revenue 4357 3865 3851.07 3845.19  Other Revenue, Total - - - -","Revenue 4357 3865 3851.07 3845.19  Other Revenue, Total - - - -","Revenue 4357 3865 3851.07 3845.19  Other Revenue, Total - - - -","Revenue 4357 3865 3851.07 3845.19  Other Revenue, Total - - - -"
Revenue,4357,3865,3851.07,3845.19
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3396,3064,2965.82,3032.61
Gross Profit,961,801,885.25,812.58
Total Operating Expenses,4237,3805,3720.97,3735.38
"Selling/General/Admin. Expenses, Total 841 741 749.3 692.31  Research & Development 2 5 - -  Depreciation / Amortization 100 65 - -  Interest Expense (Income) - Net Operating -7 -5 - -  Unusual Expense (Income) - 16.78 5.85 10.46  Other Operating Expenses, Total -95 -65 - -","Selling/General/Admin. Expenses, Total 841 741 749.3 692.31  Research & Development 2 5 - -  Depreciation / Amortization 100 65 - -  Interest Expense (Income) - Net Operating -7 -5 - -  Unusual Expense (Income) - 16.78 5.85 10.46  Other Operating Expenses, Total -95 -65 - -","Selling/General/Admin. Expenses, Total 841 741 749.3 692.31  Research & Development 2 5 - -  Depreciation / Amortization 100 65 - -  Interest Expense (Income) - Net Operating -7 -5 - -  Unusual Expense (Income) - 16.78 5.85 10.46  Other Operating Expenses, Total -95 -65 - -","Selling/General/Admin. Expenses, Total 841 741 749.3 692.31  Research & Development 2 5 - -  Depreciation / Amortization 100 65 - -  Interest Expense (Income) - Net Operating -7 -5 - -  Unusual Expense (Income) - 16.78 5.85 10.46  Other Operating Expenses, Total -95 -65 - -","Selling/General/Admin. Expenses, Total 841 741 749.3 692.31  Research & Development 2 5 - -  Depreciation / Amortization 100 65 - -  Interest Expense (Income) - Net Operating -7 -5 - -  Unusual Expense (Income) - 16.78 5.85 10.46  Other Operating Expenses, Total -95 -65 - -"
"Selling/General/Admin. Expenses, Total",841,741,749.3,692.31
Research & Development,2,5,-,-
Depreciation / Amortization,100,65,-,-
Interest Expense (Income) - Net Operating,-7,-5,-,-
Unusual Expense (Income),-,16.78,5.85,10.46
"Other Operating Expenses, Total",-95,-65,-,-
Operating Income,120,60,130.1,109.81
"Interest Income (Expense), Net Non-Operating",-,-5.33,-5.21,-6.85
Gain (Loss) on Sale of Assets,3,-,-,-
"Other, Net",14,17,6.07,-0.29
Net Income Before Taxes,103,43,130.96,102.67
Provision for Income Taxes,58,15,51.08,42.21
Net Income After Taxes,45,28,79.88,60.46
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,45,28,79.88,60.46
Total Extraordinary Items,-,-,-,-
Net Income,45,28,79.88,60.46
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,45,28,79.87,60.46
Dilution Adjustment,-0.41,-0.682,-,-
Diluted Net Income,45.41,28.68,79.87,60.46
Diluted Weighted Average Shares,2.09,2.15,1.92,1.56
Diluted EPS Excluding Extraordinary Items,21.72,13.36,41.61,38.65
DPS - Common Stock Primary Issue,7,7,5,-
Diluted Normalized EPS,35.87,17.18,50.84,51.63
