Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,3090,2432,2315.02,4929.36
"Revenue 3090 2432 2315.02 4929.36  Other Revenue, Total - - - -","Revenue 3090 2432 2315.02 4929.36  Other Revenue, Total - - - -","Revenue 3090 2432 2315.02 4929.36  Other Revenue, Total - - - -","Revenue 3090 2432 2315.02 4929.36  Other Revenue, Total - - - -","Revenue 3090 2432 2315.02 4929.36  Other Revenue, Total - - - -"
Revenue,3090,2432,2315.02,4929.36
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",706,668,623.79,1296.14
Gross Profit,2384,1764,1691.23,3633.22
Total Operating Expenses,3350,3118,3175.12,4929.55
"Selling/General/Admin. Expenses, Total 2628 2422 2398.91 3583.32  Research & Development - - - -  Depreciation / Amortization 16 28 37.13 41.16  Interest Expense (Income) - Net Operating - -11 - -  Unusual Expense (Income) - 35.13 115.29 8.92  Other Operating Expenses, Total - 11 - -","Selling/General/Admin. Expenses, Total 2628 2422 2398.91 3583.32  Research & Development - - - -  Depreciation / Amortization 16 28 37.13 41.16  Interest Expense (Income) - Net Operating - -11 - -  Unusual Expense (Income) - 35.13 115.29 8.92  Other Operating Expenses, Total - 11 - -","Selling/General/Admin. Expenses, Total 2628 2422 2398.91 3583.32  Research & Development - - - -  Depreciation / Amortization 16 28 37.13 41.16  Interest Expense (Income) - Net Operating - -11 - -  Unusual Expense (Income) - 35.13 115.29 8.92  Other Operating Expenses, Total - 11 - -","Selling/General/Admin. Expenses, Total 2628 2422 2398.91 3583.32  Research & Development - - - -  Depreciation / Amortization 16 28 37.13 41.16  Interest Expense (Income) - Net Operating - -11 - -  Unusual Expense (Income) - 35.13 115.29 8.92  Other Operating Expenses, Total - 11 - -","Selling/General/Admin. Expenses, Total 2628 2422 2398.91 3583.32  Research & Development - - - -  Depreciation / Amortization 16 28 37.13 41.16  Interest Expense (Income) - Net Operating - -11 - -  Unusual Expense (Income) - 35.13 115.29 8.92  Other Operating Expenses, Total - 11 - -"
"Selling/General/Admin. Expenses, Total",2628,2422,2398.91,3583.32
Research & Development,-,-,-,-
Depreciation / Amortization,16,28,37.13,41.16
Interest Expense (Income) - Net Operating,-,-11,-,-
Unusual Expense (Income),-,35.13,115.29,8.92
"Other Operating Expenses, Total",-,11,-,-
Operating Income,-260,-686,-860.1,-0.19
"Interest Income (Expense), Net Non-Operating",-,-11.71,-5.49,-4.47
Gain (Loss) on Sale of Assets,-,4,0.59,0.33
"Other, Net",-25,-713,128.77,12.92
Net Income Before Taxes,-235,23,-736.22,8.59
Provision for Income Taxes,3,10,4.72,5.75
Net Income After Taxes,-238,13,-740.94,2.84
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-238,13,-740.94,2.84
Total Extraordinary Items,-,-,-,-
Net Income,-238,13,-740.94,2.84
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-238,13,-740.94,2.84
Dilution Adjustment,-,-,-,-
Diluted Net Income,-238,13,-740.94,2.84
Diluted Weighted Average Shares,1.56,1.56,1.56,1.49
Diluted EPS Excluding Extraordinary Items,-152.49,8.33,-474.73,1.91
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-75.68,21.62,-426.96,5.66
