Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,50459,45095,34780.25,40795.45
"Revenue 50459 45095.85 34780.25 40795.45  Other Revenue, Total - - - -","Revenue 50459 45095.85 34780.25 40795.45  Other Revenue, Total - - - -","Revenue 50459 45095.85 34780.25 40795.45  Other Revenue, Total - - - -","Revenue 50459 45095.85 34780.25 40795.45  Other Revenue, Total - - - -","Revenue 50459 45095.85 34780.25 40795.45  Other Revenue, Total - - - -"
Revenue,50459,45095.85,34780.25,40795.45
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",25400,25126.93,21601.87,23464.86
Gross Profit,25059,19968.92,13178.38,17330.59
Total Operating Expenses,44375,40592.9,33842.91,38001.43
"Selling/General/Admin. Expenses, Total 14933 13084.57 11812.16 13612.81  Research & Development 3134 - - -  Depreciation / Amortization 1320 828.01 866.04 923.75  Interest Expense (Income) - Net Operating -39 - - -  Unusual Expense (Income) - 1553.39 -437.16 -  Other Operating Expenses, Total -373 - - -","Selling/General/Admin. Expenses, Total 14933 13084.57 11812.16 13612.81  Research & Development 3134 - - -  Depreciation / Amortization 1320 828.01 866.04 923.75  Interest Expense (Income) - Net Operating -39 - - -  Unusual Expense (Income) - 1553.39 -437.16 -  Other Operating Expenses, Total -373 - - -","Selling/General/Admin. Expenses, Total 14933 13084.57 11812.16 13612.81  Research & Development 3134 - - -  Depreciation / Amortization 1320 828.01 866.04 923.75  Interest Expense (Income) - Net Operating -39 - - -  Unusual Expense (Income) - 1553.39 -437.16 -  Other Operating Expenses, Total -373 - - -","Selling/General/Admin. Expenses, Total 14933 13084.57 11812.16 13612.81  Research & Development 3134 - - -  Depreciation / Amortization 1320 828.01 866.04 923.75  Interest Expense (Income) - Net Operating -39 - - -  Unusual Expense (Income) - 1553.39 -437.16 -  Other Operating Expenses, Total -373 - - -","Selling/General/Admin. Expenses, Total 14933 13084.57 11812.16 13612.81  Research & Development 3134 - - -  Depreciation / Amortization 1320 828.01 866.04 923.75  Interest Expense (Income) - Net Operating -39 - - -  Unusual Expense (Income) - 1553.39 -437.16 -  Other Operating Expenses, Total -373 - - -"
"Selling/General/Admin. Expenses, Total",14933,13084.57,11812.16,13612.81
Research & Development,3134,-,-,-
Depreciation / Amortization,1320,828.01,866.04,923.75
Interest Expense (Income) - Net Operating,-39,-,-,-
Unusual Expense (Income),-,1553.39,-437.16,-
"Other Operating Expenses, Total",-373,-,-,-
Operating Income,6084,4502.95,937.35,2794.02
"Interest Income (Expense), Net Non-Operating",-,58.3,-178.27,-166.47
Gain (Loss) on Sale of Assets,-41,66.9,-5.8,-4.66
"Other, Net",40,-31.83,95.27,21.28
Net Income Before Taxes,6085,4596.32,848.54,2644.18
Provision for Income Taxes,1758,862.79,597.39,699.29
Net Income After Taxes,4327,3733.53,251.14,1944.88
Minority Interest,-,-0.01,-0.01,-0.02
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4327,3733.52,251.13,1944.86
Total Extraordinary Items,-,-,-,-
Net Income,4327,3733.52,251.13,1944.86
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,4327,3733.52,251.13,1944.86
Dilution Adjustment,-,-,-,-
Diluted Net Income,4327,3733.52,251.13,1944.86
Diluted Weighted Average Shares,12.45,12.45,12.45,12.52
Diluted EPS Excluding Extraordinary Items,347.69,299.88,20.17,155.39
DPS - Common Stock Primary Issue,130,100,10,50
Diluted Normalized EPS,310.01,403.31,3.69,161.69
