Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,25288,20498,12422.45,14969.27
"Revenue 25288 20498 12422.45 14969.27  Other Revenue, Total - - - -","Revenue 25288 20498 12422.45 14969.27  Other Revenue, Total - - - -","Revenue 25288 20498 12422.45 14969.27  Other Revenue, Total - - - -","Revenue 25288 20498 12422.45 14969.27  Other Revenue, Total - - - -","Revenue 25288 20498 12422.45 14969.27  Other Revenue, Total - - - -"
Revenue,25288,20498,12422.45,14969.27
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",16813,13861,7949.16,9792.28
Gross Profit,8475,6637,4473.29,5176.99
Total Operating Expenses,22631,18651,11905.51,14481.58
"Selling/General/Admin. Expenses, Total 5818 4131 3292.99 4056.16  Research & Development - 408 449.65 408.33  Depreciation / Amortization 966 832 213.71 212.92  Interest Expense (Income) - Net Operating -122 -75 - -  Unusual Expense (Income) - 20.77 - 11.89  Other Operating Expenses, Total -553 -506 - -","Selling/General/Admin. Expenses, Total 5818 4131 3292.99 4056.16  Research & Development - 408 449.65 408.33  Depreciation / Amortization 966 832 213.71 212.92  Interest Expense (Income) - Net Operating -122 -75 - -  Unusual Expense (Income) - 20.77 - 11.89  Other Operating Expenses, Total -553 -506 - -","Selling/General/Admin. Expenses, Total 5818 4131 3292.99 4056.16  Research & Development - 408 449.65 408.33  Depreciation / Amortization 966 832 213.71 212.92  Interest Expense (Income) - Net Operating -122 -75 - -  Unusual Expense (Income) - 20.77 - 11.89  Other Operating Expenses, Total -553 -506 - -","Selling/General/Admin. Expenses, Total 5818 4131 3292.99 4056.16  Research & Development - 408 449.65 408.33  Depreciation / Amortization 966 832 213.71 212.92  Interest Expense (Income) - Net Operating -122 -75 - -  Unusual Expense (Income) - 20.77 - 11.89  Other Operating Expenses, Total -553 -506 - -","Selling/General/Admin. Expenses, Total 5818 4131 3292.99 4056.16  Research & Development - 408 449.65 408.33  Depreciation / Amortization 966 832 213.71 212.92  Interest Expense (Income) - Net Operating -122 -75 - -  Unusual Expense (Income) - 20.77 - 11.89  Other Operating Expenses, Total -553 -506 - -"
"Selling/General/Admin. Expenses, Total",5818,4131,3292.99,4056.16
Research & Development,-,408,449.65,408.33
Depreciation / Amortization,966,832,213.71,212.92
Interest Expense (Income) - Net Operating,-122,-75,-,-
Unusual Expense (Income),-,20.77,-,11.89
"Other Operating Expenses, Total",-553,-506,-,-
Operating Income,2657,1847,516.95,487.69
"Interest Income (Expense), Net Non-Operating",-,-10.94,-64.75,-93.57
Gain (Loss) on Sale of Assets,7,10,133.98,1.27
"Other, Net",-301,-93,251.86,78.21
Net Income Before Taxes,2951,1930,838.04,473.6
Provision for Income Taxes,570,315,101.45,641.55
Net Income After Taxes,2381,1615,736.59,-167.95
Minority Interest,899,767,-29.42,-38.28
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2294,1572,707.17,-206.22
Total Extraordinary Items,-,-,-,-
Net Income,2294,1572,707.17,-206.22
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,2294,1572,707.17,-206.22
Dilution Adjustment,-,-,-,-
Diluted Net Income,2294,1572,707.17,-206.22
Diluted Weighted Average Shares,24.81,24.81,24.81,24.81
Diluted EPS Excluding Extraordinary Items,92.46,63.36,28.5,-8.31
DPS - Common Stock Primary Issue,27,20,7,20
Diluted Normalized EPS,70.68,47.14,23.76,-8.03
